smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
0.0117905,0.0128931,-2.3685e-05,0.0136681,0.190901,-0.532849
0.00143544,0.00672824,2.56689e-05,0.0134068,-0.0896307,-1.59308
-0.00879198,0.0103858,-0.000418159,0.0134994,0.0745986,-0.79002
-0.00725976,0.0163407,0.00029025,0.0139763,0.146924,1.76809
-0.00517472,0.0189539,-0.000843289,0.0137676,0.0948112,1.48302
-0.00365951,0.0169949,0.000550326,0.0136605,0.238423,-1.03862
-0.00908615,0.00904249,0.000184012,0.0128829,0.200188,1.30342
-0.00106302,0.00971644,-0.000170311,0.0134367,0.0900624,0.101626
-0.00262638,0.0139225,0.000936073,0.0144095,-0.075666,0.0576361
-0.00467276,0.012417,-0.000618663,0.0145299,-0.00271857,-1.97176
0.00747633,0.0128318,0.000637307,0.0145988,0.0538169,0.362259
0.0024906,0.0141293,-7.22841e-05,0.0150654,0.0189139,-1.03211
-0.0049069,0.0104067,-0.000317773,0.0149207,-0.079662,-1.56259
-0.00316357,0.0098886,0.00047118,0.0141194,-0.150488,-0.968705
0.00620465,0.00914965,0.000175623,0.0132827,-0.275631,-1.08213
0.000820875,0.013673,-6.24461e-05,0.0131235,-0.305204,-0.220671
0.00484896,0.0060809,-0.000239203,0.0141583,-0.255351,-1.86245
-0.0111594,0.0134338,-0.00022544,0.0141169,-0.486326,-1.22517
0.00160118,0.0125499,-0.000636441,0.0134671,-0.482986,-1.37137
-0.00495684,0.0104535,1.46333e-05,0.0135734,-0.405762,0.38478
0.00431922,0.00809254,0.000112624,0.0144067,-0.22874,-0.814609
0.000478327,0.00737141,-0.000399603,0.0147531,0.0162086,-0.942321
-0.00398839,0.0118123,-1.38089e-05,0.0141088,-0.154837,-0.936362
0.00489065,0.0072184,0.000464548,0.013729,-0.27629,-0.428887
-0.00159021,0.00846745,-0.000381212,0.0135626,-0.33381,0.380295
0.000767899,0.0135489,0.000125656,0.0135354,-0.255403,-0.906501
0.0059031,0.0111273,-0.000735165,0.01444,-0.166276,-0.80324
0.00484724,0.0159748,0.000707253,0.0136902,0.0046161,-0.123818
0.000143766,0.00712138,-0.00149432,0.012901,-0.0512152,-0.291137
0.000963966,0.013223,0.000269905,0.0137849,0.0220292,0.392492
-0.00327878,0.0110492,8.00873e-05,0.0134609,0.021495,1.96505
0.00385281,0.0149701,-0.000732351,0.0134575,0.0557154,-0.377731
-0.00471178,0.013178,0.000264118,0.0136139,0.201676,-0.292519
0.010997,0.0126198,-0.000301342,0.0130466,0.117765,0.0485155
0.00580668,0.0138564,-0.000210004,0.0143461,0.107586,0.109899
-0.00342042,0.0129499,-0.00071763,0.0141966,0.0795198,-0.279979
-0.009975,0.00923166,-0.000588976,0.0135409,0.031837,0.884775
0.0140607,0.0139641,0.000830793,0.013418,0.0639617,1.25471
-0.0090011,0.0152665,-0.000679862,0.0141396,-0.0965398,0.307147
0.0082412,0.0153384,0.00216364,0.0139313,0.0510547,-0.659029
0.00273898,0.00917658,-0.000733852,0.0133385,-0.178867,-0.959802
-0.00321992,0.00663405,-8.37332e-05,0.0136853,-0.168025,0.167939
0.00508421,0.00920874,9.41608e-05,0.0139951,-0.124691,-1.35265
-0.000210324,0.00935405,-0.00112681,0.014059,-0.0989377,1.09472
-0.0036383,0.00668379,0.000305801,0.013981,0.134733,0.0979228
0.00242944,0.0109747,-0.000373244,0.0148966,0.0721995,1.00575
1.03263e-05,0.0114175,0.000552747,0.0132476,0.00211792,-1.32936
-0.000254407,0.00770527,8.16868e-05,0.0132852,0.0251056,0.280074
-0.00559613,0.00663206,0.000260679,0.0136852,-0.0516854,1.05304
0.00741639,0.00825026,-0.000416982,0.01389,-0.0567149,1.30568
-0.0112945,0.0152078,0.000340434,0.01379,-0.223428,0.303686
0.00653656,0.0127282,-0.000948518,0.0133063,-0.225154,0.933061
-0.00815847,0.015348,0.000723427,0.0142778,-0.296331,-0.0450951
0.013636,0.0183995,0.000453438,0.0139293,-0.0347843,-0.947809
-0.000844162,0.0127994,-0.000934542,0.0140816,0.00834573,-0.783505
0.00102037,0.0205674,7.77452e-05,0.0144386,-0.00910401,2.12482
0.00104505,0.012618,-0.000433444,0.0140987,0.0198751,1.02318
0.00945884,0.0170363,9.68522e-05,0.0148329,0.141575,-0.0332787
0.00718061,0.0120147,-0.000115598,0.0143708,-0.0433295,-1.07175
-0.00875551,0.0141698,-0.00117595,0.0140196,0.0358025,-1.33443
0.00658778,0.0125583,0.00171038,0.0140225,-0.0118581,1.66128
-0.0098089,0.0150048,-0.000158446,0.0143587,-0.0582616,0.323392
0.00682667,0.00738733,0.00132065,0.0129022,-0.0983207,0.108078
-0.00952085,0.013468,-0.000518856,0.0135701,-0.103963,0.656651
0.00976445,0.0136386,0.000126314,0.01474,-0.0407505,-0.948601
-0.00130798,0.013032,-0.000380909,0.0139013,-0.216133,-0.157179
-0.000372351,0.0143044,0.00056071,0.0136274,-0.227351,-0.169665
0.00205408,0.01332,-0.000662811,0.0142117,-0.133866,0.900801
0.00242163,0.0125795,0.00046572,0.0138618,-0.0500754,0.782704
-0.00223039,0.0114173,-0.000216375,0.0136213,0.18,2.94816
0.00178864,0.0145929,0.000728251,0.0143965,0.146226,2.91402
-0.00269691,0.0136161,-0.000822584,0.0129823,0.192742,3.33838
0.0015254,0.0122877,-1.99471e-05,0.0140365,0.138273,3.20052
0.00264492,0.0117823,0.000808594,0.0136061,0.140516,-1.72628
0.00959125,0.00996232,-0.000344108,0.0136898,0.369856,-1.36787
0.00313413,0.00715447,-0.00079206,0.0140069,0.415582,-2.67217
-0.0047868,0.0159262,0.000444094,0.0133292,0.45292,-0.207009
-0.0030691,0.0114067,-0.000126732,0.0136079,0.00170791,0.29112
0.00312655,0.00814594,0.000211026,0.0136863,0.0631444,-0.450888
-0.00178104,0.00897986,8.62645e-05,0.013398,-0.0433842,-1.05693
-0.00227427,0.0100718,0.000228826,0.0136818,-0.0683032,-2.4809
0.00183518,0.0133185,-0.000451677,0.0139997,0.0695874,-1.96512
0.00203285,0.00776824,-0.000634827,0.0133389,0.091269,0.0207291
0.0154503,0.016237,0.000435322,0.0139889,0.0134781,-0.799496
-0.00835184,0.0101866,-0.000949466,0.0127506,0.000977884,1.51829
-0.0104598,0.0145341,-0.000887536,0.0131382,-0.0679666,-1.09051
0.00527612,0.0072583,0.000820955,0.0141044,-0.0487199,0.581776
0.000433562,0.0134978,-6.2767e-05,0.0141399,-0.0266718,0.341322
0.000692674,0.011358,-0.000713463,0.0139395,-0.0974045,1.15004
0.00177542,0.0164168,0.00100912,0.0152786,0.0216417,-0.10136
0.00510508,0.0110318,-0.000352779,0.0131965,0.133567,-0.561533
0.00349691,0.0128118,-1.45739e-05,0.0136678,0.0745892,-1.01616
-0.000926706,0.0130005,0.000322188,0.0136082,0.0236433,-0.853135
0.00114322,0.012222,-0.000399409,0.013147,0.0428475,-0.304476
-0.00171612,0.0121735,0.000520232,0.0134312,0.0614014,0.423074
0.0065265,0.0116323,0.000631517,0.0131872,0.0774576,-0.995355
-0.00185325,0.0124046,0.000133,0.0132048,0.0383912,-0.931657
-0.00106492,0.015071,0.000425009,0.0142964,0.0702326,0.602524
-0.00305935,0.00965929,0.000246695,0.0138935,0.155849,-1.92956
0.00804652,0.0136006,0.000257404,0.0144237,0.0775271,-0.469635
-0.0132753,0.0148264,5.82284e-05,0.0137117,-0.0821118,-0.179356
0.00647575,0.0128681,-0.000328862,0.0143495,-0.201215,1.04719
0.00452195,0.0103947,0.000321995,0.0137607,-0.125595,1.18882
0.00136569,0.0150808,-0.000337207,0.0139736,-0.0327799,-0.243489
0.00317555,0.00742523,3.14886e-06,0.0132933,0.0150861,0.469455
0.000667834,0.0129033,0.000518629,0.0136538,0.075968,-1.31886
0.00129093,0.0102523,6.63747e-05,0.0125971,-0.0123007,0.17428
0.00384891,0.0125618,-0.000837934,0.0127867,0.0623542,1.36895
-0.00368779,0.0100622,-0.000247747,0.0124812,0.115124,-0.979567
0.00965961,0.0145286,0.000402676,0.0140896,0.247469,0.375085
0.00743221,0.0123592,0.000703701,0.0137561,0.20076,0.0171621
0.00154565,0.0154496,-0.000481272,0.0142249,0.361733,-0.334249
0.00731249,0.0128113,-0.000443743,0.0140872,0.32511,-0.565698
-0.00563887,0.00854457,-0.000104231,0.0136024,0.150502,1.07905
0.00772268,0.0140422,0.000849827,0.0138893,0.128228,-0.707724
-0.00484973,0.0191811,-0.000532587,0.013205,0.175599,1.78324
0.000711903,0.0161756,0.000333298,0.0146676,0.202815,1.55447
0.0111264,0.0197116,0.000319384,0.0143695,0.0435957,0.898708
-0.00618873,0.0139202,-0.000394392,0.0145244,-0.0507649,1.04483
-0.00462572,0.0122929,-0.000704134,0.0142207,-0.0485263,0.56987
0.0110416,0.0198298,0.000645445,0.0140391,0.227487,0.899392
0.00354407,0.0121334,-0.00136298,0.0146838,0.228747,1.62419
-0.00172896,0.0193389,0.000320652,0.016327,0.222375,-0.418094
-0.00229884,0.0200719,-0.00024479,0.0154688,0.388095,1.01681
0.00467855,0.0144343,0.00102525,0.0142544,0.430201,-1.21591
-0.00460013,0.011885,-0.00081656,0.0140595,0.470283,-2.35927
0.00528503,0.0133756,0.000113268,0.0142018,0.382635,0.890498
0.00567965,0.0174064,0.000227365,0.0145351,0.203989,-1.15374
-0.000167271,0.0157337,0.000131391,0.0136904,0.125727,-1.70076
0.00251735,0.00971155,0.00102383,0.014639,0.00827661,-0.851777
-0.00681078,0.0138719,-0.000661849,0.0134216,0.0659871,0.254887
0.00721012,0.0083455,0.00126561,0.0141806,0.13944,1.21379
0.00472489,0.0158873,0.000134181,0.0139771,0.134313,0.135174
2.24901e-05,0.0110454,0.000202738,0.0127901,0.137162,0.245267
0.0118268,0.0163192,-0.000619934,0.0133536,0.107728,0.947088
0.0011424,0.0132102,0.000238255,0.0129931,0.316122,2.46056
0.00737494,0.0201264,-2.41287e-05,0.0138311,0.367109,1.71341
-0.00565622,0.0173964,-3.9618e-05,0.0145788,0.417385,0.58775
0.00437217,0.0148367,0.000673799,0.0137522,0.27599,-0.0675497
-0.00219335,0.0126124,0.000244876,0.0137863,0.281277,-0.391638
0.00217065,0.0136004,-0.000203607,0.0134936,0.217876,-1.77535
-0.0114948,0.0151037,-0.000330811,0.0129325,0.171069,-1.12385
0.00628046,0.0136132,-2.45798e-05,0.0130579,0.139621,-0.0191911
-0.000427776,0.0127347,0.00133557,0.0139928,0.204822,-0.505529
-0.00733354,0.019189,-0.00140564,0.0138418,0.138155,-0.492021
0.00568474,0.018301,0.000609932,0.0133739,0.160397,-0.665148
-0.0054954,0.0125323,-0.000415209,0.0134152,0.0828694,0.00938139
0.0010269,0.00832114,0.00105475,0.0137254,0.0144385,0.652451
-0.00333528,0.0121337,-0.000756864,0.0130745,-0.0875248,0.22577
0.00477685,0.0110335,0.000537102,0.0135044,-0.0710278,-0.114981
-0.00127767,0.0129089,0.000611049,0.0129046,-0.123619,-0.556009
-0.00570008,0.0139679,-0.00109119,0.0138989,-0.148894,-1.40498
0.00631847,0.0142711,4.95296e-05,0.0144135,-0.11277,0.358682
-0.00504642,0.015303,0.000345034,0.0154125,0.042946,-0.0989066
0.00144238,0.00703206,-0.000107438,0.014258,0.110095,0.420898
-0.00437891,0.0096367,0.00040243,0.0141413,0.0411151,0.849321
0.0100661,0.0191304,0.000799069,0.0161458,-0.0127349,2.08431
-0.00327038,0.0112884,-0.0012032,0.0143397,0.153496,0.987485
-0.0018325,0.0121786,-0.000933341,0.0139672,0.0626282,-0.322657
-0.000425504,0.0147467,0.000737997,0.0133425,-0.0214725,-0.0619219
0.00212355,0.0157222,-0.000106728,0.0144335,0.0801065,-0.347308
0.00516246,0.0169688,0.000117975,0.0142029,0.284345,1.70595
-0.00133405,0.0178296,-0.000390529,0.0151262,0.311894,-0.0111866
-0.000992168,0.0159256,0.000406621,0.0139757,0.206148,-2.62967
0.000226453,0.0189734,-0.000531542,0.0139829,0.197481,-2.87456
-0.000982289,0.0195634,0.000177397,0.0146668,0.117324,1.01322
0.00492802,0.0152848,0.000807885,0.0143315,0.273022,0.498332
-0.00131587,0.0123949,0.000301858,0.0137605,0.212907,0.434348
-0.00312361,0.0123871,-9.48451e-05,0.0135075,0.287701,-0.629278
0.00373314,0.0112771,0.000669,0.0135737,0.219143,1.51413
0.000474477,0.0126031,0.00148999,0.0128711,0.155225,0.215307
-0.00442345,0.0115662,-0.0012995,0.0130285,0.0238662,-0.317474
0.00260652,0.0142491,0.000859239,0.0134495,-0.0970601,-0.203074
0.00052548,0.0138392,-0.000886025,0.0141139,-0.0348798,-0.733825
-0.00223325,0.0115466,0.00090149,0.0139528,-0.0121402,0.659555
0.00715101,0.012304,0.000325326,0.0138415,-0.114228,-0.674977
-0.000432176,0.0150214,-0.000173779,0.0136307,0.0431379,0.608555
-0.000998682,0.0128643,-0.000238169,0.0140302,0.00553099,-1.48727
0.00312782,0.0164068,-0.000119295,0.0137602,0.029058,0.566798
0.00175262,0.0147051,-0.000268253,0.0138928,0.111693,0.565459
-0.00341663,0.0193381,0.000279384,0.0143263,0.158282,-0.683923
0.00442433,0.0160409,-9.963e-06,0.013293,0.252652,0.331147
-0.00386027,0.0174746,-0.000712968,0.0135621,0.175845,0.860841
0.00129877,0.0131581,0.000184059,0.0129857,0.195169,-1.35976
0.00122414,0.0156965,-0.000964237,0.01365,0.0627773,-0.880563
-0.000138684,0.0149476,-0.000387357,0.0131927,0.0336472,-1.97958
-0.000938218,0.0171389,0.000460825,0.0142267,0.049167,-0.528745
0.00184274,0.0184193,-0.000381271,0.0146434,-0.147222,0.852472
-0.00222305,0.0172897,-0.000638991,0.014244,-0.224993,0.0533743
0.00131297,0.017994,0.000512011,0.0142966,-0.0653969,0.771531
-0.00599765,0.0215421,-0.000971318,0.0154904,-0.164184,-0.124806
0.00406979,0.0204349,-0.000323821,0.0148143,-0.218612,0.478938
-0.0025142,0.0211599,-0.00145827,0.0139441,-0.10274,2.32485
0.00124398,0.0173517,0.000496273,0.0144491,-0.0160884,0.66681
-0.000977248,0.0138581,-0.000873177,0.0135577,-0.153509,0.97136
-0.00185014,0.0142548,-7.65164e-05,0.0142289,-0.0524115,0.240317
-0.000341975,0.014442,0.0007103,0.0137057,-0.0894814,2.52253
-0.000217454,0.0132243,-0.00044084,0.0131437,0.00781348,0.251895
-0.000265314,0.0144598,-0.000364213,0.0140973,0.2002,1.64007
0.00206476,0.01808,0.000569135,0.0139166,0.072458,1.32192
0.00133267,0.014543,-0.00025702,0.0145152,0.14584,-0.289976
-0.00107517,0.0190133,0.000372107,0.0152494,0.143139,-1.07227
-0.000150516,0.0164902,-0.000519113,0.014289,0.185455,-0.998904
-0.000636178,0.0157518,-0.000658609,0.0137684,0.120974,1.39306
-0.000239667,0.0148873,0.000115195,0.0141995,0.123003,0.00104242
-0.00105655,0.0147384,-0.00058752,0.0135312,0.0553923,-0.755953
0.00194279,0.0142847,4.52896e-05,0.014044,0.0911817,1.30323
-0.00109997,0.0136127,-0.0011773,0.0133599,0.0155049,0.449018
-0.00082222,0.0133289,-0.000789696,0.0138416,0.119451,-0.40987
0.00142562,0.0146695,0.00115236,0.014133,0.275495,2.42505
-0.00224855,0.0134565,-0.000937008,0.0136216,0.0886988,1.51076
0.000959053,0.0139327,0.000333686,0.014098,0.207636,0.627436
0.000348825,0.0138879,0.000348825,0.0138879,0.240723,-1.77801
