smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
-0.0249247,0.115502,-0.0134015,0.144226,-0.0118581,1.66128
0.0280312,0.159132,-0.0035161,0.140117,-0.0582616,0.323392
0.13901,0.0424093,0.000164535,0.135758,-0.0983207,0.108078
-0.0903816,0.127548,0.00881676,0.139539,-0.103963,0.656651
0.252909,0.132826,-0.00648958,0.140312,-0.0407505,-0.948601
0.0928584,0.058268,-0.00161928,0.137862,-0.216133,-0.157179
-0.000663794,0.071134,0.00692793,0.140959,-0.227351,-0.169665
-0.0487638,0.0434036,-0.0128178,0.143534,-0.133866,0.900801
0.108856,0.0238205,0.0094188,0.13414,-0.0500754,0.782704
-0.0710463,0.108226,-0.0171999,0.144467,0.18,2.94816
-0.00758244,0.0779802,0.0167264,0.141233,0.146226,2.91402
-0.0164092,0.0323881,0.00480904,0.136996,0.192742,3.33838
0.0338781,0.112216,0.00792581,0.137247,0.138273,3.20052
-0.0745944,0.149085,-0.00518716,0.1404,0.140516,-1.72628
0.174563,0.139944,0.00212048,0.142441,0.369856,-1.36787
-0.0664061,0.146737,0.0101018,0.135,0.415582,-2.67217
0.105291,0.0539266,0.00312185,0.140533,0.45292,-0.207009
0.0655514,0.0597132,0.00106099,0.147641,0.00170791,0.29112
-0.0552476,0.0868828,-0.0146928,0.1411,0.0631444,-0.450888
0.159751,0.0987945,0.0183711,0.138628,-0.0433842,-1.05693
-0.0286275,0.110069,-0.0173249,0.142306,-0.0683032,-2.4809
0.0584488,0.0605487,0.0133673,0.131927,0.0695874,-1.96512
-0.032177,0.112524,-0.00746715,0.130372,0.091269,0.0207291
0.0284444,0.0505423,0.00351792,0.135922,0.0134781,-0.799496
-0.0306352,0.0995169,-0.00188485,0.132354,0.000977884,1.51829
0.221547,0.160455,-0.00951129,0.141987,-0.0679666,-1.09051
0.192037,0.100922,0.0114863,0.138367,-0.0487199,0.581776
-0.10392,0.0904415,-0.00959571,0.139703,-0.0266718,0.341322
0.0914956,0.0980468,0.00588874,0.138998,-0.0974045,1.15004
-0.0771767,0.155285,0.00264756,0.138167,0.0216417,-0.10136
0.0290684,0.162141,-0.000917039,0.134527,0.133567,-0.561533
0.0935495,0.0519272,-0.00306914,0.141864,0.0745892,-1.01616
-0.0469661,0.0949949,-0.00530437,0.146235,0.0236433,-0.853135
-0.0749852,0.118671,0.00609155,0.133176,0.0428475,-0.304476
-0.0172426,0.070185,-0.012747,0.13892,0.0614014,0.423074
-0.0720463,0.0837137,0.0035721,0.140072,0.0774576,-0.995355
-0.00246441,0.0802513,7.0584e-05,0.137843,0.0383912,-0.931657
0.0434908,0.064575,-0.0144901,0.139146,0.0702326,0.602524
0.0670395,0.0919135,-0.00409014,0.139046,0.155849,-1.92956
0.0670726,0.099009,0.0123349,0.143103,0.0775271,-0.469635
-0.0509002,0.0632372,-0.0116797,0.138017,-0.0821118,-0.179356
0.160667,0.0987841,0.0128817,0.137372,-0.201215,1.04719
0.00647054,0.109413,-0.0102314,0.13552,-0.125595,1.18882
0.0468728,0.0631083,0.00772908,0.136526,-0.0327799,-0.243489
-0.0233953,0.152526,0.0101883,0.141089,0.0150861,0.469455
0.0176454,0.126404,0.000839883,0.134732,0.075968,-1.31886
0.127352,0.126839,-0.00301094,0.137695,-0.0123007,0.17428
0.0111663,0.124191,-0.00913381,0.137477,0.0623542,1.36895
0.0535911,0.0550025,0.00723168,0.135079,0.115124,-0.979567
0.0286911,0.0727993,-0.000544363,0.135448,0.247469,0.375085
-0.0699721,0.0690401,0.00716122,0.13821,0.20076,0.0171621
0.146682,0.115169,-0.00062744,0.141057,0.361733,-0.334249
-0.0458124,0.0635628,0.00341082,0.138631,0.32511,-0.565698
0.0533995,0.0526137,-0.00573373,0.139254,0.150502,1.07905
0.0430363,0.109264,-0.00109224,0.142095,0.128228,-0.707724
-0.0808261,0.116404,-0.00420473,0.141104,0.175599,1.78324
0.0241277,0.0639128,0.004105,0.146743,0.202815,1.55447
-0.010729,0.1456,-0.00656909,0.145189,0.0435957,0.898708
0.0817098,0.130994,0.00474531,0.134166,-0.0507649,1.04483
0.0312109,0.0492514,-0.0116841,0.142328,-0.0485263,0.56987
-0.0175038,0.131033,-0.00529242,0.146456,0.227487,0.899392
0.0580119,0.156639,-0.00958909,0.14808,0.228747,1.62419
0.095276,0.121792,0.00116029,0.13085,0.222375,-0.418094
0.0225893,0.154874,-0.00770052,0.133353,0.388095,1.01681
-0.0934144,0.231643,-0.000484158,0.136225,0.430201,-1.21591
0.0617238,0.0847029,-0.000903902,0.14466,0.470283,-2.35927
-0.0946344,0.140985,0.00685715,0.13655,0.382635,0.890498
0.0521297,0.109357,-0.00297228,0.141071,0.203989,-1.15374
-0.0845717,0.0986741,-0.00143552,0.139917,0.125727,-1.70076
0.0638454,0.0683826,-0.0050082,0.145306,0.00827661,-0.851777
0.115356,0.107891,0.00385899,0.133394,0.0659871,0.254887
0.00395701,0.0705392,-0.00738005,0.133974,0.13944,1.21379
0.110115,0.104921,0.0130703,0.138625,0.134313,0.135174
0.0306115,0.111761,-0.00742196,0.13787,0.137162,0.245267
0.125498,0.0995922,0.0045722,0.144547,0.107728,0.947088
-0.0645168,0.0591595,-0.00376421,0.146124,0.316122,2.46056
0.136256,0.0566965,0.00023511,0.144548,0.367109,1.71341
-0.0491986,0.0817131,0.000721863,0.145524,0.417385,0.58775
0.031576,0.155214,-0.00439879,0.135681,0.27599,-0.0675497
-0.00120725,0.0899228,-0.0035869,0.144654,0.281277,-0.391638
-0.0373775,0.104134,-0.0107147,0.142507,0.217876,-1.77535
0.0292597,0.144676,-0.00611306,0.147054,0.171069,-1.12385
-0.00228817,0.0878654,0.00258536,0.141219,0.139621,-0.0191911
0.00207675,0.131265,-0.0115608,0.140348,0.204822,-0.505529
-0.000112865,0.126235,0.00738945,0.14567,0.138155,-0.492021
0.0802841,0.109491,-0.0103344,0.139023,0.160397,-0.665148
0.0318848,0.130435,0.00503114,0.132105,0.0828694,0.00938139
-0.0506621,0.112768,-0.00369119,0.14339,0.0144385,0.652451
0.0506603,0.11729,-0.01342,0.135845,-0.0875248,0.22577
0.0740525,0.167943,0.000850838,0.134758,-0.0710278,-0.114981
0.0349944,0.101358,-0.00702138,0.139811,-0.123619,-0.556009
-0.0298786,0.161948,-0.00401673,0.140069,-0.148894,-1.40498
0.0564305,0.151054,-0.000609109,0.145228,-0.11277,0.358682
0.0681824,0.118969,-0.00605058,0.145749,0.042946,-0.0989066
-0.116683,0.16914,-0.000916259,0.138462,0.110095,0.420898
0.0557052,0.140489,-0.000422591,0.143346,0.0411151,0.849321
0.103269,0.110707,-0.00297872,0.139383,-0.0127349,2.08431
-0.0323459,0.0892519,0.000999317,0.134588,0.153496,0.987485
-0.0613365,0.178793,0.00407008,0.140447,0.0626282,-0.322657
-0.0104846,0.208703,-0.0113935,0.141065,-0.0214725,-0.0619219
0.0622058,0.112237,0.00147142,0.141825,0.0801065,-0.347308
-0.0191281,0.122546,0.00131254,0.145214,0.284345,1.70595
0.098239,0.108618,-0.000715722,0.140056,0.311894,-0.0111866
-0.121912,0.140505,-0.00852661,0.138456,0.206148,-2.62967
0.0735404,0.158809,0.00511625,0.138857,0.197481,-2.87456
0.0270357,0.144859,-0.00667537,0.144246,0.117324,1.01322
0.0584057,0.136705,0.00300796,0.137637,0.273022,0.498332
0.0671933,0.124423,-0.00335994,0.145743,0.212907,0.434348
0.0318216,0.133092,0.0038153,0.145434,0.287701,-0.629278
0.0369139,0.127287,0.00237871,0.137147,0.219143,1.51413
-0.00206776,0.151956,0.0119871,0.137986,0.155225,0.215307
0.0103002,0.112872,-0.0109072,0.138738,0.0238662,-0.317474
0.0338041,0.0822467,0.00780147,0.143057,-0.0970601,-0.203074
0.014507,0.11595,-0.00212474,0.142504,-0.0348798,-0.733825
-0.00196876,0.123313,0.00800024,0.148926,-0.0121402,0.659555
0.0170012,0.113346,0.0078951,0.135137,-0.114228,-0.674977
-0.0170689,0.106403,-0.00611511,0.141622,0.0431379,0.608555
0.0354076,0.109805,0.00634356,0.13843,0.00553099,-1.48727
-0.0411,0.144061,-0.00582949,0.139381,0.029058,0.566798
0.0328542,0.13017,0.00987882,0.137717,0.111693,0.565459
-0.0304139,0.123376,-0.00571791,0.146142,0.158282,-0.683923
-0.0202616,0.143103,-0.00407556,0.146452,0.252652,0.331147
0.0456799,0.166764,-0.00436963,0.145913,0.175845,0.860841
-0.0357581,0.127519,0.00579175,0.134905,0.195169,-1.35976
0.0726457,0.12413,0.0035379,0.134362,0.0627773,-0.880563
-0.0385797,0.178913,-0.00859593,0.144876,0.0336472,-1.97958
0.0445199,0.125917,0.00340512,0.137862,0.049167,-0.528745
0.0235377,0.120393,-0.0032578,0.137904,-0.147222,0.852472
0.00597245,0.125271,-0.00809481,0.147511,-0.224993,0.0533743
-0.00721061,0.117404,0.00185973,0.14271,-0.0653969,0.771531
-0.00360065,0.156167,-0.0144512,0.140295,-0.164184,-0.124806
-0.020342,0.1239,0.00756871,0.143884,-0.218612,0.478938
0.044282,0.151851,-0.00578571,0.14872,-0.10274,2.32485
0.00859016,0.124913,-0.00275748,0.139056,-0.0160884,0.66681
0.0148872,0.121687,0.00842626,0.142401,-0.153509,0.97136
0.00451743,0.14774,-7.18171e-05,0.147057,-0.0524115,0.240317
0.00168003,0.153547,-0.0107445,0.134064,-0.0894814,2.52253
0.0142116,0.112651,0.00676847,0.136033,0.00781348,0.251895
-0.0191206,0.143549,-0.00951765,0.14473,0.2002,1.64007
0.0183456,0.141075,0.011161,0.145854,0.072458,1.32192
0.0181825,0.141911,-0.00529886,0.13463,0.14584,-0.289976
-0.0254936,0.14299,-0.00349999,0.138109,0.143139,-1.07227
0.0227721,0.13086,0.00683525,0.139529,0.185455,-0.998904
-0.0118576,0.135118,-0.00573873,0.142608,0.120974,1.39306
-0.00101895,0.128304,-0.00738985,0.132123,0.123003,0.00104242
-0.00122469,0.138482,-0.00145997,0.141214,0.0553923,-0.755953
-0.0100763,0.142205,-0.00678458,0.145543,0.0911817,1.30323
0.000425217,0.13551,0.0020571,0.136604,0.0155049,0.449018
-0.00866372,0.142386,-0.0034252,0.145531,0.119451,-0.40987
0.0109206,0.128233,0.0100871,0.138884,0.275495,2.42505
-0.00901595,0.137698,-0.0140315,0.134897,0.0886988,1.51076
-0.000938827,0.133965,0.00436949,0.133398,0.207636,0.627436
-0.00182746,0.136192,-0.00182746,0.136192,0.240723,-1.77801
