smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
0.031482,0.00139356,-0.0190934,0.0785048,0.0948112,1.48302
0.063018,0.00608515,-0.0136604,0.0818251,0.238423,-1.03862
0.0674058,0.00640103,-0.00406969,0.0840869,0.200188,1.30342
-0.00951277,0.00338589,-0.00335793,0.0818221,0.0900624,0.101626
-0.0119536,0.0030509,-0.00453553,0.0763274,-0.075666,0.0576361
0.0561034,0.0046916,0.00013112,0.077691,-0.00271857,-1.97176
0.063324,0.00391842,0.00545576,0.0790141,0.0538169,0.362259
0.0524773,0.00175067,0.0141295,0.0771096,0.0189139,-1.03211
-0.0175349,0.00495149,0.0211919,0.0766463,-0.079662,-1.56259
0.0228362,0.00305545,0.023433,0.0741745,-0.150488,-0.968705
0.0327877,0.00283182,0.0182414,0.0822858,-0.275631,-1.08213
0.0517357,0.00171703,0.0160941,0.0808325,-0.305204,-0.220671
0.0814556,0.00732575,0.0150106,0.0826817,-0.255351,-1.86245
0.0595505,0.00744611,0.0150974,0.0827023,-0.486326,-1.22517
-0.0173906,0.00328265,0.0194351,0.0832695,-0.482986,-1.37137
-0.0970232,0.00150205,0.0149559,0.0818763,-0.405762,0.38478
-0.0762932,0.00616421,0.0122411,0.0809359,-0.22874,-0.814609
-0.0814622,0.000735732,0.0134627,0.079139,0.0162086,-0.942321
-0.129824,0.000865309,0.0123344,0.0810693,-0.154837,-0.936362
-0.0635848,0.000807997,0.00672504,0.0795973,-0.27629,-0.428887
-0.0955661,0.00849554,0.00455798,0.0778587,-0.33381,0.380295
-0.0369324,0.00533502,0.00481119,0.0787973,-0.255403,-0.906501
-0.0543441,0.0077876,0.00645294,0.0774887,-0.166276,-0.80324
-0.0458871,0.00574897,0.00389484,0.0805064,0.0046161,-0.123818
-0.053477,0.00318394,0.00272515,0.0770443,-0.0512152,-0.291137
-0.0132023,0.00451577,0.00405908,0.0783586,0.0220292,0.392492
-0.0465329,0.00109985,0.00429674,0.0773945,0.021495,1.96505
-0.0367071,0.00568835,0.00290258,0.0771329,0.0557154,-0.377731
-0.0278996,0.00251363,-0.00353749,0.0780809,0.201676,-0.292519
-0.0465016,0.0029917,-0.00202933,0.0784103,0.117765,0.0485155
0.0208201,0.00506061,-0.00667355,0.0780096,0.107586,0.109899
0.0761161,0.0106767,-0.00753476,0.0807733,0.0795198,-0.279979
-0.0460817,0.00510716,-0.0132409,0.0801323,0.031837,0.884775
-0.0541078,0.0022889,-0.010913,0.0827262,0.0639617,1.25471
-0.122828,0.00534867,-0.00375493,0.0809936,-0.0965398,0.307147
-0.0635452,0.00368316,-0.00701276,0.0789063,0.0510547,-0.659029
0.00488155,0.0066392,-0.00677963,0.0758561,-0.178867,-0.959802
-0.0791608,0.00267529,-0.0107899,0.0749876,-0.168025,0.167939
-0.0887178,0.00405714,-0.0150676,0.079853,-0.124691,-1.35265
-0.123117,0.00114496,-0.0119967,0.0761951,-0.0989377,1.09472
-0.0757119,0.00117243,-0.016017,0.0784347,0.134733,0.0979228
-0.0111713,0.00245818,-0.0124729,0.0764321,0.0721995,1.00575
-0.0390842,0.00588108,-0.0122754,0.0775246,0.00211792,-1.32936
-0.102062,0.00370158,-0.0163475,0.079862,0.0251056,0.280074
-0.0287989,0.00177654,-0.0108114,0.0777976,-0.0516854,1.05304
-0.0270057,0.00572075,-0.0153636,0.0785061,-0.0567149,1.30568
-0.0510818,0.0047109,-0.0105564,0.0822818,-0.223428,0.303686
-0.0796899,0.00247332,-0.010253,0.0839631,-0.225154,0.933061
-0.0689454,0.0024464,-0.00883901,0.083652,-0.296331,-0.0450951
-0.113295,0.00148218,-0.00771245,0.0782223,-0.0347843,-0.947809
-0.169618,0.00213641,-0.0123358,0.0768475,0.00834573,-0.783505
-0.248197,0.010717,-0.00844507,0.0741987,-0.00910401,2.12482
-0.0619547,0.000303073,-0.0107515,0.0752455,0.0198751,1.02318
-0.0909402,0.00391602,-0.00651741,0.0750356,0.141575,-0.0332787
-0.0281408,0.00807616,-0.00993905,0.0755719,-0.0433295,-1.07175
-0.03451,0.00173022,-0.0123783,0.0774557,0.0358025,-1.33443
0.069174,0.00407047,-0.00666614,0.0803004,-0.0118581,1.66128
0.150757,0.00421713,-0.00462202,0.0836387,-0.0582616,0.323392
0.112613,0.000630997,-0.00342084,0.0817057,-0.0983207,0.108078
0.158843,0.00654827,-0.00216382,0.081352,-0.103963,0.656651
0.106726,0.00740425,-0.00459475,0.0808221,-0.0407505,-0.948601
0.119388,0.000576075,-0.00536724,0.0754025,-0.216133,-0.157179
0.131773,0.00572378,-0.0100516,0.0781388,-0.227351,-0.169665
0.112944,0.00324009,-0.00538091,0.0818321,-0.133866,0.900801
0.167533,0.00470432,-0.00807704,0.0818169,-0.0500754,0.782704
0.0873339,0.00233746,-0.0106032,0.0818836,0.18,2.94816
0.125624,0.00156006,-0.00254434,0.0801397,0.146226,2.91402
0.168091,0.0125128,0.00283756,0.0794113,0.192742,3.33838
0.158175,0.00899498,0.000840776,0.0774467,0.138273,3.20052
0.230532,0.00931762,0.00120445,0.0783871,0.140516,-1.72628
0.173255,0.00631707,0.000887051,0.0740103,0.369856,-1.36787
0.167078,0.00345556,0.00597303,0.0767835,0.415582,-2.67217
0.220465,0.0109624,0.00483122,0.081639,0.45292,-0.207009
0.201963,0.000664005,0.0107665,0.0748131,0.00170791,0.29112
0.186529,0.00554929,0.0126203,0.0754106,0.0631444,-0.450888
0.118953,0.00221195,0.0135137,0.0744306,-0.0433842,-1.05693
0.14138,0.00869602,0.0114989,0.0783163,-0.0683032,-2.4809
0.258425,0.0150813,0.0143973,0.0789417,0.0695874,-1.96512
0.206957,0.013196,0.010353,0.0803378,0.091269,0.0207291
0.266222,0.0105023,0.0117765,0.0813699,0.0134781,-0.799496
0.269267,0.0101406,0.014326,0.0816297,0.000977884,1.51829
0.132674,0.00122678,0.0199033,0.0819366,-0.0679666,-1.09051
0.0897764,0.00570431,0.0209052,0.08182,-0.0487199,0.581776
0.129243,0.00432232,0.023403,0.0849518,-0.0266718,0.341322
0.0247552,0.0123058,0.028565,0.0818325,-0.0974045,1.15004
0.0752495,0.00947379,0.0266123,0.0756628,0.0216417,-0.10136
0.124259,0.00101429,0.0282596,0.0798138,0.133567,-0.561533
0.163536,0.00197467,0.0271991,0.0794434,0.0745892,-1.01616
0.198189,0.0006079,0.024348,0.0848672,0.0236433,-0.853135
0.135955,0.00364269,0.0199157,0.0822691,0.0428475,-0.304476
0.101426,0.00294137,0.0193415,0.078371,0.0614014,0.423074
0.0747144,0.000267684,0.0197822,0.0765291,0.0774576,-0.995355
0.144707,0.00275393,0.017623,0.0792185,0.0383912,-0.931657
0.132514,0.000800582,0.0125474,0.0768136,0.0702326,0.602524
0.141742,0.00049687,0.0144005,0.0730625,0.155849,-1.92956
0.148543,0.00631909,0.0164245,0.0769325,0.0775271,-0.469635
0.143909,0.00325426,0.0171502,0.0799158,-0.0821118,-0.179356
0.148335,0.00355037,0.0188164,0.0803075,-0.201215,1.04719
0.0546012,0.00987077,0.0202389,0.07706,-0.125595,1.18882
0.0777697,0.00832231,0.0191538,0.0763325,-0.0327799,-0.243489
0.0921035,0.00124957,0.0175685,0.0768844,0.0150861,0.469455
0.0411494,0.00448678,0.00860526,0.0812837,0.075968,-1.31886
0.0754946,0.00148259,0.0097191,0.0804688,-0.0123007,0.17428
0.0764338,0.00549684,0.00396548,0.0792655,0.0623542,1.36895
0.071068,0.00273023,0.00504127,0.0804885,0.115124,-0.979567
0.169948,0.00481951,0.00207311,0.0796608,0.247469,0.375085
0.157208,0.00361416,0.00275751,0.0770892,0.20076,0.0171621
0.15958,0.0081383,0.00271444,0.0765027,0.361733,-0.334249
0.161755,0.00598425,0.00761915,0.0758612,0.32511,-0.565698
0.252528,0.0135306,0.00522091,0.0753528,0.150502,1.07905
0.151896,0.00817341,0.00488303,0.0800757,0.128228,-0.707724
0.161417,0.00635593,0.0103632,0.0790969,0.175599,1.78324
0.173588,0.0035854,0.0108009,0.0810814,0.202815,1.55447
0.13119,0.000522498,0.0132823,0.078472,0.0435957,0.898708
0.0931064,0.00521637,0.0151496,0.0824865,-0.0507649,1.04483
0.0755207,0.00486213,0.0182184,0.0840993,-0.0485263,0.56987
0.17467,0.00472558,0.0124211,0.0823596,0.227487,0.899392
0.100554,0.00396008,0.00986557,0.0821003,0.228747,1.62419
0.203994,0.00857846,0.00844575,0.0800313,0.222375,-0.418094
0.278764,0.00767383,0.00987625,0.0832619,0.388095,1.01681
0.287062,0.0298004,0.0125011,0.0827021,0.430201,-1.21591
0.157632,0.0222829,0.0136805,0.0846982,0.470283,-2.35927
0.157003,0.00597763,0.0070598,0.0824412,0.382635,0.890498
0.24747,0.0232768,0.0111348,0.0857706,0.203989,-1.15374
0.207208,0.0353155,0.00776869,0.0860032,0.125727,-1.70076
0.156707,0.024715,0.0107734,0.0888601,0.00827661,-0.851777
0.152838,0.0231816,0.0107294,0.0828297,0.0659871,0.254887
0.122601,0.0417108,0.00387182,0.0835036,0.13944,1.21379
0.142167,0.0479005,0.00621035,0.081009,0.134313,0.135174
0.131022,0.0222579,0.00328587,0.0786976,0.137162,0.245267
0.0990684,0.021739,0.00237699,0.0841842,0.107728,0.947088
0.00301959,0.0306073,0.00476065,0.0804375,0.316122,2.46056
0.0499597,0.0250505,0.00862107,0.076349,0.367109,1.71341
0.0305996,0.035203,0.00985473,0.0772741,0.417385,0.58775
0.0621133,0.0272904,0.00264242,0.0804363,0.27599,-0.0675497
0.0108656,0.0266462,0.00528854,0.0841962,0.281277,-0.391638
0.0452049,0.0314555,0.00575373,0.0865686,0.217876,-1.77535
0.0642096,0.0273101,0.00575959,0.0819418,0.171069,-1.12385
0.119279,0.0587657,0.0109542,0.084949,0.139621,-0.0191911
0.0690799,0.0372468,0.00754927,0.0836337,0.204822,-0.505529
0.0877704,0.0514389,0.000903796,0.0795978,0.138155,-0.492021
0.126153,0.0539899,0.00442118,0.0828279,0.160397,-0.665148
0.0523229,0.0221018,0.00482838,0.0840843,0.0828694,0.00938139
0.099945,0.0392866,0.00387713,0.08343,0.0144385,0.652451
0.127731,0.0374471,0.00701268,0.0839712,-0.0875248,0.22577
0.108113,0.0405193,0.00500609,0.079868,-0.0710278,-0.114981
0.0896017,0.0482834,0.00677438,0.0788687,-0.123619,-0.556009
0.0898613,0.0524019,0.005012,0.0753772,-0.148894,-1.40498
0.0955173,0.0468472,0.00214332,0.0775781,-0.11277,0.358682
0.0462152,0.0316934,0.00599679,0.0785161,0.042946,-0.0989066
0.0847751,0.0507795,0.0103727,0.0791254,0.110095,0.420898
0.0857785,0.0432861,0.0129151,0.0752555,0.0411151,0.849321
0.0882377,0.0668921,0.0132918,0.0770818,-0.0127349,2.08431
0.0822338,0.0486307,0.0130143,0.0796295,0.153496,0.987485
0.088168,0.0535512,0.0103253,0.0784818,0.0626282,-0.322657
0.0920746,0.0416766,0.0121362,0.0803969,-0.0214725,-0.0619219
0.0630004,0.0474576,0.00688649,0.079531,0.0801065,-0.347308
0.0524109,0.0458256,0.00437088,0.0799334,0.284345,1.70595
0.0544075,0.0416787,-0.000892097,0.0813124,0.311894,-0.0111866
0.069397,0.0621981,0.0015993,0.0821467,0.206148,-2.62967
0.0558489,0.0646989,-0.000797913,0.079193,0.197481,-2.87456
0.0427643,0.0710807,0.00221917,0.0784886,0.117324,1.01322
0.0380304,0.0526608,0.00369031,0.0806092,0.273022,0.498332
0.0438137,0.0602388,0.00521115,0.0784738,0.212907,0.434348
0.0349335,0.0764729,0.00369645,0.0797221,0.287701,-0.629278
0.0420401,0.0587862,0.0064554,0.0771154,0.219143,1.51413
0.0543795,0.0563978,0.00448562,0.0775838,0.155225,0.215307
0.0499714,0.0697203,0.00452118,0.0804054,0.0238662,-0.317474
0.0539393,0.0642551,0.00503639,0.0828149,-0.0970601,-0.203074
0.0359975,0.0724551,0.00917044,0.0847694,-0.0348798,-0.733825
0.031724,0.0710444,0.0129043,0.0843458,-0.0121402,0.659555
0.0335514,0.0679731,0.0103642,0.0840584,-0.114228,-0.674977
0.0258249,0.0589008,0.0133763,0.0820215,0.0431379,0.608555
0.0417548,0.0574624,0.0151012,0.0863192,0.00553099,-1.48727
0.0547951,0.0663265,0.0109872,0.0811703,0.029058,0.566798
0.0520689,0.0553767,0.0116504,0.0787242,0.111693,0.565459
0.0586678,0.0709311,0.0165474,0.0776763,0.158282,-0.683923
0.0532907,0.055025,0.00772136,0.0776708,0.252652,0.331147
0.0501831,0.0646219,-0.000162135,0.0798873,0.175845,0.860841
0.039738,0.0721379,0.0022026,0.0772248,0.195169,-1.35976
0.036259,0.0689776,0.0052189,0.0758911,0.0627773,-0.880563
0.0315554,0.0476679,0.00485006,0.0725437,0.0336472,-1.97958
0.0522953,0.0684289,0.00511775,0.0701672,0.049167,-0.528745
0.0429878,0.0619833,-0.00180044,0.0722132,-0.147222,0.852472
0.0256898,0.064475,0.000961744,0.0782459,-0.224993,0.0533743
0.0226017,0.0783924,0.000514192,0.0786229,-0.0653969,0.771531
0.0195834,0.0822844,-0.000407824,0.0808857,-0.164184,-0.124806
0.0248504,0.0678044,-0.00132562,0.0791663,-0.218612,0.478938
0.0314588,0.065673,0.0018383,0.0821648,-0.10274,2.32485
0.0150759,0.0727711,-0.00503238,0.0795156,-0.0160884,0.66681
0.00626944,0.0658429,-0.00357461,0.0803488,-0.153509,0.97136
0.0197695,0.0585308,-0.000257149,0.0796916,-0.0524115,0.240317
0.0253771,0.0632709,0.00548006,0.0794328,-0.0894814,2.52253
0.0282286,0.0687462,0.00688085,0.0783596,0.00781348,0.251895
0.0200282,0.0744397,0.0119469,0.0779924,0.2002,1.64007
0.0196367,0.0782808,0.00856313,0.0764633,0.072458,1.32192
0.00985252,0.0734559,0.00847139,0.0748263,0.14584,-0.289976
0.010405,0.0759012,0.00320153,0.0759005,0.143139,-1.07227
0.017336,0.0814345,0.00600957,0.0810316,0.185455,-0.998904
0.0096779,0.0787622,-0.000887314,0.0852146,0.120974,1.39306
0.000114678,0.0791634,-0.00123173,0.0824356,0.123003,0.00104242
0.000482095,0.0797654,0.000335298,0.0819616,0.0553923,-0.755953
0.00465431,0.0826519,0.00114422,0.0828722,0.0911817,1.30323
0.00643135,0.0771945,0.00109326,0.0810813,0.0155049,0.449018
0.00785274,0.0747437,0.00128037,0.0769678,0.119451,-0.40987
0.00235584,0.0740865,0.000456507,0.077859,0.275495,2.42505
0.00166182,0.0781808,-0.00133803,0.0799939,0.0886988,1.51076
0.00501519,0.079083,0.00235445,0.0795568,0.207636,0.627436
0.00286127,0.076927,0.00286127,0.076927,0.240723,-1.77801
