smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
-0.0793818,0.000260965,-0.197415,0.13243,0.18767,0.0517895
-0.0148145,0.00472371,-0.196103,0.130096,0.120158,0.874238
0.0118007,0.0037969,-0.181035,0.139513,0.238062,-1.83404
0.074459,0.00101012,-0.166779,0.142319,0.190901,-0.532849
0.107633,0.00489337,-0.153245,0.142932,-0.0896307,-1.59308
0.123026,0.00324324,-0.137324,0.144167,0.0745986,-0.79002
0.185829,0.00175974,-0.127092,0.144282,0.146924,1.76809
0.184685,0.00367797,-0.091202,0.150626,0.0948112,1.48302
0.21063,0.0031613,-0.0541371,0.162223,0.238423,-1.03862
0.189797,0.00526246,0.00307778,0.165478,0.200188,1.30342
0.114036,7.80892e-05,0.0321281,0.16138,0.0900624,0.101626
0.025998,0.0109033,0.0572406,0.160343,-0.075666,0.0576361
0.066507,0.00823465,0.0708155,0.155419,-0.00271857,-1.97176
0.124639,0.00568494,0.0767176,0.153948,0.0538169,0.362259
0.125972,0.002371,0.106366,0.154599,0.0189139,-1.03211
0.0286644,0.00841486,0.130005,0.14351,-0.079662,-1.56259
0.0435748,0.00864303,0.147158,0.140698,-0.150488,-0.968705
-0.0476978,0.00805171,0.151317,0.140211,-0.275631,-1.08213
-0.0359671,0.00623614,0.148651,0.140331,-0.305204,-0.220671
-0.0438402,0.00164024,0.138054,0.141814,-0.255351,-1.86245
-0.040754,0.00198976,0.128472,0.138436,-0.486326,-1.22517
-0.0183254,0.00211623,0.135374,0.136659,-0.482986,-1.37137
-0.0727825,0.00161884,0.131416,0.134993,-0.405762,0.38478
-0.12425,0.0048214,0.126886,0.142186,-0.22874,-0.814609
-0.0722427,0.0121884,0.114015,0.140365,0.0162086,-0.942321
-0.164263,0.0111355,0.0966279,0.140808,-0.154837,-0.936362
-0.195625,0.00947574,0.0826044,0.14677,-0.27629,-0.428887
-0.233678,0.00665762,0.0584304,0.149825,-0.33381,0.380295
-0.184646,0.00739433,0.0407228,0.144522,-0.255403,-0.906501
-0.178404,0.00273851,0.0247756,0.147294,-0.166276,-0.80324
-0.219921,0.00319528,-0.0046285,0.148683,0.0046161,-0.123818
-0.196225,0.0041238,-0.0292153,0.142078,-0.0512152,-0.291137
-0.18585,0.00634706,-0.057964,0.140208,0.0220292,0.392492
-0.22338,0.00333287,-0.0636635,0.1457,0.021495,1.96505
-0.133736,0.00413152,-0.0611885,0.144997,0.0557154,-0.377731
-0.214957,0.0101347,-0.0746368,0.144815,0.201676,-0.292519
-0.113634,0.00323059,-0.0862995,0.144945,0.117765,0.0485155
-0.221159,0.00587068,-0.100006,0.143745,0.107586,0.109899
-0.185143,0.00388236,-0.118159,0.153191,0.0795198,-0.279979
-0.0997433,0.000384702,-0.12797,0.15326,0.031837,0.884775
-0.178151,0.0011004,-0.1373,0.158891,0.0639617,1.25471
-0.233295,0.00251102,-0.141195,0.163573,-0.0965398,0.307147
-0.182653,0.00511836,-0.152152,0.157143,0.0510547,-0.659029
-0.265946,0.000491037,-0.157264,0.159516,-0.178867,-0.959802
-0.334964,0.00364231,-0.170055,0.160226,-0.168025,0.167939
-0.272975,0.00302807,-0.17172,0.158121,-0.124691,-1.35265
-0.267509,0.00142314,-0.168666,0.163412,-0.0989377,1.09472
-0.192573,0.00237529,-0.165413,0.168037,0.134733,0.0979228
-0.180488,0.00217903,-0.16832,0.164217,0.0721995,1.00575
-0.136476,0.000904813,-0.155394,0.16552,0.00211792,-1.32936
-0.103581,0.000594849,-0.15683,0.166917,0.0251056,0.280074
-0.0731729,0.00209205,-0.145537,0.164207,-0.0516854,1.05304
-0.00577568,0.00126636,-0.132872,0.163309,-0.0567149,1.30568
0.0357965,0.0045468,-0.128556,0.157882,-0.223428,0.303686
0.0780299,0.00348729,-0.137674,0.157085,-0.225154,0.933061
0.0461221,0.000326275,-0.138584,0.161094,-0.296331,-0.0450951
0.085616,0.011974,-0.135014,0.163352,-0.0347843,-0.947809
0.128065,0.0119498,-0.129572,0.164728,0.00834573,-0.783505
0.111093,0.00957906,-0.113371,0.168595,-0.00910401,2.12482
0.127459,0.00754297,-0.0909656,0.170413,0.0198751,1.02318
0.0876996,0.00535478,-0.0874486,0.170892,0.141575,-0.0332787
0.115085,0.000137283,-0.0804555,0.174645,-0.0433295,-1.07175
0.0984733,0.000413465,-0.0651721,0.171402,0.0358025,-1.33443
0.144126,0.00267388,-0.0529116,0.170503,-0.0118581,1.66128
0.210085,0.0021615,-0.0372461,0.167592,-0.0582616,0.323392
0.21893,0.00120434,-0.0265421,0.166166,-0.0983207,0.108078
0.232298,0.00364822,-0.0327513,0.165084,-0.103963,0.656651
0.268908,0.000566576,-0.0406913,0.165872,-0.0407505,-0.948601
0.303393,0.00708794,-0.0395024,0.168551,-0.216133,-0.157179
0.31411,0.00938123,-0.0474791,0.163614,-0.227351,-0.169665
0.3736,0.0109247,-0.0598687,0.164948,-0.133866,0.900801
0.407339,0.00978967,-0.0653083,0.167396,-0.0500754,0.782704
0.401093,0.0112287,-0.0557298,0.165264,0.18,2.94816
0.3924,0.0162663,-0.0340807,0.163274,0.146226,2.91402
0.395664,0.0460762,0.0072783,0.171443,0.192742,3.33838
0.412368,0.0315366,0.0520058,0.177962,0.138273,3.20052
0.400827,0.0314389,0.0960535,0.177869,0.140516,-1.72628
0.479945,0.0448754,0.151601,0.185263,0.369856,-1.36787
0.446304,0.0546721,0.202732,0.187873,0.415582,-2.67217
0.442867,0.0578369,0.260837,0.171941,0.45292,-0.207009
0.430776,0.0412864,0.317106,0.155646,0.00170791,0.29112
0.469821,0.0376967,0.347979,0.143916,0.0631444,-0.450888
0.440743,0.0399556,0.361298,0.143072,-0.0433842,-1.05693
0.440613,0.0404075,0.381517,0.138788,-0.0683032,-2.4809
0.362587,0.0462545,0.387782,0.13682,0.0695874,-1.96512
0.341906,0.0452077,0.406467,0.134226,0.091269,0.0207291
0.315433,0.041417,0.409482,0.136273,0.0134781,-0.799496
0.270621,0.0632278,0.409174,0.132297,0.000977884,1.51829
0.2738,0.0296064,0.416573,0.132855,-0.0679666,-1.09051
0.254879,0.0149341,0.412617,0.135393,-0.0487199,0.581776
0.249002,0.0211098,0.404408,0.142359,-0.0266718,0.341322
0.224393,0.0440249,0.387523,0.139152,-0.0974045,1.15004
0.166186,0.0701003,0.362577,0.140125,0.0216417,-0.10136
0.197267,0.0698093,0.348238,0.141173,0.133567,-0.561533
0.147545,0.0685382,0.330314,0.146043,0.0745892,-1.01616
0.147874,0.0840001,0.302055,0.146897,0.0236433,-0.853135
0.129208,0.0698476,0.28152,0.150576,0.0428475,-0.304476
0.125899,0.0885308,0.257525,0.157279,0.0614014,0.423074
0.146271,0.0754601,0.226944,0.160884,0.0774576,-0.995355
0.171216,0.100581,0.199593,0.158848,0.0383912,-0.931657
0.188188,0.131795,0.178526,0.159946,0.0702326,0.602524
0.156795,0.119543,0.158122,0.158181,0.155849,-1.92956
0.188868,0.123484,0.162402,0.159485,0.0775271,-0.469635
0.163775,0.125591,0.138658,0.161536,-0.0821118,-0.179356
0.14139,0.115234,0.132856,0.157672,-0.201215,1.04719
0.139596,0.128113,0.122053,0.156497,-0.125595,1.18882
0.138874,0.107213,0.109514,0.153133,-0.0327799,-0.243489
0.127164,0.0964015,0.0964086,0.147692,0.0150861,0.469455
0.133706,0.121127,0.0894454,0.146585,0.075968,-1.31886
0.106934,0.103042,0.0864513,0.152912,-0.0123007,0.17428
0.122775,0.106154,0.0765574,0.157372,0.0623542,1.36895
0.138391,0.130766,0.0703153,0.152104,0.115124,-0.979567
0.120071,0.12731,0.0643686,0.157196,0.247469,0.375085
0.0685538,0.125793,0.0583482,0.157568,0.20076,0.0171621
0.0428095,0.119696,0.0481961,0.159444,0.361733,-0.334249
0.0115495,0.111428,0.0431514,0.157592,0.32511,-0.565698
0.0229963,0.0862264,0.0273864,0.156343,0.150502,1.07905
-0.0380119,0.102341,0.0300491,0.15737,0.128228,-0.707724
-0.0534385,0.11058,0.0239454,0.153511,0.175599,1.78324
-0.0599736,0.124422,0.0206482,0.164942,0.202815,1.55447
-0.0289717,0.0921068,0.00803674,0.16745,0.0435957,0.898708
-0.0274526,0.0900665,0.00309799,0.162289,-0.0507649,1.04483
-0.00835854,0.0886609,0.00732825,0.164927,-0.0485263,0.56987
-0.00356536,0.0827994,0.0102822,0.168297,0.227487,0.899392
-0.00584067,0.0913862,0.00193303,0.161177,0.228747,1.62419
-0.0446995,0.123952,-0.0103122,0.161328,0.222375,-0.418094
-0.0293431,0.116489,-0.0107067,0.16088,0.388095,1.01681
-0.0183424,0.121506,-0.00853396,0.165514,0.430201,-1.21591
-0.0231242,0.108132,0.00843773,0.16442,0.470283,-2.35927
-0.0303388,0.142009,0.0157274,0.167079,0.382635,0.890498
-0.0205919,0.155569,0.0181595,0.168933,0.203989,-1.15374
-0.0113355,0.155095,0.0170502,0.168318,0.125727,-1.70076
0.00458353,0.181809,0.0221898,0.170973,0.00827661,-0.851777
0.00158697,0.176836,0.0275515,0.170718,0.0659871,0.254887
-0.014421,0.187831,0.0318764,0.173493,0.13944,1.21379
0.0327746,0.168192,0.0469369,0.167715,0.134313,0.135174
0.0527223,0.13962,0.0502391,0.168136,0.137162,0.245267
0.0804119,0.109992,0.0538584,0.172259,0.107728,0.947088
0.0782935,0.115239,0.0534809,0.174517,0.316122,2.46056
0.0751959,0.144277,0.0642609,0.177858,0.367109,1.71341
0.0735387,0.127695,0.0676652,0.172877,0.417385,0.58775
0.0817716,0.147512,0.0632881,0.172103,0.27599,-0.0675497
0.0741959,0.13542,0.0605593,0.170886,0.281277,-0.391638
0.0417757,0.139684,0.0628703,0.172467,0.217876,-1.77535
0.060718,0.115163,0.0638607,0.175287,0.171069,-1.12385
0.0366235,0.121928,0.0623876,0.169606,0.139621,-0.0191911
0.000722281,0.111537,0.0610071,0.164726,0.204822,-0.505529
-0.02053,0.0953421,0.0541559,0.16076,0.138155,-0.492021
-0.0233393,0.0798955,0.0478624,0.158594,0.160397,-0.665148
-0.0239605,0.100399,0.0363592,0.151679,0.0828694,0.00938139
-0.00591169,0.106624,0.0312029,0.157956,0.0144385,0.652451
-0.0155717,0.116974,0.0152482,0.158182,-0.0875248,0.22577
0.00186914,0.119043,-0.00105742,0.16334,-0.0710278,-0.114981
-0.00826744,0.098367,-0.020212,0.167818,-0.123619,-0.556009
0.00478359,0.110156,-0.0271118,0.172622,-0.148894,-1.40498
0.0352424,0.0837944,-0.0287086,0.179168,-0.11277,0.358682
0.0629596,0.0866134,-0.0434786,0.175433,0.042946,-0.0989066
0.0842375,0.0739603,-0.0600811,0.180111,0.110095,0.420898
0.114187,0.0867636,-0.064336,0.187831,0.0411151,0.849321
0.0942301,0.0875617,-0.0627584,0.181394,-0.0127349,2.08431
0.091481,0.0707674,-0.0702459,0.183542,0.153496,0.987485
0.0398444,0.0517103,-0.0832061,0.186097,0.0626282,-0.322657
0.0216801,0.0522435,-0.0870484,0.186553,-0.0214725,-0.0619219
0.0269117,0.0595664,-0.0968095,0.193924,0.0801065,-0.347308
0.0024844,0.0602336,-0.102055,0.188398,0.284345,1.70595
0.0350704,0.0812956,-0.108091,0.188763,0.311894,-0.0111866
0.040965,0.0920639,-0.100058,0.186733,0.206148,-2.62967
0.0797098,0.0845963,-0.0880053,0.182643,0.197481,-2.87456
0.0756065,0.0797873,-0.0803411,0.175234,0.117324,1.01322
0.0700239,0.0879206,-0.0790988,0.178123,0.273022,0.498332
0.0789758,0.0874862,-0.0624527,0.174226,0.212907,0.434348
0.0857668,0.0792665,-0.0479635,0.171866,0.287701,-0.629278
0.0966952,0.0858988,-0.0376837,0.167175,0.219143,1.51413
0.0930446,0.092752,-0.0399323,0.168462,0.155225,0.215307
0.0867624,0.102552,-0.0386222,0.165011,0.0238662,-0.317474
0.072533,0.113259,-0.0399313,0.167987,-0.0970601,-0.203074
0.0689953,0.125489,-0.0341707,0.165512,-0.0348798,-0.733825
0.068935,0.108666,-0.0215567,0.1709,-0.0121402,0.659555
0.0627271,0.126453,-0.0158128,0.169086,-0.114228,-0.674977
0.0611161,0.134089,-0.0113735,0.166442,0.0431379,0.608555
0.0688423,0.136811,-0.0151551,0.17396,0.00553099,-1.48727
0.0584197,0.123535,-0.01885,0.174447,0.029058,0.566798
0.029704,0.129501,-0.0203234,0.173191,0.111693,0.565459
0.0427523,0.135225,-0.0209699,0.172464,0.158282,-0.683923
0.023438,0.141028,-0.0181189,0.169331,0.252652,0.331147
0.0126349,0.140003,-0.0241111,0.183035,0.175845,0.860841
-0.0145108,0.137711,-0.0340186,0.182839,0.195169,-1.35976
-0.0133207,0.122028,-0.0283977,0.183363,0.0627773,-0.880563
-0.0162115,0.117477,-0.0251895,0.196605,0.0336472,-1.97958
-0.0203762,0.127087,-0.0315837,0.200097,0.049167,-0.528745
-0.0449851,0.134671,-0.0373137,0.196383,-0.147222,0.852472
-0.0148934,0.115489,-0.0422996,0.191911,-0.224993,0.0533743
0.0160581,0.10346,-0.0419246,0.193221,-0.0653969,0.771531
0.00611734,0.121407,-0.0406179,0.191769,-0.164184,-0.124806
0.00632593,0.122115,-0.0448152,0.193046,-0.218612,0.478938
-0.0101805,0.117818,-0.042757,0.186742,-0.10274,2.32485
-0.000774766,0.112625,-0.0307309,0.189042,-0.0160884,0.66681
0.00905902,0.114436,-0.0282893,0.186248,-0.153509,0.97136
0.0132989,0.118657,-0.0219178,0.178414,-0.0524115,0.240317
0.0185078,0.127704,-0.01337,0.180465,-0.0894814,2.52253
0.0204723,0.129217,-0.0142086,0.178579,0.00781348,0.251895
0.0255651,0.135653,-0.0132176,0.180996,0.2002,1.64007
0.0381529,0.143237,-0.00610441,0.181488,0.072458,1.32192
0.0307011,0.145814,-0.00414944,0.177935,0.14584,-0.289976
0.0309391,0.151882,-0.00627444,0.182137,0.143139,-1.07227
0.0232691,0.151343,-0.00915083,0.185583,0.185455,-0.998904
0.0198816,0.151998,-0.000522137,0.178527,0.120974,1.39306
0.022983,0.162887,0.00259445,0.174869,0.123003,0.00104242
0.0257735,0.161532,0.00653457,0.177575,0.0553923,-0.755953
0.0329715,0.163711,0.0184924,0.175062,0.0911817,1.30323
0.0348719,0.16983,0.0223428,0.171408,0.0155049,0.449018
0.032183,0.178309,0.0163228,0.177541,0.119451,-0.40987
0.029134,0.178601,0.0218233,0.17407,0.275495,2.42505
0.0308579,0.178207,0.0214165,0.17605,0.0886988,1.51076
0.0268685,0.183365,0.0266191,0.182033,0.207636,0.627436
0.0266729,0.186958,0.0266729,0.186958,0.240723,-1.77801
