smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
0.072759,0.00364787,-0.00842404,0.103377,0.190901,-0.532849
-0.0778637,0.00918053,-0.0041123,0.109223,-0.0896307,-1.59308
-0.0307786,0.00962095,0.000358906,0.105884,0.0745986,-0.79002
0.0245951,0.00516715,0.00258966,0.102763,0.146924,1.76809
-0.03245,0.00193868,0.00537078,0.102235,0.0948112,1.48302
-0.117793,0.0139227,0.00139669,0.104677,0.238423,-1.03862
-0.0663832,0.0110543,-0.00715473,0.10442,0.200188,1.30342
0.0226917,0.00563752,-0.00677011,0.100499,0.0900624,0.101626
-0.0420232,0.00649618,-0.00148237,0.109658,-0.075666,0.0576361
0.0492696,0.00237713,0.00912651,0.103945,-0.00271857,-1.97176
-0.036742,0.00945895,0.00268332,0.108016,0.0538169,0.362259
-0.159519,0.00777504,0.00155565,0.10163,0.0189139,-1.03211
-0.0876702,0.00306571,0.00255211,0.106457,-0.079662,-1.56259
-0.248978,0.00518965,-0.00173696,0.108596,-0.150488,-0.968705
0.0391934,0.0085759,-0.000547524,0.106832,-0.275631,-1.08213
0.0450553,0.00319566,-0.00464329,0.103725,-0.305204,-0.220671
0.0115529,0.00290053,0.00653788,0.108633,-0.255351,-1.86245
-0.0278295,0.0115617,0.00765177,0.106888,-0.486326,-1.22517
0.00990945,0.00737606,0.00220257,0.104645,-0.482986,-1.37137
-0.0391779,0.000313727,0.00455909,0.101985,-0.405762,0.38478
-0.254801,0.0094967,-0.00907432,0.108517,-0.22874,-0.814609
0.0656408,0.000984512,0.0017165,0.107827,0.0162086,-0.942321
0.0439922,0.00397746,0.00723319,0.107533,-0.154837,-0.936362
0.0447135,0.00995705,0.00212901,0.115685,-0.27629,-0.428887
-0.0929296,0.015438,-0.00210403,0.110638,-0.33381,0.380295
0.0249424,0.00421031,0.00843485,0.114846,-0.255403,-0.906501
-0.0212231,0.000655717,0.00358176,0.105233,-0.166276,-0.80324
0.081209,0.00123511,-0.00112449,0.107836,0.0046161,-0.123818
0.093724,0.00720901,0.00394491,0.107709,-0.0512152,-0.291137
-0.00149913,0.00347951,-0.0033999,0.104213,0.0220292,0.392492
0.014915,0.00843828,-0.00348381,0.107014,0.021495,1.96505
-0.262576,0.00986136,-0.000113173,0.104677,0.0557154,-0.377731
-0.181445,0.0150077,0.000667927,0.107053,0.201676,-0.292519
-0.00745175,0.0030089,0.00100383,0.107575,0.117765,0.0485155
0.129065,0.00251702,-0.00107909,0.105894,0.107586,0.109899
-0.0615485,0.0123957,-0.00440619,0.106339,0.0795198,-0.279979
0.0196405,0.00455788,0.000497399,0.10134,0.031837,0.884775
-0.166502,0.00969004,0.000868422,0.109771,0.0639617,1.25471
-0.0438335,0.00121518,0.00106648,0.101899,-0.0965398,0.307147
-0.0222918,0.00325721,-0.00630137,0.103893,0.0510547,-0.659029
-0.0304926,0.000465803,-0.00562598,0.107,-0.178867,-0.959802
0.0132666,0.00250423,0.0028495,0.110093,-0.168025,0.167939
-0.16249,0.00469111,-0.00847317,0.105211,-0.124691,-1.35265
-0.18984,0.00624195,-0.00325356,0.102238,-0.0989377,1.09472
-0.0232217,0.00251207,-0.00280428,0.106831,0.134733,0.0979228
-0.017283,0.00727882,-0.00137323,0.112973,0.0721995,1.00575
-0.0326324,0.0034547,-0.00196048,0.109501,0.00211792,-1.32936
0.00382325,0.00691559,-0.00864321,0.102112,0.0251056,0.280074
-0.0987351,0.00881688,0.00093294,0.107713,-0.0516854,1.05304
-0.123765,0.0119603,0.00304248,0.104493,-0.0567149,1.30568
0.0661278,0.0180166,0.000367007,0.105354,-0.223428,0.303686
0.101035,0.00539638,-0.00495158,0.103587,-0.225154,0.933061
0.102654,0.00420114,-0.00918921,0.109161,-0.296331,-0.0450951
0.140965,0.00341783,-0.00404917,0.111398,-0.0347843,-0.947809
-0.0912876,0.0159435,-0.0089575,0.104984,0.00834573,-0.783505
0.00495378,0.00242103,-0.00213549,0.10788,-0.00910401,2.12482
-0.0761405,0.00166854,-0.000688418,0.103057,0.0198751,1.02318
-0.00832022,0.00254823,0.00785114,0.101135,0.141575,-0.0332787
-0.043217,0.00424849,0.00558869,0.110345,-0.0433295,-1.07175
-0.0910474,0.00100513,-0.00730045,0.10698,0.0358025,-1.33443
0.0113464,0.00671242,0.00828691,0.100471,-0.0118581,1.66128
-0.0577198,0.0102349,-0.0025634,0.108629,-0.0582616,0.323392
0.292539,0.0170873,-0.00743975,0.106407,-0.0983207,0.108078
0.234134,0.0167163,-0.00420661,0.109375,-0.103963,0.656651
0.0626963,0.00206827,0.00266767,0.101097,-0.0407505,-0.948601
-0.0366326,0.00838299,-0.0115596,0.108913,-0.216133,-0.157179
0.0881939,0.00432208,0.00111516,0.113781,-0.227351,-0.169665
0.180336,0.00324088,0.000483613,0.105239,-0.133866,0.900801
0.161682,0.00843641,-0.00267122,0.108113,-0.0500754,0.782704
0.0162776,0.00643101,0.00277957,0.106673,0.18,2.94816
0.0726015,0.00239976,-0.00591286,0.107765,0.146226,2.91402
0.00942888,0.000783406,-0.00490172,0.105732,0.192742,3.33838
0.0477727,0.0107428,-0.000954162,0.108252,0.138273,3.20052
0.149201,0.000865414,-0.000608894,0.103822,0.140516,-1.72628
-0.0260557,0.0120738,0.00601332,0.113084,0.369856,-1.36787
0.0180733,0.00919521,0.009937,0.104905,0.415582,-2.67217
0.0614186,0.00992032,0.00391902,0.110884,0.45292,-0.207009
-0.0548848,0.0130257,-0.000136348,0.108505,0.00170791,0.29112
0.0699796,0.0055834,0.00420704,0.111594,0.0631444,-0.450888
0.0575994,0.00214824,0.00203698,0.107759,-0.0433842,-1.05693
0.196049,0.000211959,0.00883447,0.105981,-0.0683032,-2.4809
-0.0678023,0.0149159,0.0080944,0.108691,0.0695874,-1.96512
0.176897,0.0111698,0.000822111,0.109151,0.091269,0.0207291
0.0453292,0.00124667,-0.0048125,0.108137,0.0134781,-0.799496
0.138557,0.00558722,0.00738815,0.109834,0.000977884,1.51829
-0.0867564,0.0028294,0.00157374,0.107585,-0.0679666,-1.09051
0.0835579,0.000518094,-0.000645549,0.110856,-0.0487199,0.581776
0.0952627,0.000507767,0.00137163,0.105632,-0.0266718,0.341322
0.0349642,0.00389246,0.00502157,0.10398,-0.0974045,1.15004
0.14093,0.00680065,-0.00638925,0.109837,0.0216417,-0.10136
0.126649,0.00217692,0.00404064,0.105606,0.133567,-0.561533
0.193942,0.00461286,-0.00467801,0.114414,0.0745892,-1.01616
-0.0456706,0.00711062,-0.00400439,0.114248,0.0236433,-0.853135
0.196138,0.00323614,3.88205e-05,0.10605,0.0428475,-0.304476
-0.0385879,0.0163764,0.00500475,0.106008,0.0614014,0.423074
0.0740907,0.00078934,-0.00519719,0.101441,0.0774576,-0.995355
-0.0222817,0.000494508,0.00178739,0.105109,0.0383912,-0.931657
0.00879665,0.0114883,0.00317901,0.107261,0.0702326,0.602524
0.02574,0.00132842,-0.00459903,0.106986,0.155849,-1.92956
0.0203825,0.0036758,-0.00391105,0.110171,0.0775271,-0.469635
-0.103305,0.0134051,-0.00280053,0.104262,-0.0821118,-0.179356
0.103118,0.00448002,-0.00866766,0.106116,-0.201215,1.04719
0.0586205,0.00292299,0.00575965,0.105083,-0.125595,1.18882
-0.0663129,0.00335967,-0.0153678,0.104138,-0.0327799,-0.243489
0.136425,0.00178109,-0.00199165,0.101439,0.0150861,0.469455
0.145097,0.00630508,0.000872035,0.108458,0.075968,-1.31886
0.100182,0.0126117,0.00240095,0.109103,-0.0123007,0.17428
-0.0634426,0.00800694,-0.00809782,0.102921,0.0623542,1.36895
0.0906121,0.0239923,-0.00405637,0.10722,0.115124,-0.979567
0.13173,0.0301609,-4.13135e-05,0.10153,0.247469,0.375085
0.119624,0.0141462,-0.00223355,0.104297,0.20076,0.0171621
0.244999,0.0416641,0.00384788,0.112546,0.361733,-0.334249
0.121532,0.00920459,0.00767025,0.110787,0.32511,-0.565698
0.0625534,0.0469169,0.00177243,0.113044,0.150502,1.07905
0.152904,0.0182949,0.000192799,0.103926,0.128228,-0.707724
0.0331982,0.0204532,-0.00070108,0.108489,0.175599,1.78324
0.00055235,0.014689,-0.00133073,0.11043,0.202815,1.55447
-0.0635167,0.0208638,7.68722e-05,0.102612,0.0435957,0.898708
0.0948232,0.023579,0.000155537,0.104919,-0.0507649,1.04483
0.236197,0.0772119,0.00602876,0.102593,-0.0485263,0.56987
-0.124653,0.122132,-0.00356936,0.111475,0.227487,0.899392
0.172259,0.121593,0.00230924,0.107906,0.228747,1.62419
-0.0305253,0.0737586,-0.00204091,0.106128,0.222375,-0.418094
-0.0526134,0.0994952,-0.00767695,0.104138,0.388095,1.01681
0.00775464,0.0434069,-0.00456994,0.109945,0.430201,-1.21591
0.0862159,0.0447425,0.00486569,0.106526,0.470283,-2.35927
0.0068923,0.0394071,0.00143005,0.107788,0.382635,0.890498
0.0125248,0.0782085,0.000448644,0.109661,0.203989,-1.15374
0.145034,0.109092,-0.00135735,0.105552,0.125727,-1.70076
0.0279849,0.0904621,0.00861489,0.109112,0.00827661,-0.851777
0.0691375,0.0594122,-0.000785671,0.108361,0.0659871,0.254887
0.100253,0.0908037,0.00315622,0.111723,0.13944,1.21379
0.00933978,0.0834466,-0.0118855,0.105847,0.134313,0.135174
0.117225,0.119882,-0.0015166,0.105362,0.137162,0.245267
0.00651864,0.105978,9.70309e-05,0.106708,0.107728,0.947088
0.044762,0.062208,-0.00644436,0.107145,0.316122,2.46056
0.0178229,0.0902976,-0.00117599,0.113654,0.367109,1.71341
0.0613498,0.168418,-0.00250154,0.102966,0.417385,0.58775
0.0683806,0.106581,0.00460948,0.10786,0.27599,-0.0675497
0.0361836,0.0792013,0.014692,0.102026,0.281277,-0.391638
-0.0314128,0.0781911,0.000955045,0.107677,0.217876,-1.77535
0.0535685,0.0934589,-0.0108217,0.106428,0.171069,-1.12385
0.0435328,0.0755944,0.000401573,0.104713,0.139621,-0.0191911
0.00292591,0.0949094,0.000600355,0.113431,0.204822,-0.505529
0.0950016,0.0982817,0.00850958,0.111795,0.138155,-0.492021
0.0180779,0.0767499,0.00554183,0.11045,0.160397,-0.665148
-0.0189336,0.123497,-0.00287337,0.111097,0.0828694,0.00938139
0.0514811,0.0619849,0.00968331,0.102342,0.0144385,0.652451
0.0258332,0.0829374,0.00403397,0.103834,-0.0875248,0.22577
0.0359931,0.105635,-0.00119947,0.110598,-0.0710278,-0.114981
0.0480671,0.0760921,0.000627276,0.10277,-0.123619,-0.556009
0.0797432,0.101728,0.00746275,0.103921,-0.148894,-1.40498
0.0273959,0.140665,0.00253624,0.106987,-0.11277,0.358682
0.00762257,0.0651523,0.000336481,0.107033,0.042946,-0.0989066
0.0527491,0.0815975,-0.00226469,0.116714,0.110095,0.420898
0.0551372,0.0789233,-0.00198835,0.102521,0.0411151,0.849321
0.0419757,0.0958925,0.00646365,0.100005,-0.0127349,2.08431
0.0658412,0.0959326,0.00394093,0.10508,0.153496,0.987485
0.0324297,0.106026,0.00241542,0.107377,0.0626282,-0.322657
0.0420517,0.0895648,0.0150213,0.112187,-0.0214725,-0.0619219
0.0345458,0.0786038,0.00428074,0.1093,0.0801065,-0.347308
-0.0105933,0.0771261,-1.63053e-05,0.104732,0.284345,1.70595
0.0340126,0.0844713,0.00266685,0.106052,0.311894,-0.0111866
0.0198392,0.0565214,0.000585196,0.103317,0.206148,-2.62967
0.0202555,0.106363,-0.00409374,0.105016,0.197481,-2.87456
0.0134186,0.111091,-0.00478995,0.102334,0.117324,1.01322
0.0297414,0.0917247,-0.00156387,0.107645,0.273022,0.498332
0.0188171,0.105333,-0.00425602,0.103105,0.212907,0.434348
0.0351417,0.0882604,0.00397862,0.109058,0.287701,-0.629278
0.0442613,0.114422,0.0028194,0.111204,0.219143,1.51413
0.0644326,0.0764517,-0.00322599,0.102174,0.155225,0.215307
-0.0137487,0.101369,-0.00333944,0.107947,0.0238662,-0.317474
0.0565899,0.146333,0.00351892,0.106502,-0.0970601,-0.203074
0.00896003,0.0985152,0.0107388,0.106494,-0.0348798,-0.733825
0.0130709,0.112155,-0.00211707,0.103216,-0.0121402,0.659555
0.0181221,0.109268,-0.00260313,0.110222,-0.114228,-0.674977
0.0219695,0.105145,-0.0019306,0.110598,0.0431379,0.608555
0.0374744,0.079403,-0.00472325,0.103021,0.00553099,-1.48727
0.0566893,0.122343,-0.00147501,0.101896,0.029058,0.566798
0.0455202,0.101368,-0.00651395,0.101071,0.111693,0.565459
0.0386645,0.110162,-0.000788004,0.10671,0.158282,-0.683923
-0.00982098,0.12757,-0.00265,0.10521,0.252652,0.331147
0.0241943,0.083158,0.00105859,0.106788,0.175845,0.860841
0.0105729,0.0976034,0.00725569,0.107376,0.195169,-1.35976
0.0391215,0.105233,0.00518883,0.11555,0.0627773,-0.880563
0.00655756,0.113114,0.00461643,0.107885,0.0336472,-1.97958
0.0320159,0.0992527,-0.00931404,0.109424,0.049167,-0.528745
0.0463308,0.127047,-0.00160662,0.104932,-0.147222,0.852472
0.00472594,0.09338,-0.00690847,0.103105,-0.224993,0.0533743
-0.0191107,0.0923883,-0.00312043,0.105423,-0.0653969,0.771531
0.0553963,0.1126,-0.00774038,0.110708,-0.164184,-0.124806
0.0254737,0.0811971,0.00503764,0.107486,-0.218612,0.478938
0.053805,0.0895782,0.000591244,0.103244,-0.10274,2.32485
0.0180077,0.111982,0.00630553,0.111172,-0.0160884,0.66681
-0.0134754,0.0888309,-0.00902132,0.110002,-0.153509,0.97136
-0.00269869,0.0967633,0.000409703,0.105814,-0.0524115,0.240317
0.0201769,0.117422,0.0023569,0.106442,-0.0894814,2.52253
0.0125543,0.10107,-0.00550286,0.103838,0.00781348,0.251895
0.0298479,0.107372,0.00569157,0.110808,0.2002,1.64007
0.0139459,0.123208,0.00963667,0.113067,0.072458,1.32192
0.0214732,0.128748,-0.000243834,0.106231,0.14584,-0.289976
0.0143287,0.114165,-0.00753773,0.104864,0.143139,-1.07227
0.0184273,0.0918,-0.00614726,0.103549,0.185455,-0.998904
-0.00389847,0.0928037,-0.0059309,0.10563,0.120974,1.39306
-0.00407445,0.0908157,-0.00217933,0.10989,0.123003,0.00104242
-0.00592685,0.094679,-0.00603485,0.112525,0.0553923,-0.755953
-0.00329082,0.100965,-0.00457209,0.10782,0.0911817,1.30323
0.00175074,0.106665,0.00213352,0.107217,0.0155049,0.449018
0.0142943,0.11966,0.00320189,0.110015,0.119451,-0.40987
0.00484205,0.101244,0.00733068,0.10516,0.275495,2.42505
0.00262011,0.106948,0.00500545,0.110709,0.0886988,1.51076
0.000369721,0.101007,0.00499655,0.0985845,0.207636,0.627436
0.00393277,0.102361,0.00393277,0.102361,0.240723,-1.77801
