smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
0.359392,0.00902846,-0.163312,0.227424,-0.0983207,0.108078
0.415304,0.0107577,-0.173162,0.21944,-0.103963,0.656651
0.456131,0.0101745,-0.180626,0.226399,-0.0407505,-0.948601
0.487477,0.0115111,-0.179514,0.226311,-0.216133,-0.157179
0.477908,0.0100263,-0.204148,0.229697,-0.227351,-0.169665
0.493577,0.0104516,-0.229229,0.231036,-0.133866,0.900801
0.470443,0.0100599,-0.235411,0.232835,-0.0500754,0.782704
0.496025,0.0107513,-0.212432,0.239832,0.18,2.94816
0.447011,0.00924789,-0.174063,0.25863,0.146226,2.91402
0.48517,0.020161,-0.107126,0.282124,0.192742,3.33838
0.505132,0.0132451,-0.0107528,0.285508,0.138273,3.20052
0.471788,0.0298027,0.104376,0.298525,0.140516,-1.72628
0.4569,0.0741239,0.257627,0.270827,0.369856,-1.36787
0.439959,0.102129,0.400902,0.190303,0.415582,-2.67217
0.461382,0.0789122,0.463021,0.150009,0.45292,-0.207009
0.447109,0.0773101,0.485905,0.149647,0.00170791,0.29112
0.406667,0.0958864,0.497256,0.157583,0.0631444,-0.450888
0.395177,0.0892379,0.494661,0.158063,-0.0433842,-1.05693
0.365321,0.0343435,0.506573,0.171437,-0.0683032,-2.4809
0.356025,0.0432691,0.507181,0.17723,0.0695874,-1.96512
0.342588,0.0331191,0.509597,0.180499,0.091269,0.0207291
0.30971,0.0600718,0.50066,0.180807,0.0134781,-0.799496
0.261706,0.0797094,0.492309,0.181482,0.000977884,1.51829
0.280885,0.0536596,0.493431,0.183465,-0.0679666,-1.09051
0.244088,0.0605165,0.487728,0.183687,-0.0487199,0.581776
0.198758,0.0633069,0.460186,0.178804,-0.0266718,0.341322
0.224074,0.0439619,0.441908,0.183844,-0.0974045,1.15004
0.181143,0.0671753,0.409697,0.186118,0.0216417,-0.10136
0.184314,0.0909984,0.391398,0.189956,0.133567,-0.561533
0.165927,0.105675,0.364598,0.193464,0.0745892,-1.01616
0.179045,0.0770427,0.337801,0.187941,0.0236433,-0.853135
0.164917,0.102175,0.312801,0.190157,0.0428475,-0.304476
0.157767,0.150668,0.280162,0.181943,0.0614014,0.423074
0.120581,0.186928,0.2446,0.182106,0.0774576,-0.995355
0.13089,0.150389,0.219761,0.186512,0.0383912,-0.931657
0.123014,0.147591,0.197687,0.178793,0.0702326,0.602524
0.0871583,0.159932,0.190809,0.185254,0.155849,-1.92956
0.0613095,0.144584,0.16923,0.198804,0.0775271,-0.469635
0.0401847,0.113697,0.152102,0.199979,-0.0821118,-0.179356
0.0438587,0.116615,0.136639,0.212409,-0.201215,1.04719
0.0256998,0.113059,0.124712,0.218974,-0.125595,1.18882
0.0177278,0.104892,0.100829,0.2229,-0.0327799,-0.243489
-0.00262022,0.141854,0.0825887,0.225776,0.0150861,0.469455
-0.00196252,0.181717,0.0627641,0.232037,0.075968,-1.31886
0.0110517,0.16407,0.0367535,0.248687,-0.0123007,0.17428
0.0409678,0.130233,0.00492895,0.25663,0.0623542,1.36895
0.0429232,0.10621,-0.00320374,0.25765,0.115124,-0.979567
0.0721959,0.123659,-0.00703443,0.262398,0.247469,0.375085
0.0642273,0.117774,-0.0239241,0.261596,0.20076,0.0171621
0.0361381,0.0985606,-0.0450998,0.265033,0.361733,-0.334249
0.0281608,0.112342,-0.0799813,0.265924,0.32511,-0.565698
0.0692214,0.111794,-0.0938211,0.267096,0.150502,1.07905
0.0830957,0.0618724,-0.107495,0.254864,0.128228,-0.707724
0.084095,0.0652931,-0.105409,0.250756,0.175599,1.78324
0.0794791,0.100268,-0.0897849,0.25497,0.202815,1.55447
0.0950688,0.105119,-0.105382,0.25744,0.0435957,0.898708
0.124461,0.105876,-0.112282,0.252118,-0.0507649,1.04483
0.142959,0.119325,-0.115208,0.248743,-0.0485263,0.56987
0.120889,0.141006,-0.124194,0.250625,0.227487,0.899392
0.107451,0.115409,-0.12933,0.257966,0.228747,1.62419
0.0863783,0.142451,-0.132965,0.258885,0.222375,-0.418094
0.0892807,0.134928,-0.138236,0.269481,0.388095,1.01681
0.0689873,0.143385,-0.144179,0.270117,0.430201,-1.21591
0.0640288,0.129921,-0.145824,0.268759,0.470283,-2.35927
0.0455626,0.0988748,-0.117135,0.277432,0.382635,0.890498
0.0581958,0.0863817,-0.0862827,0.28447,0.203989,-1.15374
0.0536101,0.111045,-0.0551442,0.290035,0.125727,-1.70076
0.0232198,0.0973597,-0.0220855,0.292049,0.00827661,-0.851777
-0.00761486,0.102195,0.00585044,0.291781,0.0659871,0.254887
-0.0245725,0.115671,0.0351312,0.288364,0.13944,1.21379
-0.038642,0.141698,0.0488201,0.289898,0.134313,0.135174
-0.0201242,0.156556,0.0425261,0.289024,0.137162,0.245267
-0.0140879,0.181807,0.0522838,0.288722,0.107728,0.947088
-0.0115988,0.206916,0.0677703,0.303607,0.316122,2.46056
0.0215556,0.213134,0.0956162,0.30593,0.367109,1.71341
0.0141244,0.189349,0.103428,0.305205,0.417385,0.58775
0.00450869,0.200525,0.0838065,0.301597,0.27599,-0.0675497
-0.00321222,0.189103,0.0807064,0.299332,0.281277,-0.391638
-0.0165383,0.201579,0.0989221,0.291631,0.217876,-1.77535
-0.0279322,0.198238,0.0998769,0.28175,0.171069,-1.12385
-0.0491167,0.237329,0.0827298,0.270908,0.139621,-0.0191911
-0.0319682,0.245898,0.0704439,0.281547,0.204822,-0.505529
-0.0278741,0.222597,0.0577664,0.288067,0.138155,-0.492021
-0.0502909,0.203446,0.0443956,0.284578,0.160397,-0.665148
-0.0462905,0.218568,0.0157549,0.304959,0.0828694,0.00938139
-0.0489131,0.236508,-0.0197684,0.309008,0.0144385,0.652451
-0.0148974,0.212933,-0.056459,0.308177,-0.0875248,0.22577
-0.0414854,0.23224,-0.10711,0.309221,-0.0710278,-0.114981
-0.0553124,0.209729,-0.121436,0.306251,-0.123619,-0.556009
-0.0405975,0.165828,-0.13974,0.314993,-0.148894,-1.40498
-0.0957512,0.205143,-0.136626,0.304408,-0.11277,0.358682
-0.0982684,0.200769,-0.163593,0.304455,0.042946,-0.0989066
-0.0782411,0.204869,-0.200314,0.302349,0.110095,0.420898
-0.0720366,0.207471,-0.222197,0.29427,0.0411151,0.849321
-0.0741007,0.194428,-0.23292,0.295492,-0.0127349,2.08431
-0.086698,0.164131,-0.25918,0.291357,0.153496,0.987485
-0.071,0.177428,-0.273383,0.284454,0.0626282,-0.322657
-0.0724878,0.202615,-0.302323,0.281618,-0.0214725,-0.0619219
-0.0766481,0.178051,-0.328133,0.284557,0.0801065,-0.347308
-0.0595398,0.155727,-0.323945,0.299109,0.284345,1.70595
-0.0603708,0.145669,-0.341966,0.301318,0.311894,-0.0111866
-0.0272273,0.154395,-0.329254,0.299909,0.206148,-2.62967
-0.0355566,0.15093,-0.309353,0.307283,0.197481,-2.87456
-0.0252252,0.15053,-0.268429,0.306165,0.117324,1.01322
-0.0268871,0.145436,-0.244838,0.30113,0.273022,0.498332
-0.0348341,0.134859,-0.21285,0.310291,0.212907,0.434348
-0.0159646,0.130165,-0.194705,0.307494,0.287701,-0.629278
-0.0200594,0.140036,-0.164774,0.311482,0.219143,1.51413
-0.0153411,0.148911,-0.152521,0.309882,0.155225,0.215307
0.0246412,0.138493,-0.139814,0.323748,0.0238662,-0.317474
0.0396696,0.149158,-0.133644,0.318818,-0.0970601,-0.203074
0.00580165,0.142028,-0.138674,0.323862,-0.0348798,-0.733825
0.0181049,0.151437,-0.139741,0.325286,-0.0121402,0.659555
0.0481088,0.149378,-0.137022,0.331424,-0.114228,-0.674977
0.0666256,0.16609,-0.143696,0.329979,0.0431379,0.608555
0.0422405,0.152323,-0.142937,0.329938,0.00553099,-1.48727
0.0619908,0.160426,-0.137496,0.338193,0.029058,0.566798
0.0601396,0.144103,-0.127479,0.345684,0.111693,0.565459
0.0490794,0.159468,-0.114307,0.343944,0.158282,-0.683923
0.0765784,0.154727,-0.117722,0.340142,0.252652,0.331147
0.0842376,0.147739,-0.14654,0.333692,0.175845,0.860841
0.0635248,0.145682,-0.148808,0.323951,0.195169,-1.35976
0.0526119,0.161605,-0.156072,0.320202,0.0627773,-0.880563
0.060714,0.139929,-0.14903,0.320634,0.0336472,-1.97958
0.0331477,0.157841,-0.13303,0.330665,0.049167,-0.528745
0.0351629,0.164084,-0.151954,0.324708,-0.147222,0.852472
0.0472822,0.177839,-0.159087,0.332606,-0.224993,0.0533743
0.0395446,0.181211,-0.149414,0.337865,-0.0653969,0.771531
0.0332259,0.198531,-0.153512,0.342561,-0.164184,-0.124806
0.0380383,0.204321,-0.156891,0.356194,-0.218612,0.478938
0.00840874,0.207618,-0.135443,0.359271,-0.10274,2.32485
0.00500499,0.227958,-0.127168,0.362218,-0.0160884,0.66681
0.00103035,0.237308,-0.139666,0.362894,-0.153509,0.97136
0.0018966,0.230744,-0.158532,0.358971,-0.0524115,0.240317
-0.0224769,0.233959,-0.126632,0.352689,-0.0894814,2.52253
-0.0216595,0.235635,-0.0878324,0.328789,0.00781348,0.251895
-0.010554,0.24465,-0.0680004,0.317807,0.2002,1.64007
-0.00726523,0.272527,-0.0440963,0.311101,0.072458,1.32192
-0.00321761,0.279789,-0.0306268,0.312454,0.14584,-0.289976
0.00452483,0.285452,-0.0423107,0.318819,0.143139,-1.07227
0.00644924,0.281925,-0.0555743,0.330978,0.185455,-0.998904
0.000358548,0.28253,-0.0663674,0.328276,0.120974,1.39306
-0.0176444,0.291066,-0.0818642,0.332679,0.123003,0.00104242
-0.0210142,0.296557,-0.112573,0.350147,0.0553923,-0.755953
-0.0254926,0.309944,-0.0968146,0.351584,0.0911817,1.30323
-0.02121,0.317392,-0.125587,0.350773,0.0155049,0.449018
-0.0190699,0.31648,-0.130948,0.356709,0.119451,-0.40987
-0.0201477,0.32988,-0.12091,0.363325,0.275495,2.42505
-0.0276383,0.340151,-0.0979194,0.358112,0.0886988,1.51076
-0.0314462,0.343585,-0.0581169,0.355997,0.207636,0.627436
-0.0283399,0.349328,-0.0283399,0.349328,0.240723,-1.77801
