smooth_mean, smooth_sdev, filter_mean, filter_sdev, x, y
0.166136,1.30516e-15,0.023675,0.180423,-0.305204,-0.220671
0.205753,1.55509e-15,0.0189519,0.189225,-0.255351,-1.86245
-0.229226,5.41505e-15,0.0268127,0.183181,-0.486326,-1.22517
-0.00515387,0,0.021613,0.184594,-0.482986,-1.37137
0.123492,1.15243e-15,0.0298011,0.18294,-0.405762,0.38478
-0.192634,1.41624e-15,0.0278257,0.179895,-0.22874,-0.814609
-0.177763,4.02657e-15,0.0312941,0.186149,0.0162086,-0.942321
-0.335489,3.61003e-15,0.0357242,0.17861,-0.154837,-0.936362
-0.0233711,1.49261e-16,0.0121158,0.171592,-0.27629,-0.428887
-0.190264,3.47118e-15,0.00551024,0.184706,-0.33381,0.380295
0.0285273,1.63146e-16,-0.013939,0.17728,-0.255403,-0.906501
-0.0953086,2.3604e-15,-0.0176537,0.170487,-0.166276,-0.80324
-0.0447024,6.4564e-16,-0.0165138,0.179916,0.0046161,-0.123818
-0.114885,2.05494e-15,-0.0233412,0.173252,-0.0512152,-0.291137
0.00489661,1.1802e-16,-0.0280498,0.174293,0.0220292,0.392492
-0.0161556,1.21491e-16,-0.0217237,0.179423,0.021495,1.96505
-0.137315,2.22156e-16,-0.00884192,0.193781,0.0557154,-0.377731
-0.291771,2.77695e-15,-0.0211326,0.185671,0.201676,-0.292519
-0.377839,3.61003e-15,-0.014262,0.180329,0.117765,0.0485155
-0.0635447,4.72081e-16,-0.0154263,0.175387,0.107586,0.109899
-0.123755,1.24963e-15,-0.0171128,0.185202,0.0795198,-0.279979
-0.1177,8.46969e-16,-0.00283997,0.185873,0.031837,0.884775
-0.0337413,1.66617e-16,-0.0187168,0.187219,0.0639617,1.25471
-0.463295,6.44252e-15,-0.0107879,0.185003,-0.0965398,0.307147
-0.157845,2.69364e-15,-0.0136597,0.172526,0.0510547,-0.659029
-0.332152,1.66617e-15,-0.0211389,0.176585,-0.178867,-0.959802
-0.232629,3.2768e-15,-0.0199032,0.171454,-0.168025,0.167939
-0.0687175,4.02657e-16,-0.0217028,0.170802,-0.124691,-1.35265
0.11455,5.41505e-16,-0.00766778,0.165641,-0.0989377,1.09472
0.211674,3.44341e-15,-0.0156926,0.170137,0.134733,0.0979228
0.02822,6.17871e-16,-0.0186769,0.181968,0.0721995,1.00575
-0.104871,1.8189e-15,-0.0163707,0.174468,0.00211792,-1.32936
0.0179215,1.11078e-16,-0.0272919,0.184867,0.0251056,0.280074
0.10284,2.30487e-15,-0.019846,0.17868,-0.0516854,1.05304
0.323279,3.16572e-15,-0.0180094,0.185221,-0.0567149,1.30568
-0.0190496,2.60339e-16,-0.000515845,0.186317,-0.223428,0.303686
-0.177999,3.05464e-16,-0.0201518,0.184894,-0.225154,0.933061
-0.165479,8.88623e-16,-0.00255534,0.17448,-0.296331,-0.0450951
0.210236,1.05524e-15,-0.0137815,0.180981,-0.0347843,-0.947809
-0.16174,1.38847e-15,-0.0114791,0.173185,0.00834573,-0.783505
-0.227338,3.6378e-15,-0.0135409,0.180411,-0.00910401,2.12482
-0.200638,3.58226e-15,0.00510342,0.188768,0.0198751,1.02318
-0.0678137,8.88623e-16,-5.83231e-05,0.188961,0.141575,-0.0332787
0.0250328,5.38033e-16,-0.017589,0.182563,-0.0433295,-1.07175
0.0833876,1.52732e-15,-0.010384,0.177881,0.0358025,-1.33443
0.0505596,9.85816e-16,-0.0156827,0.178552,-0.0118581,1.66128
-0.17191,1.02747e-15,-0.0108075,0.176486,-0.0582616,0.323392
0.0587071,3.47118e-16,-0.0043116,0.187735,-0.0983207,0.108078
0.117896,2.73529e-15,-0.0030578,0.189962,-0.103963,0.656651
0.104462,1.73559e-15,-0.00334453,0.174935,-0.0407505,-0.948601
0.270193,5.33174e-15,-0.0131426,0.178443,-0.216133,-0.157179
0.232811,3.19349e-15,-0.0116235,0.17244,-0.227351,-0.169665
-0.0539781,7.6366e-17,-0.0119472,0.182336,-0.133866,0.900801
0.430657,9.83039e-15,-0.0220818,0.179557,-0.0500754,0.782704
0.238316,4.35981e-15,-0.0269129,0.183614,0.18,2.94816
0.232094,3.74888e-15,-0.00819595,0.190551,0.146226,2.91402
0.115546,4.44311e-16,0.0150093,0.1889,0.192742,3.33838
-0.0355424,5.97043e-16,0.0162542,0.18398,0.138273,3.20052
-0.105388,1.66617e-16,0.0164289,0.181129,0.140516,-1.72628
0.332471,7.77545e-16,0.0298274,0.17869,0.369856,-1.36787
0.261455,7.77545e-16,0.0321544,0.182772,0.415582,-2.67217
0.393699,8.10868e-15,0.0200922,0.183417,0.45292,-0.207009
0.365966,4.60973e-15,0.0254554,0.170551,0.00170791,0.29112
0.138361,2.16602e-15,0.041121,0.185539,0.0631444,-0.450888
0.190908,1.47178e-15,0.0241688,0.176857,-0.0433842,-1.05693
0.143816,2.94356e-15,0.0285826,0.182839,-0.0683032,-2.4809
0.359383,4.66527e-15,0.0198849,0.175027,0.0695874,-1.96512
0.227655,4.02657e-15,0.0231005,0.179384,0.091269,0.0207291
0.126478,1.44401e-15,0.00811946,0.17743,0.0134781,-0.799496
0.102788,1.62451e-15,0.0371155,0.175196,0.000977884,1.51829
0.336196,1.2774e-15,0.038113,0.175546,-0.0679666,-1.09051
0.184605,1.52732e-15,0.0396055,0.169241,-0.0487199,0.581776
0.0359783,5.41505e-16,0.0110289,0.183112,-0.0266718,0.341322
0.154912,1.94386e-16,0.00232703,0.183458,-0.0974045,1.15004
0.171759,1.11078e-15,0.00326279,0.178858,0.0216417,-0.10136
-0.040457,2.56868e-16,0.0181409,0.171373,0.133567,-0.561533
0.044039,0,0.00676929,0.172815,0.0745892,-1.01616
0.374356,8.66407e-15,-0.00365793,0.182258,0.0236433,-0.853135
0.424977,0.0109497,0.0123447,0.168451,0.0428475,-0.304476
0.318676,0.0107431,0.00618707,0.173823,0.0614014,0.423074
0.397754,0.0100191,0.00230789,0.172794,0.0774576,-0.995355
0.144428,0.000570487,-0.000268869,0.169076,0.0383912,-0.931657
0.0556796,0.0017203,0.00186377,0.166472,0.0702326,0.602524
-0.0456939,0.00236108,0.00231135,0.179725,0.155849,-1.92956
-0.06258,0.00444153,0.0064767,0.176198,0.0775271,-0.469635
-0.057046,0.0130626,0.00801071,0.182763,-0.0821118,-0.179356
0.0878838,0.102428,0.0134642,0.175514,-0.201215,1.04719
0.230195,0.115737,0.0144211,0.18666,-0.125595,1.18882
0.176547,0.110494,0.005493,0.173318,-0.0327799,-0.243489
0.17615,0.110379,0.0134596,0.186787,0.0150861,0.469455
0.123447,0.0547386,0.0215955,0.176263,0.075968,-1.31886
0.123124,0.0360916,0.00803689,0.185419,-0.0123007,0.17428
0.257057,0.0311353,0.0163101,0.183223,0.0623542,1.36895
0.158998,0.103136,0.0249328,0.180113,0.115124,-0.979567
0.092149,0.112349,0.0262042,0.177067,0.247469,0.375085
0.0658288,0.031104,0.0133895,0.181512,0.20076,0.0171621
0.0420557,0.125395,-0.00629154,0.183888,0.361733,-0.334249
0.0989275,0.0690956,-0.00495787,0.17335,0.32511,-0.565698
0.00685087,0.111834,-0.0159309,0.178377,0.150502,1.07905
0.0122575,0.0268657,0.00693425,0.175566,0.128228,-0.707724
0.145679,0.152599,0.00676458,0.184558,0.175599,1.78324
0.0882738,0.142115,0.00168139,0.181798,0.202815,1.55447
0.141448,0.0660149,-0.00772768,0.188175,0.0435957,0.898708
0.112109,0.131126,0.00209492,0.174053,-0.0507649,1.04483
-0.00709202,0.176656,0.0165099,0.185333,-0.0485263,0.56987
0.073961,0.120698,0.00912429,0.168583,0.227487,0.899392
0.178271,0.104534,0.00546861,0.179533,0.228747,1.62419
0.18023,0.0644132,0.00085566,0.179273,0.222375,-0.418094
0.0868972,0.0745983,0.00438283,0.177775,0.388095,1.01681
0.12151,0.0873096,0.0193602,0.175845,0.430201,-1.21591
0.122177,0.0861034,0.0171912,0.175527,0.470283,-2.35927
0.0954342,0.138918,0.0151846,0.18985,0.382635,0.890498
0.202991,0.204504,0.0236106,0.177138,0.203989,-1.15374
0.156254,0.0918662,0.0167381,0.174785,0.125727,-1.70076
0.337514,0.164894,0.0280235,0.189031,0.00827661,-0.851777
0.273979,0.11983,0.0187402,0.183547,0.0659871,0.254887
0.206585,0.0985214,0.0167294,0.166203,0.13944,1.21379
0.093401,0.0936177,0.00239962,0.17569,0.134313,0.135174
0.0460253,0.152462,-0.000764587,0.177763,0.137162,0.245267
0.120023,0.123409,0.00727506,0.176502,0.107728,0.947088
-0.0136826,0.092136,0.00897444,0.182364,0.316122,2.46056
0.108305,0.185887,0.00676019,0.1691,0.367109,1.71341
0.0823853,0.0899535,0.011932,0.174917,0.417385,0.58775
0.131434,0.0760981,0.00849988,0.170305,0.27599,-0.0675497
0.117306,0.110011,0.000182867,0.178031,0.281277,-0.391638
0.0814151,0.113589,0.00778783,0.183472,0.217876,-1.77535
0.142639,0.12001,0.0101838,0.189253,0.171069,-1.12385
0.167883,0.135253,0.000716628,0.179412,0.139621,-0.0191911
0.138763,0.129744,-0.00126046,0.17355,0.204822,-0.505529
0.0996159,0.117143,0.00656257,0.174027,0.138155,-0.492021
0.032139,0.106419,0.00790959,0.170207,0.160397,-0.665148
0.087787,0.0676289,-0.00166164,0.180657,0.0828694,0.00938139
0.053278,0.105113,-0.0127723,0.176121,0.0144385,0.652451
0.110025,0.153739,-0.00331834,0.187693,-0.0875248,0.22577
0.11636,0.119101,-0.0144948,0.182364,-0.0710278,-0.114981
0.109119,0.141586,-0.00963792,0.184521,-0.123619,-0.556009
0.114454,0.0924451,-0.00761788,0.175195,-0.148894,-1.40498
0.0248723,0.184464,-0.000165902,0.175415,-0.11277,0.358682
-0.0816747,0.156511,-0.0020113,0.179083,0.042946,-0.0989066
0.00811619,0.149785,0.00019548,0.185167,0.110095,0.420898
0.0828278,0.147029,-0.0155127,0.181731,0.0411151,0.849321
0.0918426,0.192812,-0.00535121,0.188753,-0.0127349,2.08431
0.00313693,0.126811,-0.00812497,0.179939,0.153496,0.987485
-0.0588274,0.110319,-0.0100486,0.182343,0.0626282,-0.322657
-0.0234318,0.0993223,-0.00145972,0.183571,-0.0214725,-0.0619219
0.0453676,0.161109,-0.00667327,0.182582,0.0801065,-0.347308
0.0471167,0.12578,-0.0046342,0.187384,0.284345,1.70595
0.0459194,0.120778,0.00487126,0.175749,0.311894,-0.0111866
0.0565286,0.10572,0.0112847,0.176845,0.206148,-2.62967
0.135399,0.170757,0.00252086,0.18525,0.197481,-2.87456
0.130768,0.21979,0.0034518,0.179647,0.117324,1.01322
0.132066,0.185547,0.0102808,0.176665,0.273022,0.498332
0.117055,0.130483,-0.00489853,0.178832,0.212907,0.434348
-0.00931372,0.195908,-0.0111774,0.181544,0.287701,-0.629278
0.0368485,0.158319,-0.00388073,0.174576,0.219143,1.51413
0.0869436,0.159902,0.00845158,0.18651,0.155225,0.215307
0.0668497,0.148892,0.0115044,0.187025,0.0238662,-0.317474
0.155224,0.127282,0.0126939,0.185382,-0.0970601,-0.203074
0.121917,0.160673,0.026271,0.182848,-0.0348798,-0.733825
0.0215962,0.1723,0.00117988,0.185658,-0.0121402,0.659555
0.00998804,0.152375,0.0137912,0.183471,-0.114228,-0.674977
0.0513872,0.128757,0.00644094,0.169455,0.0431379,0.608555
-0.00401562,0.118856,3.90771e-05,0.179051,0.00553099,-1.48727
0.00786787,0.14261,0.00511577,0.182617,0.029058,0.566798
0.0175383,0.164409,-0.00225999,0.178058,0.111693,0.565459
0.0585725,0.185728,-0.00249013,0.187947,0.158282,-0.683923
0.012548,0.118435,-0.00774253,0.177832,0.252652,0.331147
0.0147214,0.126907,-0.00788807,0.178596,0.175845,0.860841
0.00347741,0.11683,-0.00443337,0.176716,0.195169,-1.35976
0.0414796,0.154607,-0.000380853,0.181712,0.0627773,-0.880563
0.0506091,0.168158,0.000351526,0.192123,0.0336472,-1.97958
0.0446861,0.174421,-0.00452756,0.184663,0.049167,-0.528745
0.0815986,0.160522,0.0104718,0.173402,-0.147222,0.852472
0.051453,0.14208,0.0168079,0.165584,-0.224993,0.0533743
0.0389589,0.16733,0.00775102,0.180355,-0.0653969,0.771531
0.0418495,0.161594,-0.00209187,0.198135,-0.164184,-0.124806
0.0364728,0.147752,0.00185102,0.181906,-0.218612,0.478938
0.00902466,0.174124,-0.00663429,0.187439,-0.10274,2.32485
0.035741,0.20466,-0.0142467,0.178686,-0.0160884,0.66681
0.0404884,0.178081,-0.0165691,0.168912,-0.153509,0.97136
0.0135999,0.159116,-0.0226399,0.175599,-0.0524115,0.240317
0.0316912,0.19008,-0.0294794,0.182168,-0.0894814,2.52253
0.0507052,0.199196,-0.0066497,0.176543,0.00781348,0.251895
0.053961,0.167756,0.00895818,0.175678,0.2002,1.64007
0.0566767,0.174155,0.00734811,0.181088,0.072458,1.32192
0.0668386,0.188464,0.00431093,0.179895,0.14584,-0.289976
0.0421385,0.165056,0.00209721,0.185938,0.143139,-1.07227
0.0323172,0.184325,0.0105103,0.190481,0.185455,-0.998904
-0.00849124,0.19712,-0.00223141,0.183571,0.120974,1.39306
0.0104479,0.154315,0.000909989,0.169481,0.123003,0.00104242
0.00900114,0.165683,-0.00941684,0.176886,0.0553923,-0.755953
-0.00639906,0.180036,-0.00394675,0.17321,0.0911817,1.30323
-0.0258081,0.174105,-0.00506325,0.177403,0.0155049,0.449018
0.0102035,0.181006,-0.00781229,0.186877,0.119451,-0.40987
0.00313177,0.181237,0.000167606,0.185621,0.275495,2.42505
0.0190839,0.183282,0.0066562,0.178049,0.0886988,1.51076
0.0231846,0.191772,0.0196523,0.187477,0.207636,0.627436
0.00645644,0.173594,0.00645644,0.173594,0.240723,-1.77801
