smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-0.00827295,0.10801,0.00139962,0.101882,-0.0168843
-0.0224719,0.107514,-0.00185441,0.0977268,-0.0168627
-0.0130052,0.0774885,0.00316191,0.0896921,-0.0079312
-0.0294159,0.10308,-0.00114399,0.0959295,-0.0106434
0.00421323,0.0930805,-0.0064775,0.0969291,-0.0246617
0.0285487,0.0921147,-0.0117197,0.0960053,-0.0153521
0.0526139,0.087045,-0.0035763,0.0931601,0.0101904
0.0254245,0.0906301,-0.00696629,0.0938401,0.0168273
-0.0114162,0.0829766,-0.00130478,0.0952658,0.0132635
-0.00636625,0.0970236,0.00559747,0.09401,0.03179
-0.0282115,0.0923684,-0.000779443,0.0910819,0.0270782
-0.00881623,0.0800408,-0.000968986,0.0974707,0.0263415
-0.0344221,0.0976604,-0.00316231,0.0943495,0.0260812
-0.00961302,0.0710271,0.00134924,0.0965681,0.0219005
-0.0101968,0.0731898,-0.00269368,0.0922553,0.0173626
0.00670179,0.0610532,0.00245248,0.0983504,0.0311096
0.0132571,0.0913374,-0.00276897,0.0963583,0.00387381
-0.0324108,0.0924182,-0.00114429,0.0963117,-0.00341655
-0.0102463,0.0780748,0.00112129,0.101343,-0.00562723
-0.00723723,0.103351,-0.0108821,0.0986127,-0.00218716
0.00562178,0.1773,-0.00559394,0.0976068,0.00675716
-0.0078933,0.117259,-0.00344188,0.100003,-0.00285232
-0.019728,0.107788,0.00377836,0.0910049,-0.00575734
-0.0179428,0.061947,-0.00257019,0.0919322,0.00426792
-0.0256002,0.0501691,0.00113749,0.0943274,0.00297448
0.0499395,0.0666816,0.00264904,0.101266,-0.00177767
-0.0311409,0.0786029,-0.00546355,0.100468,-0.0229012
-0.0640892,0.0950755,0.00316528,0.100887,-0.029988
-0.0156079,0.0433963,-0.00223418,0.101174,-0.0268029
-0.00934952,0.0840351,0.000666173,0.0978638,-0.0422631
-0.00970492,0.0983042,0.00144933,0.103497,-0.0285106
0.0374144,0.0867213,0.0052675,0.100245,-0.0222553
0.00528148,0.093598,0.00265871,0.0945344,-0.017864
-0.00431984,0.0978199,-0.00918885,0.0961236,-0.0179191
-0.0115146,0.0936754,-0.00241827,0.0952281,-0.0204713
0.02152,0.121271,0.0112203,0.0983906,-0.0129381
0.0366013,0.080324,0.013601,0.0961303,0.00456381
0.0220969,0.110893,0.0102247,0.0975289,-0.00101488
-0.0164418,0.109801,0.0055491,0.0997156,0.000420158
0.0222067,0.111029,-0.00260532,0.0971948,0.00196982
0.00673322,0.110257,0.000130513,0.0963807,0.00182873
0.0253591,0.0952323,-0.00311325,0.0984618,-0.0207674
0.0655436,0.0875464,-0.00253194,0.09585,-0.0113482
0.00205024,0.0869847,3.91244e-05,0.0923049,0.00854946
-0.00900841,0.0776618,0.00227746,0.0933155,0.00410892
-0.0520106,0.0749102,0.00252867,0.0957556,0.0117499
-0.00944747,0.0708627,-0.00463851,0.0898229,0.00279177
-0.0554403,0.132215,0.00279823,0.101279,-0.00346412
-0.0217766,0.1233,-0.0036603,0.102389,-0.00378498
0.016731,0.116981,-0.00605358,0.105022,-0.00399311
0.0203546,0.0745283,-0.00444778,0.0980318,-0.0168585
-0.00426009,0.0923476,-0.00136601,0.0928187,-0.0273599
0.000589667,0.0922478,-0.00182158,0.0942583,-0.0109851
0.0180948,0.103972,-0.0041783,0.0959396,-0.016821
-0.0148369,0.0973085,-0.00994295,0.0930707,-0.0341155
0.00285905,0.0723482,-0.00671895,0.0933,-0.0314102
0.019543,0.0656529,0.00185188,0.0937673,-0.0146812
0.00636258,0.0921687,-0.000981786,0.0895998,0.00432659
-0.00950579,0.0602521,-0.00282755,0.0885207,0.0150886
-0.0180324,0.12368,-2.36907e-05,0.10157,0.0211602
0.0312315,0.0986318,-0.00170318,0.0994807,0.0207451
-0.019497,0.089025,-0.000892217,0.0951017,0.0263812
-0.0318379,0.0829274,-0.000268491,0.094962,0.0364869
0.00536129,0.084423,0.00215556,0.0933832,0.0194692
0.0315581,0.088101,0.00623929,0.0980957,0.0127734
0.0461237,0.0763693,0.00320112,0.0981504,0.0132107
0.0752043,0.103867,0.00483265,0.0953393,0.0185801
0.00523522,0.068696,-0.00301324,0.0948997,0.035004
-0.0171759,0.0953424,-0.00595594,0.0975339,0.0317164
-0.00606678,0.0602813,-0.0101668,0.0933415,0.0048175
-0.0146482,0.0622493,-0.00797005,0.0950018,-0.000102906
0.00495379,0.0916301,-0.00411203,0.0984105,-0.00478609
0.00323443,0.0654165,-0.00285067,0.0947923,0.00460953
-0.00790796,0.0874078,-0.00115392,0.0938332,-0.00267355
-0.0380308,0.0565328,-0.00182106,0.0958598,0.00219155
-0.041773,0.0794136,-0.00153622,0.0929609,0.00533837
-0.0255029,0.0697973,0.00339018,0.0942102,0.00944214
-0.0605986,0.0934851,-0.00260238,0.100276,0.00570579
-0.0378025,0.120164,0.00190097,0.0958786,0.00217197
-0.00818035,0.0686232,0.000524817,0.0955297,0.0116576
-0.0272291,0.103195,0.0081577,0.0945356,0.0124271
-0.0122916,0.104547,0.0017659,0.0972065,-0.000802817
-0.0422369,0.126208,-0.00254261,0.0987792,-0.0025241
-0.0105031,0.0838179,-0.00372528,0.0958318,0.00839195
0.0203818,0.0823685,-0.00011318,0.0958076,-1.46406e-05
0.0112949,0.105215,0.000734949,0.0914462,0.00143901
-0.0536492,0.0840803,-0.00252053,0.0923272,-0.0111053
-0.0333509,0.0932241,-0.00645531,0.0931699,0.00565601
0.0140361,0.0620117,-0.00574365,0.0978677,0.00258289
0.0213789,0.0704389,-0.000571623,0.0971957,0.0180132
0.0768643,0.123119,0.00302117,0.100193,0.012989
0.0438734,0.116194,0.00516732,0.0946068,0.0068998
0.0283129,0.0999547,-0.00631881,0.0981659,-0.00480404
0.0325245,0.0998974,0.000938032,0.0920527,-0.0188447
-0.00246802,0.0890884,-0.00112848,0.0952828,-0.016025
0.00572216,0.108647,-0.00212845,0.0935526,-0.0251237
-0.0137581,0.0852629,0.00386364,0.0988981,-0.0103657
-0.0100633,0.109094,0.00661905,0.0998469,-0.0166515
0.0012292,0.103384,0.00313514,0.095037,-0.0138566
0.0158139,0.115076,0.00748181,0.0969826,0.00604619
0.0200639,0.0952324,0.00592755,0.0938534,-0.00579377
0.0409349,0.120749,4.49198e-05,0.0983913,0.0037061
0.0159538,0.118956,0.00172785,0.0945418,0.00315072
0.0192572,0.0988026,0.0046056,0.0929914,-0.020941
-0.0405551,0.0998218,0.00285077,0.0964121,-0.021712
-0.000640103,0.0879655,0.00561995,0.103818,-0.019654
-0.0168638,0.0934815,0.00321334,0.100095,0.00740243
-0.0407584,0.0919703,-0.00382884,0.100482,0.00893269
-0.0206841,0.0935038,-0.00274661,0.0984585,0.0157042
0.00528664,0.0961851,0.00117077,0.0980901,0.00397839
0.0251703,0.0910405,0.00596881,0.0955896,0.00632257
0.00416881,0.11301,0.00578302,0.0923631,0.0150959
0.0522509,0.0777291,0.00629216,0.0964605,0.0150997
0.00673136,0.0941228,0.003693,0.100509,0.00319542
-0.0206917,0.112421,0.003661,0.0921425,-0.00646034
0.00296681,0.107833,0.00246557,0.0999059,-0.00824092
-4.66922e-05,0.0881353,0.000553586,0.0943395,-0.0043245
-0.0101612,0.105457,0.00287993,0.0989559,0.00524877
-0.00424599,0.115615,-0.000336949,0.0982175,-0.00727407
0.00941713,0.0842146,-0.000281927,0.0989707,-0.0124815
0.00653717,0.0696099,0.00255182,0.102891,-0.00732813
-0.0242216,0.0755524,0.00237815,0.0980852,0.00190984
-0.0330639,0.0602044,0.00241653,0.0962784,0.00330065
-0.0127353,0.0711482,0.00116562,0.0967415,-0.00530284
0.0100126,0.0926791,-0.0101343,0.0968432,-0.00914059
0.0185441,0.106869,-0.00383111,0.0945305,-0.00828718
-0.000956019,0.103261,0.00437366,0.099213,-0.0270828
-0.021077,0.107453,0.00512174,0.105759,-0.0317736
-0.0389819,0.0858581,-5.87714e-05,0.0954996,-0.0178122
-0.0232467,0.094606,0.0019962,0.102798,-0.0105325
0.0108688,0.0995017,0.00343592,0.102716,-0.00221155
-0.0068776,0.094936,-0.00215117,0.0968349,-0.0047872
-0.00307295,0.118383,-0.000408493,0.0962404,-0.0108334
-0.0105357,0.0945153,-0.00363827,0.101709,-2.0184e-05
-0.00519233,0.0778739,-0.000298029,0.0969766,-0.00788492
0.00167024,0.077754,-0.00859195,0.0970314,-0.00996049
-0.0118525,0.0849733,0.000306088,0.0912041,-0.00226165
-0.0129673,0.0992763,-0.0060058,0.0930992,-0.00266322
0.00434579,0.0839293,-0.00792305,0.0907041,-0.00402111
0.00111599,0.0976367,-0.0016918,0.0941891,-0.00847958
-0.0153561,0.0952625,0.00118089,0.0976016,-0.00720925
-0.0122906,0.0971631,-0.00822118,0.0971008,-0.00244738
0.00305775,0.0985726,-0.00611352,0.104074,-0.00843377
0.0030918,0.0926304,-0.003195,0.0971777,-0.0219216
0.00358178,0.0734111,-0.0026843,0.089823,-0.0230176
-0.00956625,0.0968919,-0.000637027,0.092011,-0.00363829
-0.00168831,0.0921687,0.00488976,0.0945513,-0.023146
-0.0133706,0.0939905,-0.00228711,0.0984732,-0.0136119
0.0104991,0.0894576,0.00201329,0.0952497,-0.00782224
-0.0150084,0.081151,-0.00483217,0.0967122,-0.00499677
0.00391237,0.0900931,0.00498933,0.0965078,-0.0142511
0.0017633,0.0972288,-0.000972125,0.0972245,-0.0134157
0.00574828,0.0977333,0.00126911,0.0936945,-0.0167057
-0.00556519,0.0786124,-0.00263225,0.0926861,-0.0176053
-0.00163756,0.0893584,-0.00130547,0.0941691,-0.0131037
-0.0117058,0.10222,0.00703597,0.0937279,-0.0077867
-0.00145455,0.0929096,0.00251231,0.0934605,0.0152745
-0.00368898,0.110331,0.00378036,0.102918,0.0156381
-0.00540915,0.100979,-0.0008939,0.102354,0.00361102
0.000516864,0.0901793,7.26619e-05,0.0936686,0.0142086
0.001227,0.0994912,-0.000749098,0.0960646,-0.0115112
0.000188176,0.0897175,0.000188176,0.0897175,0.00146777
