smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-0.015252,0.0637226,-0.00215537,0.0766094,0.0173626
-0.0160524,0.0794413,0.000151876,0.0799976,0.0311096
-0.00672787,0.0618706,0.00383949,0.0794623,0.00387381
0.0102913,0.0924364,0.00427212,0.0773299,-0.00341655
-0.0253596,0.0687489,-0.00412801,0.074441,-0.00562723
0.0049208,0.0840476,-0.00158651,0.0780363,-0.00218716
0.044348,0.0824318,-0.00236142,0.083423,0.00675716
0.0362855,0.0589328,0.00327542,0.0821847,-0.00285232
0.0539796,0.0751924,0.00447357,0.0814981,-0.00575734
0.00679913,0.0811341,0.0027105,0.0792797,0.00426792
0.0108052,0.0594234,0.00267331,0.0827391,0.00297448
0.0203212,0.0772741,0.00776941,0.0792551,-0.00177767
0.0550082,0.107831,0.00268693,0.0789158,-0.0229012
0.0402909,0.100405,0.00275484,0.0796686,-0.029988
0.0401881,0.079415,-0.00377278,0.0840471,-0.0268029
-0.0225102,0.098899,-0.00541773,0.0774397,-0.0422631
-0.0362956,0.0792537,-0.00368625,0.082864,-0.0285106
0.0020536,0.103491,-0.00916312,0.0783726,-0.0222553
0.0125379,0.100975,0.00192618,0.0824337,-0.017864
0.0273898,0.0787532,-0.000130428,0.0795413,-0.0179191
0.00555706,0.0546507,-0.0041338,0.0820476,-0.0204713
0.050365,0.0933164,0.00175254,0.0861369,-0.0129381
0.0305889,0.0757239,0.00124937,0.0786775,0.00456381
-0.0318786,0.0939586,-0.00032825,0.075522,-0.00101488
0.00841942,0.0695964,0.00140317,0.0762101,0.000420158
-0.000497714,0.0575266,0.00327947,0.0762875,0.00196982
0.0242779,0.089346,0.00448466,0.0777291,0.00182873
-0.00299794,0.0926718,0.0064833,0.0836489,-0.0207674
0.0223563,0.0792346,-0.00120348,0.0826882,-0.0113482
-0.00280438,0.0784959,-0.00122431,0.0804962,0.00854946
0.0263344,0.114127,-0.00241601,0.0744016,0.00410892
0.00792423,0.0804235,-0.00726262,0.0781262,0.0117499
-0.00317398,0.0577584,-0.00527608,0.076587,0.00279177
0.0022235,0.0831409,-0.00162554,0.0805643,-0.00346412
-0.014825,0.049491,-0.000447382,0.0784296,-0.00378498
-0.0231567,0.0574932,-0.00109227,0.0778259,-0.00399311
0.0128985,0.0356509,0.00261224,0.0794565,-0.0168585
-0.0237719,0.0543989,0.00362114,0.0792045,-0.0273599
0.0180237,0.0563347,0.00464103,0.0790819,-0.0109851
-0.0365372,0.0744489,-0.0044257,0.0750471,-0.016821
0.019429,0.0837763,-0.00346354,0.0789252,-0.0341155
0.0105532,0.0590399,-0.00168727,0.0792042,-0.0314102
0.0500752,0.0606358,0.00321585,0.0770633,-0.0146812
0.0137499,0.0978229,-0.0022597,0.0774642,0.00432659
0.0419702,0.0774591,0.00603032,0.0756149,0.0150886
0.0225643,0.0733949,-0.00212516,0.0793056,0.0211602
-0.000224699,0.0675059,0.00129505,0.0771058,0.0207451
-0.0122074,0.0673584,0.00137994,0.0786084,0.0263812
-0.00335916,0.0742094,-0.00151986,0.0749281,0.0364869
0.00336451,0.0587918,-0.00258865,0.0785549,0.0194692
-0.059666,0.0584118,-0.00724055,0.073265,0.0127734
-0.0112545,0.0908611,-0.00172935,0.0759762,0.0132107
0.0165298,0.067621,0.00545102,0.0750678,0.0185801
0.00466817,0.10074,-0.00565428,0.0791366,0.035004
0.02475,0.072846,-0.00215,0.083099,0.0317164
-0.0199458,0.0925108,-0.00490994,0.0770172,0.0048175
-0.034738,0.0757083,-0.00383609,0.0822214,-0.000102906
0.0163893,0.083307,0.00498944,0.0790642,-0.00478609
-0.0147535,0.0847215,-0.00334518,0.0810153,0.00460953
-0.0175849,0.0636247,-1.93177e-05,0.0869755,-0.00267355
0.0377279,0.0847457,0.000154961,0.0791134,0.00219155
0.0180226,0.0628274,-0.00686042,0.0789082,0.00533837
0.0107669,0.0514557,-0.00504892,0.0758693,0.00944214
-0.0459557,0.0696968,-0.00706205,0.0737673,0.00570579
-0.00805892,0.0662169,-0.000363544,0.0770816,0.00217197
-0.0307151,0.092285,0.00139468,0.0788093,0.0116576
-0.00846593,0.0673061,0.00439894,0.0840136,0.0124271
-0.044411,0.0706147,0.000625343,0.0791344,-0.000802817
-0.0426461,0.0736079,-0.000251265,0.0805285,-0.0025241
-0.0235049,0.0725682,0.00245208,0.079678,0.00839195
-0.000702686,0.0547651,0.00124918,0.0804941,-1.46406e-05
-0.0237071,0.0946433,0.000297273,0.0804431,0.00143901
0.0101973,0.0768832,-0.00109841,0.081558,-0.0111053
0.00117383,0.0455075,0.00230048,0.081246,0.00565601
-0.0206365,0.075533,0.00197397,0.0770743,0.00258289
-0.00820309,0.0605968,-0.00537306,0.0754927,0.0180132
-0.0330721,0.0464962,0.0022784,0.0749846,0.012989
-0.0403953,0.0851994,3.33316e-05,0.0807874,0.0068998
0.00458598,0.096208,0.00289196,0.0825859,-0.00480404
-0.0214504,0.0686216,0.00310992,0.0724537,-0.0188447
-0.00938085,0.0742714,0.00122485,0.0767806,-0.016025
0.010045,0.0774253,-0.000718799,0.0780469,-0.0251237
0.00160162,0.0550465,-0.00175744,0.0796425,-0.0103657
0.00159704,0.0721509,-0.000359996,0.0772564,-0.0166515
-0.00259276,0.0690561,0.00408541,0.0760159,-0.0138566
0.00942496,0.0649846,0.00210444,0.078741,0.00604619
0.000715281,0.0783672,0.000226468,0.0809028,-0.00579377
0.0188528,0.0729805,-0.00144712,0.0777614,0.0037061
0.0250128,0.0703611,0.00312927,0.0759718,0.00315072
0.0346544,0.0773182,0.00769974,0.0792099,-0.020941
0.0238134,0.0778332,0.00261651,0.0819703,-0.021712
0.0206311,0.0764843,0.00554135,0.0768798,-0.019654
-0.0115965,0.0847298,-0.00304514,0.0799003,0.00740243
-0.00480856,0.0789062,-0.00406905,0.082583,0.00893269
-0.0128552,0.0699241,-0.000493364,0.081039,0.0157042
-0.0172112,0.0840951,0.0037853,0.0792946,0.00397839
-0.0151246,0.0858519,0.000624735,0.0796066,0.00632257
0.00654559,0.0756549,0.00515767,0.0749572,0.0150959
-0.00635797,0.0694578,-0.000677804,0.0807709,0.0150997
-0.00139526,0.0561694,0.00411163,0.0783031,0.00319542
0.000332967,0.0840492,0.00671688,0.0801451,-0.00646034
0.0216804,0.0835072,0.000803017,0.0804837,-0.00824092
0.00770792,0.0694389,-0.00473512,0.0814664,-0.0043245
0.0197252,0.0787371,4.0862e-06,0.0751644,0.00524877
-0.0033666,0.0813805,0.00727769,0.0743125,-0.00727407
-0.0127792,0.0818146,0.00321359,0.0797354,-0.0124815
-0.0181494,0.0605371,0.00489328,0.0744798,-0.00732813
0.00573255,0.0637662,0.00158918,0.0735166,0.00190984
0.00449477,0.0713096,-0.000259295,0.0795418,0.00330065
-0.0062771,0.0975936,-0.00520735,0.0784363,-0.00530284
0.00608121,0.0962357,-0.00419127,0.0823963,-0.00914059
0.000145913,0.0819816,-0.00521414,0.0806195,-0.00828718
0.0192589,0.0720105,0.00252145,0.0783445,-0.0270828
0.0353396,0.0815426,0.00954801,0.0767401,-0.0317736
0.00948046,0.0884526,0.00457106,0.07634,-0.0178122
0.0141873,0.0739255,-0.00103183,0.0770592,-0.0105325
0.0263077,0.0761396,0.00261646,0.080076,-0.00221155
0.00956997,0.0700317,-9.23701e-05,0.0760751,-0.0047872
0.00232114,0.0685721,0.000458308,0.0760865,-0.0108334
-0.0112112,0.0717446,0.00135508,0.0796645,-2.0184e-05
0.00344606,0.0700295,0.00255601,0.0787047,-0.00788492
0.0134645,0.0740089,0.00283686,0.0810786,-0.00996049
0.00631922,0.0645064,0.00154141,0.0778366,-0.00226165
0.00488322,0.0859438,-0.00281071,0.0805386,-0.00266322
0.00207782,0.0822197,-0.000165256,0.0817935,-0.00402111
-0.00968949,0.0737975,0.00296833,0.0773914,-0.00847958
-0.00392766,0.0621798,0.00160857,0.076886,-0.00720925
-0.00188557,0.0673751,0.009681,0.0794356,-0.00244738
0.000977166,0.0747824,0.00601748,0.0786329,-0.00843377
0.00150622,0.0662773,0.00505767,0.0767086,-0.0219216
-0.0130163,0.071277,-0.00335937,0.0772591,-0.0230176
-0.0146453,0.0773702,-0.00222903,0.0782038,-0.00363829
-0.00791295,0.0754975,-0.00349523,0.0833092,-0.023146
0.0189576,0.0682653,-0.000927698,0.078009,-0.0136119
0.00733977,0.0692425,-2.72485e-05,0.0757399,-0.00782224
0.0202998,0.0701186,0.0043733,0.0758015,-0.00499677
0.0203754,0.0741025,0.00212159,0.0790632,-0.0142511
0.0146291,0.0772858,-0.000942343,0.0762023,-0.0134157
-0.00274944,0.0797583,-0.001864,0.0720753,-0.0167057
-0.00637966,0.0708984,-0.00379501,0.0776998,-0.0176053
0.00472878,0.0680857,-0.00267581,0.0800209,-0.0131037
-0.00655266,0.0812423,-0.00701924,0.0798264,-0.0077867
0.000651728,0.0905341,0.00336486,0.0811825,0.0152745
-0.00416339,0.082172,-0.00130089,0.0800677,0.0156381
-0.00736469,0.0776042,-0.00336316,0.0745457,0.00361102
0.00168966,0.0810752,0.00411482,0.0767221,0.0142086
0.00156148,0.0819929,0.00419361,0.081256,-0.0115112
0.000444915,0.0770563,0.000444915,0.0770563,0.00146777
