smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-0.00069185,0.00244408,-8.65267e-05,0.00251008,-2.0184e-05
-6.37441e-05,0.0024615,-8.79491e-05,0.00230236,-0.00788492
0.000538559,0.00258279,-3.41241e-05,0.00239203,-0.00996049
0.000211753,0.0024995,0.000107607,0.00242626,-0.00226165
-0.000210579,0.00221553,-3.22431e-05,0.00227975,-0.00266322
0.000255681,0.00226877,-0.000139338,0.00237698,-0.00402111
0.000187377,0.00214075,-2.44852e-05,0.00231628,-0.00847958
-2.60623e-06,0.00211142,8.84945e-05,0.00219179,-0.00720925
0.000167584,0.00216044,0.000206551,0.0023238,-0.00244738
-0.0002573,0.00247845,-7.81024e-05,0.00231774,-0.00843377
0.000506968,0.00208968,-7.92708e-05,0.00246302,-0.0219216
8.95687e-05,0.00249911,9.51048e-05,0.00230898,-0.0230176
-0.000360765,0.00249907,3.48402e-05,0.00234574,-0.00363829
0.000109276,0.00237622,0.000131468,0.00229169,-0.023146
-0.000251564,0.00219768,-5.89776e-05,0.00235773,-0.0136119
-2.4712e-05,0.00215399,0.000228385,0.00224817,-0.00782224
-0.000166606,0.00248333,5.75464e-05,0.00247774,-0.00499677
0.000807914,0.0023754,5.47763e-05,0.00238499,-0.0142511
-0.00024616,0.00239538,-5.6717e-07,0.00241961,-0.0134157
-0.000203941,0.00259979,9.10355e-05,0.00243335,-0.0167057
-2.01679e-05,0.00224031,-7.63148e-05,0.00222705,-0.0176053
-9.18957e-07,0.00224143,0.000104232,0.0023044,-0.0131037
2.96564e-05,0.0023536,7.33849e-05,0.00228208,-0.0077867
-5.03173e-07,0.00234099,0.000119076,0.00233731,0.0152745
-9.40387e-05,0.00220378,-5.4549e-05,0.00228341,0.0156381
0.000109663,0.00211755,-1.69991e-05,0.00225831,0.00361102
-0.000237229,0.0021721,-0.000232221,0.00227974,0.0142086
-0.000202085,0.00241299,-0.000218628,0.00234806,-0.0115112
9.63074e-05,0.0023185,9.63074e-05,0.0023185,0.00146777
