smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
0.118818,0.0049479,0.119145,0.0057224,0.00167095
0.117807,0.00478946,0.11831,0.00557858,0.0173437
0.116966,0.00475763,0.117474,0.00532431,0.0166995
0.116199,0.00484957,0.116486,0.00527586,-0.00195386
0.115373,0.00500967,0.115529,0.00538379,0.00148633
0.114584,0.00508961,0.114728,0.00548791,0.00475528
0.113712,0.00529244,0.113547,0.00573069,0.0123213
0.112799,0.00527291,0.112686,0.00570455,0.0116573
0.112172,0.00511324,0.111644,0.00560472,0.0174185
0.111485,0.00509144,0.110835,0.00558472,0.00911125
0.110635,0.00497013,0.110029,0.0053297,-0.00683696
0.109898,0.00499558,0.109077,0.00543714,0.00466278
0.109105,0.005178,0.10836,0.00547792,-0.00666804
0.108186,0.0050928,0.107683,0.00532259,-0.00917938
0.107387,0.00508864,0.106964,0.0052927,-0.0176862
0.106731,0.0050785,0.10621,0.00519864,-0.0052636
0.105813,0.00495846,0.10551,0.00519005,-0.00621023
0.105149,0.00502814,0.104686,0.00518415,-0.000505835
0.10432,0.00530091,0.103776,0.00533876,-0.0177902
0.103465,0.00522244,0.103198,0.00529766,-0.0219388
0.102858,0.00515629,0.102509,0.00525362,-0.00968972
0.102096,0.00515951,0.101852,0.00519225,-0.00998275
0.101297,0.00523162,0.100906,0.00532657,-0.00337764
0.100613,0.00545594,0.100349,0.00519283,-0.00923337
0.0998684,0.00539718,0.0998142,0.00500124,0.00290878
0.0991151,0.00516893,0.0991777,0.00502289,-0.00758433
0.0984691,0.00504084,0.0983367,0.005023,-0.0204208
0.0977155,0.00501181,0.097742,0.00511443,-0.0182944
0.0969997,0.00480793,0.0968557,0.00519713,0.00147509
0.096337,0.00485073,0.0960022,0.00536731,0.0141869
0.095597,0.00475576,0.095434,0.00527404,0.0137407
0.0948637,0.00490787,0.0950111,0.00520238,0.0140826
0.0940948,0.00497196,0.0944067,0.00524718,-0.00933263
0.0933618,0.00504415,0.0934929,0.00527449,0.015158
0.0926902,0.00493316,0.092742,0.00529916,-0.0136532
0.0919027,0.00500003,0.0920306,0.00516785,-0.0179002
0.0910146,0.0049016,0.0915138,0.00526284,0.0157445
0.0903111,0.00488465,0.0908065,0.00521394,0.0351167
0.0897095,0.00480356,0.0903108,0.00515566,0.0260492
0.0890639,0.00482696,0.0896033,0.00519075,0.0207877
0.0884529,0.00490198,0.0887849,0.00530049,0.0147449
0.0877778,0.00489766,0.0880265,0.00542069,0.00414687
0.0870716,0.00499259,0.0878593,0.00534402,0.000357805
0.0864489,0.00502798,0.0871842,0.00521855,-0.00672008
0.0857519,0.00503021,0.0862397,0.00524834,-0.0413537
0.0850327,0.00518515,0.0857327,0.00531365,-0.0431388
0.0844287,0.00525824,0.0848412,0.00548685,-0.0349124
0.083852,0.00531791,0.0838884,0.00552998,-0.0308198
0.0833057,0.00529327,0.0832868,0.00552449,-0.0357025
0.0825815,0.00528827,0.0826216,0.0053334,-0.0087105
0.0819491,0.00522706,0.0820061,0.00527312,0.00922076
0.0812809,0.00522191,0.0811578,0.00513216,0.0134573
0.0806264,0.00523669,0.0806184,0.00510787,0.00379542
0.0800561,0.00521339,0.0801571,0.00503409,0.0185397
0.0794639,0.00516825,0.0794639,0.00516825,0.0136392
