smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
0.0109062,0.00587226,0.00894274,0.00301682,-0.0227363
0.0104385,0.00564806,0.00872692,0.00317092,-0.0160507
0.00997989,0.00536081,0.00824996,0.00279595,-0.00809432
0.0096116,0.00510578,0.00791045,0.00256817,-0.0224326
0.00907852,0.00478628,0.00772518,0.00278903,-0.0274189
0.00871137,0.00481416,0.00737564,0.00265836,-0.0209384
0.00825785,0.00479785,0.00706537,0.00248125,-0.039967
0.00784936,0.0046387,0.00690782,0.0027098,-0.0201054
0.00744589,0.00430441,0.0066945,0.0026758,-0.0291586
0.00716425,0.00417275,0.0063888,0.00247957,-0.0176172
0.00681906,0.00401114,0.00620984,0.00259776,-0.0217444
0.00648993,0.00411883,0.00604508,0.0026224,-0.00978535
0.0061046,0.00385291,0.00584169,0.00251973,-0.0114497
0.00601096,0.00373804,0.00552534,0.00218129,-0.0148061
0.00590906,0.00361527,0.00529892,0.00201612,-0.00977838
0.00568157,0.00340895,0.0051075,0.00198324,0.000759291
0.00546824,0.0032934,0.00489731,0.0019868,-0.0124507
0.00531831,0.00301534,0.0046748,0.00190343,-0.00647923
0.00512385,0.00294717,0.00457303,0.00199962,-0.0169443
0.00507798,0.00290134,0.00436578,0.00195576,-0.0379368
0.00492572,0.00283113,0.00425628,0.00191546,-0.0290593
0.00473296,0.00274326,0.00407927,0.0018863,0.000380305
0.00440678,0.00272066,0.00396483,0.00184064,0.00304701
0.00421061,0.00265771,0.00382843,0.00176397,0.0052896
0.00388525,0.00266997,0.00379451,0.00171764,-0.00281399
0.00366058,0.00254059,0.00358799,0.00156972,0.0120356
0.00354868,0.00226311,0.00338532,0.00152654,-0.000629818
0.00351117,0.00222179,0.00326309,0.00151156,-0.00598085
0.00327456,0.0021347,0.00317859,0.00155129,0.00909315
0.00314067,0.00219805,0.00298784,0.00148239,-0.00711548
0.00310889,0.00201474,0.00286351,0.0014598,0.00657329
0.00298937,0.00201775,0.00271265,0.00142101,0.00962215
0.00311876,0.0021547,0.00259225,0.00141393,-0.002526
0.00308921,0.00214415,0.00249512,0.00144741,0.0199918
0.00307907,0.00198766,0.00236485,0.0013481,0.000100362
0.0029884,0.00202694,0.00220833,0.00130076,0.00407607
0.00277332,0.0019946,0.00210661,0.00130625,0.00182495
0.00273635,0.00193752,0.00204298,0.00128826,-0.00579582
0.00267652,0.00203978,0.00202108,0.0013461,-0.0122836
0.00255877,0.00188056,0.0019675,0.00136568,0.00443329
0.00231394,0.00179382,0.00196263,0.00141331,-0.00614513
0.00227099,0.00175339,0.00192082,0.00143367,-0.0219985
0.00214968,0.00168078,0.00189798,0.00146338,-0.0178071
0.00205308,0.00151398,0.00186324,0.00144692,-0.0169149
0.00193334,0.00137054,0.00174742,0.0014053,-0.00504857
0.00185215,0.00136383,0.0017198,0.00135441,-0.015117
0.00173087,0.00134976,0.00164094,0.00134499,0.00987634
0.00149009,0.00134191,0.00156668,0.00129443,0.00167095
0.00147209,0.00127027,0.00148881,0.001275,0.0173437
0.00139077,0.00118865,0.00139539,0.00126826,0.0166995
0.00141192,0.0012138,0.00133045,0.00123888,-0.00195386
0.001386,0.00129716,0.00127145,0.00124762,0.00148633
0.00138227,0.00121678,0.00122924,0.00127925,0.00475528
0.00130781,0.00118393,0.00116509,0.00129673,0.0123213
0.00129076,0.00115488,0.00117504,0.00119442,0.0116573
0.00136582,0.00117881,0.00113201,0.00120218,0.0174185
0.00127979,0.00117214,0.00102907,0.00123039,0.00911125
0.00125985,0.00117845,0.000982512,0.0012168,-0.00683696
0.00121244,0.00119876,0.000912702,0.0012031,0.00466278
0.00121319,0.00112137,0.000878161,0.00118802,-0.00666804
0.0011158,0.00108689,0.000837048,0.00116847,-0.00917938
0.00116156,0.00116969,0.000793763,0.00122581,-0.0176862
0.00105907,0.00106261,0.000718793,0.00120785,-0.0052636
0.00106505,0.00104641,0.000743432,0.00123337,-0.00621023
0.00108799,0.00103263,0.000779555,0.0012098,-0.000505835
0.000981926,0.00104484,0.000752688,0.00119447,-0.0177902
0.00103184,0.0010324,0.00067572,0.00118288,-0.0219388
0.000963269,0.00105495,0.000650059,0.0011823,-0.00968972
0.000998206,0.00111819,0.000594426,0.00117352,-0.00998275
0.00089708,0.00105,0.000566867,0.0011873,-0.00337764
0.000800595,0.00104296,0.000574258,0.00118287,-0.00923337
0.000646032,0.00104355,0.000583592,0.00115594,0.00290878
0.000711766,0.00110685,0.000568995,0.00115536,-0.00758433
0.000644869,0.00117267,0.000580303,0.00114592,-0.0204208
0.000541141,0.00117893,0.000532148,0.00112015,-0.0182944
0.000516032,0.00121436,0.000484217,0.00110012,0.00147509
0.000512106,0.00121362,0.000491418,0.00108247,0.0141869
0.000521189,0.00112776,0.000496447,0.00107462,0.0137407
0.000524013,0.001086,0.000502718,0.00109384,0.0140826
0.000563664,0.00112349,0.000512963,0.00108714,-0.00933263
0.000583464,0.00118108,0.00053527,0.00110934,0.015158
0.000670309,0.00120469,0.000547805,0.00112224,-0.0136532
0.000746902,0.00118395,0.000581566,0.0010885,-0.0179002
0.000750439,0.00120635,0.000605766,0.00112168,0.0157445
0.000721386,0.00120628,0.000629038,0.00114234,0.0351167
0.000726261,0.00119436,0.000570246,0.00116101,0.0260492
0.000684968,0.00117949,0.000567247,0.00109673,0.0207877
0.000637391,0.00113894,0.000606799,0.00106915,0.0147449
0.000569617,0.00116222,0.000594997,0.00109584,0.00414687
0.00055166,0.00111441,0.000570815,0.00111093,0.000357805
0.0005519,0.00110744,0.000536817,0.00111434,-0.00672008
0.000507852,0.00115442,0.000549619,0.00110159,-0.0413537
0.000490071,0.00114297,0.000451121,0.0011318,-0.0431388
0.000501683,0.00115282,0.000537538,0.00113683,-0.0349124
0.000540786,0.00109096,0.000580477,0.00110994,-0.0308198
0.000550222,0.00109637,0.000564891,0.00112806,-0.0357025
0.000594316,0.00110112,0.000617784,0.00113653,-0.0087105
0.000549178,0.0011191,0.000584786,0.00111697,0.00922076
0.000532743,0.00111209,0.000553484,0.00108989,0.0134573
0.000485707,0.00110916,0.000536281,0.00110455,0.00379542
0.00044243,0.00110988,0.000460859,0.00107807,0.0185397
0.000433232,0.00111885,0.000433232,0.00111885,0.0136392
