smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-0.0159171,1.83973e-16,-0.0159171,1.83973e-16,0.0205427
-0.000777262,0.00432328,0.000515746,0.000977654,0.00484101
-0.00118019,0.00347131,-2.84962e-05,0.000668422,0.0139068
-0.000925872,0.00268676,-9.37699e-06,0.000596832,-0.0040537
-0.000392628,0.00246816,-3.04257e-05,0.000704503,-0.00563336
-0.000479588,0.0020664,-7.38195e-05,0.000568088,-0.0144366
-0.000884739,0.00160901,-1.38526e-05,0.000638234,-0.0174027
-0.000482478,0.00141142,3.84729e-06,0.000577077,-0.00243902
-0.000156536,0.00108544,1.51132e-05,0.000562609,0.00276047
-0.000349354,0.000999685,-6.37636e-05,0.000521489,0.00607168
-0.000151243,0.000967576,2.05617e-05,0.000548218,0.0129179
1.46409e-05,0.000802874,-4.31017e-06,0.000531185,0.0180259
-0.000212052,0.000695645,4.70199e-06,0.000543472,-0.000599232
-0.000272357,0.000859088,3.59287e-05,0.000558911,0.010306
-0.00030712,0.00109459,-4.78107e-06,0.000562802,0.00840098
-0.000223917,0.00140687,-3.32144e-05,0.000568344,-0.00485912
-2.90425e-05,0.00107692,-1.98129e-05,0.000565202,-0.000816411
4.73689e-05,0.000788675,1.71959e-07,0.000536355,-0.00548861
-0.000142722,0.000661123,-4.54873e-05,0.000506776,-0.00751744
0.000108267,0.000584855,3.08577e-06,0.000568867,-0.00183657
-3.34319e-05,0.000421621,2.17758e-05,0.000562067,0.000672303
4.35568e-05,0.000520529,-7.21883e-06,0.000539718,0.00269851
0.000346267,0.000645833,3.05829e-06,0.000543697,0.0101171
-0.00017823,0.00048566,2.19898e-05,0.000528483,0.0010311
9.26554e-05,0.00057126,-6.74507e-06,0.000521284,-0.00963108
-3.69119e-05,0.000458769,-2.39796e-06,0.000537463,-0.00816763
-9.71963e-05,0.000452304,1.1832e-05,0.000493607,-0.0236149
-0.000293415,0.000347812,-4.29769e-05,0.000527468,-0.0112052
9.15805e-05,0.000589417,-1.93028e-05,0.000543206,-0.0154869
-4.41011e-06,0.000533516,-2.88084e-06,0.000521774,-0.00491896
0.000147723,0.000314963,2.69088e-06,0.000552166,-0.00531722
-0.000140517,0.0005231,-2.26938e-05,0.000527056,-0.0234281
-4.61211e-05,0.000536507,4.50531e-06,0.000544531,-0.00734165
3.76906e-05,0.00050852,5.67891e-05,0.000546142,-0.00366733
5.23445e-05,0.000498321,2.25851e-05,0.000532372,-0.0113691
-0.000167224,0.000491739,-2.12249e-05,0.000505857,-0.0230119
0.000106965,0.000714333,-1.42311e-05,0.000513203,-0.0287863
-0.000130705,0.000609888,6.05661e-06,0.000544838,-0.0253326
0.00012883,0.000469875,2.76893e-05,0.000533733,-0.012535
-0.000165248,0.000427125,-1.90808e-06,0.000529146,-0.0168843
-0.000185858,0.000598781,-5.92592e-06,0.000532332,-0.0168627
-0.000293907,0.000417293,3.79994e-06,0.000574292,-0.0079312
0.000316905,0.000606456,3.4851e-05,0.00052484,-0.0106434
9.20681e-05,0.000343079,1.37713e-05,0.000503959,-0.0246617
-0.000182868,0.000595199,5.8119e-06,0.000553725,-0.0153521
-0.000321582,0.000401625,-2.67907e-05,0.000539218,0.0101904
-0.000186323,0.000493659,4.00561e-06,0.000525048,0.0168273
5.43027e-05,0.000668029,-1.009e-05,0.000538365,0.0132635
-5.70597e-05,0.000625881,-1.26968e-05,0.000556332,0.03179
-0.000159657,0.000512119,-1.07935e-07,0.000555439,0.0270782
-4.04532e-05,0.000457626,-8.14681e-05,0.000568314,0.0263415
-3.58968e-05,0.000586306,1.38095e-05,0.000537622,0.0260812
6.89563e-05,0.000529982,1.00286e-05,0.000520886,0.0219005
-0.000123438,0.000555735,-2.33649e-05,0.000545294,0.0173626
0.000138711,0.00065336,-2.48595e-05,0.000552112,0.0311096
0.000275301,0.000627373,1.04332e-05,0.000530274,0.00387381
7.64534e-05,0.000775847,-5.34136e-05,0.000561123,-0.00341655
0.00039959,0.000454887,-3.06005e-05,0.000573511,-0.00562723
0.00040637,0.000583153,1.40302e-05,0.000510918,-0.00218716
-0.000149865,0.00042605,-2.26657e-05,0.000552384,0.00675716
0.000135221,0.000551139,-2.73455e-05,0.000554438,-0.00285232
-6.39018e-05,0.000512205,-1.84544e-05,0.000523562,-0.00575734
6.92948e-05,0.000439582,3.48631e-05,0.000542918,0.00426792
0.000136406,0.000564059,-1.30401e-05,0.000556182,0.00297448
0.000251791,0.000458955,3.10374e-05,0.00052425,-0.00177767
8.42346e-05,0.00055581,-1.32649e-05,0.000563831,-0.0229012
-6.26103e-05,0.000612667,-8.59566e-06,0.000583409,-0.029988
-0.000144406,0.000374712,-3.83307e-05,0.000535027,-0.0268029
9.18006e-05,0.000708467,-3.60278e-05,0.000542166,-0.0422631
2.97619e-05,0.000394716,-1.88691e-05,0.00051505,-0.0285106
-4.04364e-05,0.000471915,-1.84324e-07,0.000544977,-0.0222553
2.09399e-05,0.00053076,3.15464e-05,0.000547531,-0.017864
-3.7159e-05,0.000520001,9.16962e-06,0.000515629,-0.0179191
0.000326391,0.000582107,-1.96833e-05,0.000559948,-0.0204713
-0.000189017,0.000682291,-9.6436e-06,0.00056418,-0.0129381
8.34228e-06,0.000558103,-1.38152e-05,0.00054871,0.00456381
-3.27121e-06,0.00052856,-1.00924e-05,0.000524953,-0.00101488
0.000112325,0.000361344,8.92653e-06,0.00053783,0.000420158
0.000138209,0.000455074,-1.8889e-05,0.000534407,0.00196982
-8.47276e-05,0.00041468,9.61638e-06,0.000531062,0.00182873
-8.54709e-05,0.000557164,-3.55342e-05,0.000537261,-0.0207674
3.99399e-05,0.000511123,1.31847e-05,0.000499289,-0.0113482
-1.8437e-06,0.000377919,7.28202e-07,0.000541393,0.00854946
7.78344e-06,0.000574496,2.72938e-05,0.000503781,0.00410892
3.88364e-06,0.000428106,-9.74124e-06,0.000520391,0.0117499
-9.56759e-05,0.000664818,-1.07406e-05,0.000551294,0.00279177
5.46262e-05,0.000784504,-4.18418e-05,0.000563908,-0.00346412
-2.30948e-05,0.000955443,6.23055e-06,0.000509898,-0.00378498
-5.41719e-05,0.000752837,-1.25627e-05,0.000534958,-0.00399311
4.86329e-06,0.000647364,3.0639e-06,0.000563798,-0.0168585
-0.000105004,0.000581092,2.28919e-05,0.000519951,-0.0273599
-0.000214281,0.000654693,2.50657e-05,0.000523712,-0.0109851
-0.000132211,0.000611361,-1.64362e-06,0.000541626,-0.016821
-5.4579e-05,0.000473947,9.43983e-06,0.000559517,-0.0341155
1.38381e-05,0.000413901,1.11915e-05,0.00053603,-0.0314102
-0.000115992,0.000700789,-4.08826e-05,0.000557534,-0.0146812
-0.000118274,0.000469677,-4.7013e-05,0.000559409,0.00432659
-7.35656e-05,0.000484832,-7.53448e-06,0.000551152,0.0150886
1.71333e-05,0.000407831,-2.2538e-05,0.000548524,0.0211602
