smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
0.0344761,0.27217,0.00926701,0.340312,-0.00824092
0.0951594,0.299612,0.00522328,0.330188,-0.0043245
-0.0298097,0.327316,0.0184614,0.331282,0.00524877
-0.0258449,0.25957,-0.00304896,0.33504,-0.00727407
0.0113081,0.32182,-0.000125019,0.324946,-0.0124815
-0.00724097,0.390578,-0.00988553,0.354666,-0.00732813
0.145592,0.289206,0.00512574,0.334709,0.00190984
0.0760492,0.338898,-0.0295827,0.346223,0.00330065
-0.0108632,0.306365,0.0148709,0.35504,-0.00530284
0.0422809,0.370255,-0.0120488,0.320028,-0.00914059
-0.0150679,0.273586,0.0207456,0.368568,-0.00828718
-0.0258898,0.320424,0.00647456,0.329506,-0.0270828
-0.0126029,0.293248,0.026896,0.321225,-0.0317736
-0.0836003,0.469141,0.0194032,0.350781,-0.0178122
0.0047751,0.377961,0.0148006,0.330249,-0.0105325
0.0775656,0.303355,0.0130602,0.329123,-0.00221155
0.087436,0.345506,-0.000141588,0.323343,-0.0047872
-0.0027056,0.395359,-0.0152537,0.339624,-0.0108334
0.027658,0.304698,-0.0288056,0.361644,-2.0184e-05
-0.0072253,0.441967,0.0101065,0.351997,-0.00788492
0.0742329,0.362782,0.00384449,0.351236,-0.00996049
-0.0647144,0.300931,0.00818348,0.311583,-0.00226165
-0.0759906,0.355759,-0.0268028,0.357124,-0.00266322
-0.027286,0.283813,-0.0101618,0.346041,-0.00402111
0.0805292,0.354725,0.0289429,0.346177,-0.00847958
-0.106928,0.370602,-0.00680767,0.33886,-0.00720925
0.0292679,0.359818,-0.0147663,0.344447,-0.00244738
-0.0616039,0.347034,0.0126792,0.348944,-0.00843377
0.021034,0.335396,-0.0144137,0.342787,-0.0219216
-0.0292217,0.397856,-0.00186455,0.335975,-0.0230176
-0.0206166,0.350662,0.00800625,0.324633,-0.00363829
0.0594605,0.315649,-0.0232016,0.319514,-0.023146
-0.0213556,0.322712,0.0012456,0.338754,-0.0136119
0.0286814,0.333092,-0.022986,0.319662,-0.00782224
-0.0102203,0.395063,0.0151674,0.326343,-0.00499677
0.00737332,0.334889,0.000370009,0.330439,-0.0142511
0.00697739,0.334279,0.00230903,0.331111,-0.0134157
-0.0330695,0.33821,-0.00293698,0.33824,-0.0167057
0.0222327,0.304756,0.0102419,0.329118,-0.0176053
-0.00470193,0.356068,-0.0100797,0.331319,-0.0131037
0.0344992,0.324047,0.0027312,0.336042,-0.0077867
-0.0201005,0.326154,0.0105951,0.335331,0.0152745
-0.0189148,0.329941,-0.0296175,0.340146,0.0156381
-0.0048711,0.34763,0.007914,0.341128,0.00361102
0.0113902,0.3311,-0.0162863,0.335303,0.0142086
-0.0123612,0.328389,-0.0141278,0.334525,-0.0115112
0.0117388,0.322185,0.0117388,0.322185,0.00146777
