smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-8.74354e-05,0.000444212,-1.63319e-05,0.000505341,0.00297448
0.000111981,0.000522286,2.00845e-05,0.000506234,-0.00177767
-4.72086e-05,0.00036782,-2.004e-05,0.000490044,-0.0229012
4.33085e-05,0.000266788,-1.86097e-06,0.000493949,-0.029988
-0.000212014,0.000357295,4.56328e-06,0.000513888,-0.0268029
0.000355896,0.000436225,-1.87368e-05,0.000501553,-0.0422631
-0.000456818,0.000627448,4.05474e-05,0.000509956,-0.0285106
0.000165352,0.000469384,-1.92243e-06,0.000493616,-0.0222553
-0.000112528,0.000373357,9.16711e-06,0.000495277,-0.017864
0.000121619,0.000321116,2.21032e-05,0.000490561,-0.0179191
-9.9963e-05,0.000505417,1.07492e-05,0.000476237,-0.0204713
0.000312694,0.000546788,-2.17326e-05,0.000487798,-0.0129381
-0.000186747,0.000609457,1.8396e-05,0.000504238,0.00456381
9.3984e-05,0.000581158,-3.13754e-05,0.000496719,-0.00101488
0.000218431,0.000693143,5.54749e-05,0.000495269,0.000420158
-0.00016731,0.000563761,-4.56114e-05,0.000500755,0.00196982
-0.000104685,0.00039154,4.23383e-05,0.000507905,0.00182873
4.80529e-06,0.000551152,-4.1958e-05,0.00052327,-0.0207674
0.000244597,0.000669303,-2.09064e-05,0.000517175,-0.0113482
-0.000402826,0.000615022,2.84292e-05,0.000509816,0.00854946
1.63963e-05,0.000478672,-8.83037e-06,0.000504456,0.00410892
-2.42395e-05,0.000386435,-1.40363e-05,0.00050107,0.0117499
0.000168844,0.000343525,2.79165e-05,0.000500218,0.00279177
-0.000153854,0.000458778,-4.42944e-05,0.000515784,-0.00346412
0.000228874,0.00045283,6.81647e-05,0.000517477,-0.00378498
-0.000322166,0.000472673,-5.6868e-05,0.000485576,-0.00399311
0.000307035,0.000455345,3.63094e-05,0.000491904,-0.0168585
-0.000188866,0.000573893,-2.17537e-05,0.000496795,-0.0273599
2.85711e-05,0.000519182,1.32442e-05,0.000482871,-0.0109851
-8.71167e-05,0.00033606,-6.18058e-06,0.000481508,-0.016821
0.000145262,0.000392422,-3.47036e-06,0.000489094,-0.0341155
-0.000121795,0.000500815,3.23159e-06,0.000493668,-0.0314102
0.000288118,0.000527855,-1.4129e-06,0.000498523,-0.0146812
-0.0002051,0.000637169,-1.04536e-05,0.000512757,0.00432659
0.000227321,0.000504848,-7.0128e-08,0.000533689,0.0150886
-0.000205582,0.000370177,-2.58565e-05,0.000536737,0.0211602
0.000171838,0.000526183,4.50335e-05,0.000545741,0.0207451
-3.86104e-05,0.000558763,-1.04286e-05,0.000542334,0.0263812
-0.000166256,0.00048423,4.43717e-06,0.000526529,0.0364869
0.000145863,0.000327091,1.03796e-06,0.000519482,0.0194692
-0.000169376,0.000381579,-1.06343e-05,0.000512327,0.0127734
4.23501e-05,0.000346319,6.12566e-06,0.000501008,0.0132107
4.29781e-05,0.000313829,-4.37064e-06,0.000491141,0.0185801
6.22451e-05,0.000303523,-1.23918e-05,0.000533109,0.035004
-7.93927e-05,0.000279707,1.5667e-05,0.000493105,0.0317164
-2.09512e-05,0.000396404,-2.24279e-05,0.00049417,0.0048175
1.77451e-05,0.000412842,3.4187e-05,0.000488583,-0.000102906
-0.000203205,0.000457371,-6.00275e-05,0.000482073,-0.00478609
0.000142874,0.000372242,7.08102e-05,0.000487114,0.00460953
-1.24689e-05,0.000463384,-3.24102e-05,0.000487489,-0.00267355
3.65044e-05,0.00050599,2.32378e-05,0.000472978,0.00219155
-5.83467e-05,0.000542229,3.32143e-06,0.00047384,0.00533837
-2.02764e-05,0.000571036,-3.99167e-05,0.000477595,0.00944214
3.5603e-05,0.000631907,8.81092e-06,0.000470531,0.00570579
-6.93992e-05,0.000540775,1.0874e-05,0.000478759,0.00217197
-1.28903e-05,0.000511658,-2.14343e-06,0.000497082,0.0116576
8.37755e-05,0.000611266,2.55168e-05,0.000487342,0.0124271
-8.6551e-05,0.000597828,-1.89778e-05,0.000523875,-0.000802817
6.57351e-06,0.000519356,1.1774e-05,0.000500983,-0.0025241
-0.00010154,0.000322982,2.08124e-05,0.000482366,0.00839195
0.00013878,0.000324191,-9.99557e-06,0.000496744,-1.46406e-05
2.91071e-06,0.000339799,4.90726e-06,0.000497466,0.00143901
3.7538e-05,0.000320747,-2.13322e-05,0.000487563,-0.0111053
-5.81703e-05,0.000367274,3.77645e-05,0.000503711,0.00565601
0.000143276,0.000452786,-1.33876e-05,0.000502924,0.00258289
3.94344e-05,0.000357458,-4.39489e-06,0.000540416,0.0180132
-3.26317e-05,0.000427802,-8.07428e-06,0.000544032,0.012989
0.000140571,0.000511372,8.59309e-06,0.00053165,0.0068998
-0.000219153,0.000589174,5.9584e-06,0.000519898,-0.00480404
0.000232717,0.000450711,-3.75629e-06,0.000503883,-0.0188447
-0.000291544,0.000613112,-7.93133e-06,0.000510638,-0.016025
0.00030541,0.000548332,1.14223e-06,0.000531086,-0.0251237
-0.000143803,0.000501972,4.66719e-06,0.000504783,-0.0103657
8.43125e-05,0.000399356,-1.23351e-06,0.0004932,-0.0166515
-7.15538e-05,0.000329481,8.60621e-06,0.000480582,-0.0138566
5.88174e-05,0.000264365,1.12366e-05,0.000491698,0.00604619
-9.3586e-05,0.000336788,-5.18179e-06,0.000459855,-0.00579377
5.82068e-05,0.000376158,4.08178e-05,0.000480653,0.0037061
4.89675e-05,0.000441728,-6.94728e-05,0.000493503,0.00315072
5.75944e-05,0.00053256,4.12451e-05,0.00050043,-0.020941
-2.4978e-05,0.000456427,-2.81061e-05,0.000495146,-0.021712
9.20058e-06,0.000465859,3.11659e-05,0.00048695,-0.019654
-1.42484e-05,0.000563771,-3.6831e-05,0.000512619,0.00740243
-0.000117971,0.000532725,3.64159e-05,0.000513166,0.00893269
-3.34463e-05,0.000462969,-2.0993e-05,0.000513379,0.0157042
2.16313e-06,0.000389056,1.79333e-05,0.000491556,0.00397839
-2.3363e-05,0.000382107,-3.67578e-05,0.000514225,0.00632257
-2.50677e-05,0.000362447,3.32967e-05,0.000487839,0.0150959
0.000161772,0.000483844,1.24537e-05,0.000484603,0.0150997
-9.54262e-05,0.00045539,-2.72456e-05,0.000479069,0.00319542
0.000110949,0.0006184,3.83597e-05,0.000512212,-0.00646034
-8.82889e-05,0.00044647,-5.02515e-05,0.000518844,-0.00824092
0.000163129,0.000466906,4.23304e-05,0.000489756,-0.0043245
-0.000281166,0.000525476,-3.96398e-05,0.000485419,0.00524877
0.000399794,0.000563787,7.96074e-05,0.000493485,-0.00727407
-0.000270829,0.000512827,-4.69186e-05,0.000478046,-0.0124815
0.000167494,0.000571953,2.71389e-05,0.00048541,-0.00732813
-0.00017053,0.000572188,-2.40567e-05,0.000493168,0.00190984
0.00017131,0.000549227,9.41844e-06,0.000528819,0.00330065
-0.000183549,0.000536102,-1.68828e-05,0.000527358,-0.00530284
7.44666e-06,0.000480795,3.96582e-06,0.00052823,-0.00914059
-1.32891e-05,0.000530532,7.53323e-06,0.000535019,-0.00828718
4.60117e-05,0.000522917,-2.34169e-05,0.000531058,-0.0270828
0.000149705,0.000583639,2.31166e-06,0.000544807,-0.0317736
-5.54441e-05,0.000555175,-6.38391e-06,0.000559794,-0.0178122
-5.58015e-05,0.000524792,-1.35178e-05,0.000530333,-0.0105325
0.000121976,0.00047608,-1.98409e-06,0.000508499,-0.00221155
-9.74463e-05,0.000446776,1.35816e-05,0.000489707,-0.0047872
9.07542e-05,0.000436484,-3.64642e-05,0.000479141,-0.0108334
-6.62688e-05,0.000407308,4.8353e-06,0.000489701,-2.0184e-05
0.000123821,0.000501056,-1.6442e-05,0.000489308,-0.00788492
-0.000131967,0.000574786,3.51944e-05,0.000511903,-0.00996049
4.17025e-05,0.000598113,-2.44662e-05,0.00049044,-0.00226165
