smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-0.0159171,1.83973e-16,-0.0159171,1.83973e-16,0.0205427
-0.0987841,4.9985e-16,-0.0987841,4.9985e-16,0.00484101
-0.0537418,0.0370191,-0.069474,0.00991602,0.0139068
-0.0450102,0.00744173,-0.0489629,0.00972392,-0.0040537
-0.0293705,0.0205424,-0.0338863,0.0103758,-0.00563336
-0.0242475,0.00851894,-0.0239887,0.0105569,-0.0144366
-0.0146848,0.0116298,-0.0166755,0.0103137,-0.0174027
-0.0150924,0.00873301,-0.0120235,0.00982849,-0.00243902
-0.0103071,0.011846,-0.00850421,0.0097921,0.00276047
-0.0115314,0.0106079,-0.00540793,0.00989155,0.00607168
-0.00312082,0.0130639,-0.00370803,0.00998949,0.0129179
-0.00280872,0.0121095,-0.00209469,0.0103035,0.0180259
-0.00500465,0.0140768,-0.00153453,0.0106047,-0.000599232
-0.00769672,0.00903219,-0.00109786,0.0102623,0.010306
-0.00210236,0.00422734,-0.000902081,0.0104077,0.00840098
-0.0023314,0.00553369,-0.000592253,0.0101066,-0.00485912
0.00126895,0.00820116,-0.00025493,0.0105094,-0.000816411
0.00377915,0.00974261,8.80003e-05,0.0105322,-0.00548861
0.00172602,0.0110176,3.21804e-05,0.0107957,-0.00751744
0.00638734,0.0102606,0.000568641,0.0101879,-0.00183657
0.00348785,0.00871489,0.000530108,0.00961764,0.000672303
0.00207107,0.0096308,-0.000204706,0.00960233,0.00269851
0.00518458,0.00825006,0.00028874,0.00963043,0.0101171
0.00442166,0.0102562,0.000587142,0.00980934,0.0010311
0.00812548,0.0143496,0.00128416,0.00971847,-0.00963108
0.0049713,0.0121776,0.00110918,0.0102544,-0.00816763
0.00406216,0.0129138,0.000689987,0.0101628,-0.0236149
-0.00154445,0.00992198,0.000910143,0.0105783,-0.0112052
-0.00201967,0.0131165,0.000592374,0.0107223,-0.0154869
-0.00186942,0.00934735,0.000356621,0.0106494,-0.00491896
-0.00531289,0.0109673,0.000517744,0.0103436,-0.00531722
-0.00421826,0.00906697,0.000419012,0.0105943,-0.0234281
-2.4101e-05,0.00793835,0.000110497,0.0103067,-0.00734165
-0.00043939,0.00643984,0.000109794,0.010582,-0.00366733
-0.00593946,0.00751741,0.000359711,0.0105006,-0.0113691
-0.00217033,0.00786404,0.000231901,0.0100167,-0.0230119
-0.00566481,0.00853714,0.000432006,0.00974637,-0.0287863
0.00109744,0.00803446,-0.000281734,0.00982271,-0.0253326
-0.0022788,0.00498474,-0.00036165,0.00987282,-0.012535
-0.000831172,0.00544091,-0.000453722,0.0101845,-0.0168843
0.00173562,0.00896153,-0.000117746,0.0103191,-0.0168627
0.0016205,0.0102172,-0.000356392,0.0106283,-0.0079312
-0.00349231,0.0109867,9.4993e-05,0.0103155,-0.0106434
0.00142346,0.00930317,0.000413464,0.00984192,-0.0246617
-0.00482982,0.00761188,-0.000142986,0.0102435,-0.0153521
-0.00321284,0.00939608,8.1193e-05,0.010092,0.0101904
-0.00234976,0.00661655,-0.000191626,0.00975752,0.0168273
-0.00357657,0.00846493,0.000349209,0.00980317,0.0132635
-0.00326361,0.00861636,0.000744327,0.0101966,0.03179
-0.00206561,0.00646804,0.00104877,0.0107135,0.0270782
-0.00148996,0.00764909,0.000544027,0.010734,0.0263415
-2.29848e-05,0.00683917,0.000549339,0.0101265,0.0260812
0.00125897,0.00911612,0.00073623,0.00995299,0.0219005
0.00748521,0.00756701,0.000541191,0.010267,0.0173626
0.00514373,0.00812851,0.000791205,0.010128,0.0311096
0.0107961,0.00857186,0.000967004,0.0109974,0.00387381
0.0110817,0.014512,0.000362318,0.0106655,-0.00341655
0.00932286,0.00984495,0.000552859,0.0103095,-0.00562723
0.0065611,0.00564819,0.000413313,0.0099133,-0.00218716
0.00531931,0.00847846,8.11405e-05,0.0101077,0.00675716
0.00454973,0.0110031,-0.000659803,0.00991591,-0.00285232
0.00355073,0.00969942,-0.000722156,0.00982044,-0.00575734
0.00308427,0.00543494,-0.00094398,0.00964314,0.00426792
0.00214958,0.00727119,-0.000302592,0.00973504,0.00297448
0.00188593,0.00789059,-0.000441254,0.00980149,-0.00177767
-0.000832661,0.0110121,-0.000405155,0.0100089,-0.0229012
-0.00126671,0.0100495,-0.00123272,0.0101566,-0.029988
0.00258882,0.0116765,-0.00090922,0.0102265,-0.0268029
-0.00225233,0.0116516,-0.000388139,0.0100947,-0.0422631
-0.000566109,0.0078904,-0.000351596,0.0104533,-0.0285106
-0.000167817,0.0100518,6.10275e-05,0.0102457,-0.0222553
0.00337744,0.0115997,-0.000100088,0.010311,-0.017864
0.00175692,0.0107067,0.000257253,0.0104776,-0.0179191
0.000347877,0.012132,-0.000838391,0.010204,-0.0204713
-0.0011834,0.0136405,-0.000858377,0.0103064,-0.0129381
-0.00257235,0.0116923,-0.000782265,0.0101644,0.00456381
-0.00322324,0.01023,-0.000422162,0.0102687,-0.00101488
-0.00609501,0.0107814,-0.000272507,0.0105988,0.000420158
-0.00403874,0.0117341,-7.125e-05,0.0102686,0.00196982
-0.00260195,0.00960356,0.000335089,0.0101293,0.00182873
-0.000325046,0.00751348,0.000539993,0.0100286,-0.0207674
-0.00241263,0.00803515,0.000651109,0.0096496,-0.0113482
-0.00302544,0.00756094,0.000123785,0.00965101,0.00854946
-0.00329274,0.00652258,0.000177735,0.00984463,0.00410892
-0.00519888,0.00672566,-0.000283815,0.00962396,0.0117499
-0.00290922,0.00798398,-0.000463808,0.00964882,0.00279177
-0.00157836,0.0101646,-0.000332164,0.0103387,-0.00346412
-0.00185917,0.00584466,-0.000700858,0.00970211,-0.00378498
-0.00170425,0.00912309,-2.02907e-06,0.00999421,-0.00399311
-0.00152134,0.00657205,-9.0311e-05,0.00959164,-0.0168585
-0.00354597,0.0106843,-0.000181464,0.0098135,-0.0273599
-0.00456982,0.0105615,-0.000303957,0.0102381,-0.0109851
-0.0064195,0.00919638,-0.000120022,0.0107261,-0.016821
-0.00533444,0.00961711,6.43595e-05,0.0105962,-0.0341155
-0.00614473,0.00712368,-9.32648e-05,0.0105538,-0.0314102
-0.00226033,0.0118024,-5.70561e-05,0.0101525,-0.0146812
-0.00215497,0.00922987,-0.000448733,0.0101958,0.00432659
0.00272535,0.0111826,-0.000431988,0.0103567,0.0150886
0.00192201,0.00981032,-0.000422545,0.0100907,0.0211602
0.0034013,0.0108133,-0.000174452,0.010196,0.0207451
0.00371395,0.0102233,0.000319773,0.0103289,0.0263812
0.00166771,0.00951738,-1.01543e-05,0.0103679,0.0364869
6.50888e-05,0.00832769,8.58187e-05,0.0100334,0.0194692
0.00463429,0.00806908,0.000371333,0.0102101,0.0127734
0.00152006,0.0082684,0.000735461,0.0104883,0.0132107
0.00113539,0.00646419,0.000705216,0.00976355,0.0185801
-0.000202951,0.00842748,0.000987481,0.0101171,0.035004
0.00415897,0.0103106,0.000801715,0.010188,0.0317164
0.00188874,0.00748774,0.000401359,0.00995015,0.0048175
0.00385555,0.00728075,-0.000247052,0.0100912,-0.000102906
0.000444426,0.00802262,-0.000300207,0.00975987,-0.00478609
-0.00156103,0.0074361,-0.00102503,0.00937067,0.00460953
-0.00267662,0.00694937,-0.000772528,0.00942558,-0.00267355
-0.0053495,0.00886905,-0.00104417,0.0099234,0.00219155
-0.00416177,0.0122175,-0.0011954,0.0102435,0.00533837
-0.00431046,0.011274,-0.000925284,0.0104291,0.00944214
-0.00244469,0.00871378,2.291e-05,0.0100854,0.00570579
-1.96322e-05,0.0116612,-0.000282298,0.0105284,0.00217197
0.00131959,0.0105415,-0.00019038,0.0105272,0.0116576
-0.00319107,0.00864435,3.9991e-05,0.0103253,0.0124271
0.00141081,0.0101317,0.000563306,0.00999514,-0.000802817
-0.00244702,0.0101366,-0.000154816,0.0101404,-0.0025241
0.00273681,0.00923804,0.000590662,0.00995629,0.00839195
0.000371954,0.00888652,0.000437052,0.00964968,-1.46406e-05
0.000205399,0.00911696,0.000345829,0.00995096,0.00143901
-7.6589e-05,0.0103088,0.000985718,0.0101025,-0.0111053
-0.000661142,0.0094571,0.000368024,0.0103411,0.00565601
0.00104681,0.0117551,0.000526046,0.0106731,0.00258289
-0.0019896,0.0101564,4.82279e-05,0.0105733,0.0180132
0.00292602,0.00869895,0.000575692,0.010217,0.012989
0.000163677,0.00952182,9.84974e-05,0.00974404,0.0068998
-0.000536227,0.0112358,0.000383079,0.00934149,-0.00480404
0.000618239,0.00958045,0.000795647,0.00949601,-0.0188447
0.000324098,0.00993595,0.000226657,0.0102956,-0.016025
-0.00261592,0.00951162,-1.46296e-05,0.0103225,-0.0251237
-0.00174841,0.00884519,-0.000334274,0.00942913,-0.0103657
-0.00216721,0.0120988,-0.000752514,0.00999799,-0.0166515
-0.00533334,0.0115279,-0.000146492,0.00970273,-0.0138566
-0.00611757,0.0124051,8.41311e-05,0.00983704,0.00604619
-0.00498034,0.01214,-0.000338634,0.0103666,-0.00579377
0.00226889,0.00908797,-2.24633e-05,0.00993217,0.0037061
-0.00115756,0.00874789,-0.000101469,0.0101418,0.00315072
0.00145887,0.00663698,-4.25259e-05,0.0101194,-0.020941
0.00218838,0.0111712,0.000755325,0.0102408,-0.021712
-0.00146698,0.0111329,0.000483907,0.010274,-0.019654
-0.00386571,0.0109678,-4.92678e-05,0.0101027,0.00740243
-0.00513684,0.00979476,-0.000368445,0.00994797,0.00893269
-0.00215715,0.00891175,9.52384e-05,0.00982224,0.0157042
-0.00429951,0.00911401,-0.000136373,0.00976912,0.00397839
-0.00323985,0.00893525,-0.000853863,0.00991285,0.00632257
-0.00165183,0.00939104,-0.000632332,0.00975414,0.0150959
0.00252726,0.00910839,1.88902e-05,0.0100621,0.0150997
0.000166609,0.00765885,-0.000497179,0.0105742,0.00319542
0.0038828,0.0108883,0.000698648,0.00973341,-0.00646034
0.00248823,0.0116865,0.00120243,0.0097611,-0.00824092
0.000355925,0.0111439,0.00109761,0.00995871,-0.0043245
0.00189837,0.0108106,0.000342674,0.0100942,0.00524877
0.00267713,0.0114885,-0.000156581,0.0104005,-0.00727407
0.00233465,0.00871462,-2.65386e-05,0.00987462,-0.0124815
0.00207184,0.00925664,0.000393325,0.00945072,-0.00732813
0.00187772,0.0093195,0.000743037,0.00999622,0.00190984
0.00420179,0.0103238,0.00079242,0.0105697,0.00330065
0.00107032,0.00994966,0.00106612,0.0102504,-0.00530284
0.00295359,0.00938988,0.00118952,0.0102998,-0.00914059
0.0031667,0.00869498,0.00104793,0.0100122,-0.00828718
0.00264153,0.00886338,0.00107923,0.009471,-0.0270828
0.00189764,0.0100326,0.000849827,0.00972045,-0.0317736
0.00262968,0.008809,0.000252702,0.00985169,-0.0178122
0.00144005,0.0084465,0.000108985,0.00962759,-0.0105325
0.00412872,0.0084967,-0.000122514,0.00992362,-0.00221155
0.00244902,0.0094463,-0.000310305,0.00959189,-0.0047872
0.00185736,0.0100326,0.000156496,0.00991342,-0.0108334
0.000735762,0.00885609,7.22939e-05,0.00981418,-2.0184e-05
-0.00118332,0.0108192,0.000336013,0.00987084,-0.00788492
-0.00122977,0.0113863,0.000441066,0.0094867,-0.00996049
-0.00228992,0.0104144,0.000308616,0.00960108,-0.00226165
-0.00216984,0.0104538,-0.000322906,0.0103514,-0.00266322
0.00113707,0.0113366,-0.000498666,0.00989898,-0.00402111
0.00300763,0.0105762,-0.000411628,0.0102973,-0.00847958
0.00381439,0.0110965,-0.000315803,0.009606,-0.00720925
0.00189262,0.0113492,0.000446617,0.00958096,-0.00244738
0.00283601,0.0116581,0.000254567,0.0105811,-0.00843377
0.00105376,0.0120513,0.000666757,0.0103602,-0.0219216
0.00230111,0.00980443,0.000953325,0.0104304,-0.0230176
0.0020286,0.00900383,0.000877561,0.0100677,-0.00363829
0.00169759,0.0107707,0.000685084,0.0105414,-0.023146
0.00211977,0.0101195,0.000694071,0.0112348,-0.0136119
0.00106052,0.0112917,8.61789e-05,0.01102,-0.00782224
0.00101299,0.0103584,0.000365769,0.0104385,-0.00499677
0.000198684,0.00939477,0.000380289,0.00994107,-0.0142511
0.000794732,0.0104173,0.000172577,0.0103493,-0.0134157
0.00131592,0.00870023,0.000233102,0.00967215,-0.0167057
0.00118115,0.00907621,0.000351805,0.00989527,-0.0176053
-0.000243268,0.00980954,-0.000156898,0.0103168,-0.0131037
-0.000382301,0.00957082,0.00053052,0.0106312,-0.0077867
-0.000409358,0.00964202,-3.88446e-05,0.0101946,0.0152745
-0.00046839,0.0107138,-0.000606281,0.0101717,0.0156381
9.64955e-05,0.0108647,-7.32485e-05,0.0109157,0.00361102
-0.000422951,0.0104972,9.32853e-05,0.0106872,0.0142086
-0.000437707,0.0101022,-0.000361264,0.0099614,-0.0115112
-0.000381217,0.00988846,-0.000381217,0.00988846,0.00146777
