smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
0.0458797,0.0649547,-0.00182809,0.0407076,-0.0168843
0.0012283,0.0397245,-0.00107852,0.0393072,-0.0168627
0.00289131,0.0449916,0.00021213,0.0390926,-0.0079312
0.0297995,0.0599063,0.00398932,0.0409213,-0.0106434
-0.00513941,0.0293796,-0.0012633,0.0397441,-0.0246617
0.00795199,0.0399115,0.000699877,0.0403402,-0.0153521
0.0395114,0.0604512,-7.21822e-05,0.0408783,0.0101904
0.0163897,0.0341555,-0.00244341,0.0407339,0.0168273
0.0142794,0.0254106,0.000724965,0.0379969,0.0132635
-0.0104742,0.0367409,-0.00286405,0.0416403,0.03179
0.038858,0.0578101,-0.00227172,0.0406043,0.0270782
0.00367058,0.0629532,-0.00121494,0.0390111,0.0263415
0.00453338,0.038622,-0.00203993,0.0394476,0.0260812
0.0108721,0.0463131,0.00233904,0.0384111,0.0219005
-0.00929744,0.0380938,0.000278391,0.039628,0.0173626
-0.025668,0.0367366,0.000584286,0.0418723,0.0311096
0.029494,0.0391358,-0.00166487,0.0429693,0.00387381
-0.0148335,0.0358009,-5.66887e-05,0.0416019,-0.00341655
0.00421033,0.0569693,-0.000969832,0.0396887,-0.00562723
0.00780384,0.0261128,-0.00175859,0.0392468,-0.00218716
-0.00655196,0.0470165,-0.00086655,0.041254,0.00675716
0.00681132,0.0359816,0.00237698,0.0378095,-0.00285232
-0.00214672,0.0341647,0.00145817,0.0398808,-0.00575734
0.00389071,0.0316611,-0.000890929,0.0408095,0.00426792
0.0271773,0.0347743,-0.00109159,0.0398752,0.00297448
-0.00158501,0.0247244,-0.00300433,0.0406448,-0.00177767
-0.00695204,0.0303478,-0.000241128,0.040523,-0.0229012
0.010995,0.0244141,-9.18795e-05,0.0390603,-0.029988
0.00720416,0.032528,0.000323729,0.0404334,-0.0268029
0.0271589,0.0531604,0.000996097,0.0386524,-0.0422631
-0.00841479,0.0703016,0.000855924,0.0397524,-0.0285106
-0.00316535,0.0330762,-6.20557e-05,0.0428231,-0.0222553
0.0470412,0.0792582,-0.000378206,0.041327,-0.017864
0.0495693,0.0669399,0.00134547,0.0404962,-0.0179191
-0.0174326,0.0492097,0.00452805,0.0397472,-0.0204713
-0.0232935,0.0597937,0.00178012,0.040272,-0.0129381
-0.0313206,0.080314,0.000701628,0.0381692,0.00456381
-0.0298062,0.0789189,0.00386496,0.0401799,-0.00101488
0.007808,0.0471402,0.000947328,0.0410379,0.000420158
0.0112125,0.056234,0.000705248,0.0408299,0.00196982
0.0108028,0.0406679,0.000998611,0.0404425,0.00182873
-0.0147967,0.03235,0.00272419,0.0392763,-0.0207674
-0.00582496,0.0292057,0.000137646,0.0411286,-0.0113482
-0.0474105,0.0331126,-0.00135716,0.0420511,0.00854946
-0.0395651,0.0957851,-0.00345705,0.0419976,0.00410892
-0.0243817,0.0633799,0.000789359,0.0408068,0.0117499
-0.00768784,0.0454826,0.00216914,0.0393334,0.00279177
0.00730991,0.0366681,0.00336516,0.0413019,-0.00346412
0.00961309,0.0416239,0.000569628,0.0401046,-0.00378498
0.0374271,0.0468523,-0.00172369,0.040638,-0.00399311
-0.028038,0.0290994,-9.55316e-06,0.0402678,-0.0168585
-0.00945109,0.025754,0.00143598,0.0381325,-0.0273599
-0.00196406,0.0435627,0.00172383,0.0390237,-0.0109851
-0.0113349,0.0412989,0.00353188,0.0391057,-0.016821
0.010781,0.0790116,-2.79626e-05,0.0387861,-0.0341155
0.0175323,0.0659956,0.000982204,0.0398573,-0.0314102
-0.0175627,0.0414662,-4.87389e-05,0.0410724,-0.0146812
0.00153364,0.0231274,0.00191474,0.0388215,0.00432659
0.0186326,0.0451709,0.00130544,0.0400849,0.0150886
0.0323654,0.0598846,-0.000459856,0.0408771,0.0211602
-0.00734097,0.0254762,-0.00329111,0.0407739,0.0207451
-0.00100147,0.0302033,-0.00128483,0.0407591,0.0263812
-0.000799704,0.0640245,0.000211792,0.0407388,0.0364869
0.00747128,0.0573281,-0.002199,0.0422328,0.0194692
-0.0200251,0.0418793,-0.00178427,0.0399124,0.0127734
-0.0185482,0.0338133,-0.00203831,0.0398034,0.0132107
0.0454234,0.0673322,-0.00324568,0.0395314,0.0185801
0.0172632,0.0327607,0.000112917,0.0413052,0.035004
0.00997268,0.0422802,-0.00283093,0.0429747,0.0317164
0.0192486,0.0380059,-0.00213343,0.0404593,0.0048175
0.0334795,0.0588609,0.00167724,0.0414623,-0.000102906
-0.0312334,0.0440496,0.000485591,0.0378379,-0.00478609
0.0165653,0.0399945,-0.000233076,0.0414266,0.00460953
-0.000121,0.0379043,-0.000309463,0.0413863,-0.00267355
-0.000837761,0.0365213,0.00127457,0.0417092,0.00219155
0.00228479,0.032435,0.000255611,0.0428813,0.00533837
-0.029135,0.0630459,-0.000291849,0.0404326,0.00944214
-0.00986205,0.0375572,-0.000615217,0.0398312,0.00570579
-0.0211128,0.0488082,0.0017704,0.0397377,0.00217197
0.0254454,0.036933,-9.09762e-05,0.041367,0.0116576
-0.0207582,0.0451192,0.000998858,0.0387728,0.0124271
0.00276556,0.0365956,0.00161265,0.0391934,-0.000802817
-0.0244962,0.0565208,0.00463192,0.0427698,-0.0025241
0.0272342,0.0388371,-0.000401751,0.0422407,0.00839195
-0.0191608,0.0385657,-0.00188696,0.0404813,-1.46406e-05
-0.0128526,0.0374811,-0.00173996,0.0401022,0.00143901
-0.0177674,0.0263908,-0.00228566,0.0409518,-0.0111053
-0.0110998,0.055078,-0.00265428,0.0420905,0.00565601
0.00226702,0.0391095,0.000950893,0.040615,0.00258289
-0.0135411,0.0296849,0.000938853,0.0398067,0.0180132
-0.012581,0.0312392,0.00217499,0.0413274,0.012989
-0.0294266,0.0406419,0.00157869,0.0388852,0.0068998
-0.0132084,0.0524815,0.00290086,0.0407064,-0.00480404
-0.00734053,0.0481914,-0.00206223,0.0391461,-0.0188447
0.00140052,0.0400887,-0.00258571,0.0408248,-0.016025
0.00466619,0.0393821,-0.00102058,0.0383465,-0.0251237
0.017603,0.061901,-0.000747904,0.0416651,-0.0103657
-0.00315628,0.0375591,-0.00112504,0.0392203,-0.0166515
0.0038342,0.0509636,-0.000737407,0.0402634,-0.0138566
0.00164677,0.0391444,0.000724032,0.0381345,0.00604619
-0.00459232,0.0346808,-0.000653904,0.0402629,-0.00579377
0.00414452,0.0379926,-0.00138808,0.0390523,0.0037061
0.00671325,0.0366435,-0.000184405,0.0417227,0.00315072
0.00402215,0.0428136,-0.000467821,0.0410791,-0.020941
-0.0034021,0.0421648,-0.00108761,0.0391466,-0.021712
-0.0168795,0.0426992,-0.00201883,0.0385123,-0.019654
-0.00423109,0.0400296,-0.000810671,0.0394216,0.00740243
0.000371812,0.0343779,-0.00353963,0.0416351,0.00893269
0.00394408,0.0331758,-0.00190842,0.0404914,0.0157042
-0.00184858,0.0272683,2.69248e-05,0.0389251,0.00397839
0.000389408,0.0450774,-0.0034487,0.0392659,0.00632257
-0.00712508,0.0335016,-2.58591e-05,0.0409072,0.0150959
-0.000854854,0.029947,-0.000658071,0.0385602,0.0150997
-0.00279071,0.0303805,0.000839824,0.0390663,0.00319542
-0.0138223,0.0389787,-0.000327978,0.0386258,-0.00646034
-0.00302793,0.0397072,0.000154199,0.0396568,-0.00824092
0.00801829,0.0439435,-0.00109208,0.0384937,-0.0043245
-0.000906214,0.0488693,0.000119641,0.0411396,0.00524877
-0.0127244,0.0358848,0.000477229,0.0406773,-0.00727407
-0.00818892,0.0463922,-8.05059e-05,0.0400679,-0.0124815
0.00786698,0.0385359,0.000639714,0.0376814,-0.00732813
-0.00624338,0.0356058,0.000263715,0.0384286,0.00190984
-0.00856095,0.034243,0.00122952,0.0404771,0.00330065
0.00417073,0.0384203,-0.00118527,0.0408661,-0.00530284
0.00387902,0.0522175,-0.001454,0.0402175,-0.00914059
0.00495055,0.0466851,0.00155427,0.0419075,-0.00828718
0.00210539,0.0373499,-0.000496809,0.0421385,-0.0270828
-0.00144941,0.0369807,0.000643847,0.0398354,-0.0317736
-0.0083283,0.0352284,0.00150991,0.0411176,-0.0178122
-0.000875853,0.0467316,-6.18563e-05,0.0413193,-0.0105325
0.00865097,0.0449389,0.00253059,0.0391267,-0.00221155
0.00676042,0.03811,-0.00127903,0.0421179,-0.0047872
-0.00926147,0.0481364,-0.00160601,0.0400127,-0.0108334
-0.0108721,0.0456249,-0.00326893,0.0395106,-2.0184e-05
-0.00348017,0.0389351,-0.00259457,0.0395121,-0.00788492
-0.00757449,0.0383957,0.000442106,0.0411487,-0.00996049
-0.00844268,0.0307812,-0.00110124,0.0386074,-0.00226165
-0.0110271,0.0451976,-0.00176267,0.0398698,-0.00266322
-0.00301546,0.0398425,-0.000243128,0.0400588,-0.00402111
0.0045503,0.0364774,0.000867857,0.0396958,-0.00847958
0.00476504,0.03548,-0.000450836,0.0393509,-0.00720925
0.0111946,0.0436934,0.0025128,0.0417234,-0.00244738
-0.00214626,0.0513597,0.00110971,0.0407388,-0.00843377
0.00485321,0.0376692,-0.000342702,0.0390935,-0.0219216
2.66352e-05,0.0360828,-0.00383576,0.0378412,-0.0230176
-0.000647254,0.0392344,-0.00182449,0.0400348,-0.00363829
0.00251976,0.0395313,-0.00336175,0.0403628,-0.023146
-0.00213993,0.0372792,-0.00114118,0.0392048,-0.0136119
0.00146965,0.0379307,-0.000331544,0.0411936,-0.00782224
0.0053726,0.0429096,0.0011835,0.0403427,-0.00499677
-0.0036273,0.0354982,0.00192377,0.0412938,-0.0142511
-0.00731059,0.0449369,-0.00159945,0.0400533,-0.0134157
-0.00235832,0.0436515,0.000887334,0.0413728,-0.0167057
3.11408e-05,0.0365136,-0.000490696,0.0396201,-0.0176053
0.00348161,0.0390026,-0.000607162,0.0390682,-0.0131037
0.00315036,0.045691,0.00238219,0.041977,-0.0077867
0.00320961,0.0407843,0.00127017,0.0420129,0.0152745
0.00320589,0.0405657,0.00124686,0.0408161,0.0156381
0.00186891,0.0400383,0.00290427,0.0400007,0.00361102
0.00138014,0.0411836,0.00104655,0.0408149,0.0142086
0.00269948,0.0395251,0.00286351,0.0402373,-0.0115112
0.000620634,0.0408062,0.000620634,0.0408062,0.00146777
