-0.0065016194 -0.0283436574  0.0149311456 -0.0102100784 -0.0058223263 -0.0019196358 -0.0707041720 -0.0459548176  0.0004454818  0.0048153780
 0.0082550702 -0.0065016194  0.0159571584 -0.0099798044 -0.0092866551 -0.0012329020 -0.0672296233 -0.0493680468  0.0007868047  0.0045830601
-0.0073449655  0.0082550702  0.0137387690 -0.0103356251 -0.0045665416 -0.0025472425 -0.0713325404 -0.0415619512  0.0000061951  0.0048154415
 0.0161072041 -0.0073449655  0.0167451318 -0.0098202574 -0.0116098480 -0.0007262562 -0.0649764424 -0.0520412996  0.0010541300  0.0044375155
-0.0144467636  0.0161072041  0.0134883184 -0.0105009779 -0.0015926115 -0.0028458462 -0.0748001077 -0.0410562076 -0.0000443792  0.0050795218
 0.0049041581 -0.0144467636  0.0159259440 -0.0100232296 -0.0084710788 -0.0012974979 -0.0682093984 -0.0493734649  0.0007873465  0.0046593250
 0.0588689553  0.0049041581  0.0196628378 -0.0090013962 -0.0246599371  0.0014234597 -0.0511591835 -0.0612555399  0.0019755540  0.0034652203
 0.0450443824  0.0588689553  0.0183995407 -0.0094381359 -0.0174068087  0.0003940532 -0.0591143437 -0.0575125708  0.0016012571  0.0040423664
-0.0303360065  0.0450443824  0.0116738026 -0.0109046917  0.0044652902 -0.0040561090 -0.0808602054 -0.0350092855 -0.0006490715  0.0054836747
 0.0625333100 -0.0303360065  0.0208764219 -0.0088234635 -0.0269160398  0.0021224126 -0.0493159679 -0.0655760783  0.0024076078  0.0033698650
 0.0289559744  0.0625333100  0.0160378705 -0.0097707854 -0.0132818147 -0.0009497942 -0.0623745900 -0.0490638381  0.0007563838  0.0042020663
 0.0227580865  0.0289559744  0.0162161521 -0.0097950353 -0.0126306589 -0.0009075816 -0.0633131521 -0.0498497143  0.0008349714  0.0042837975
-0.0491980152  0.0227580865  0.0099248778 -0.0112157528  0.0087820566 -0.0051289522 -0.0848278218 -0.0289467694 -0.0012553231  0.0057249058
 0.0496703982 -0.0491980152  0.0204600403 -0.0090247111 -0.0234080941  0.0017143629 -0.0533131460 -0.0645142944  0.0023014294  0.0036689591
-0.0287122295  0.0496703982  0.0122895572 -0.0108859531  0.0047156421 -0.0037873208 -0.0816419881 -0.0374160879 -0.0004083912  0.0055712223
-0.0341885485 -0.0287122295  0.0120942066 -0.0107627225  0.0021172948 -0.0037175843 -0.0782937526 -0.0362649940 -0.0005235006  0.0052980140
 0.0073464281 -0.0341885485  0.0153957487 -0.0099157610 -0.0110969113 -0.0013806138 -0.0645697620 -0.0469302778  0.0005430278  0.0043490957
-0.0255561151  0.0073464281  0.0128643290 -0.0106971499  0.0016087517 -0.0033308482 -0.0782602552 -0.0391487658 -0.0002351234  0.0053274506
-0.0370863155 -0.0255561151  0.0122948249 -0.0108300499  0.0036307977 -0.0037181299 -0.0803108470 -0.0372694493 -0.0004230551  0.0054660598
-0.0586546244 -0.0370863155  0.0107867842 -0.0112271772  0.0098667389 -0.0047978989 -0.0868258203 -0.0324286682 -0.0009071332  0.0059189935
 0.0160945194 -0.0586546244  0.0162275011 -0.0096681473 -0.0150936273 -0.0007507763 -0.0602905365 -0.0495144462  0.0008014446  0.0040449800
 0.1025164352  0.0160945194  0.0235977981 -0.0081616763 -0.0370995140  0.0040051077 -0.0388758275 -0.0744762211  0.0032976221  0.0026567446
-0.0015855066  0.1025164352  0.0128242232 -0.0105003448 -0.0022690539 -0.0031107245 -0.0734567208 -0.0383979270 -0.0003102073  0.0049454997
-0.0685520378 -0.0015855066  0.0093449586 -0.0115305450  0.0143405858 -0.0057386705 -0.0912229968 -0.0275714695 -0.0013928530  0.0062070272
-0.0095256105 -0.0685520378  0.0155871475 -0.0101511595 -0.0063152419 -0.0015865324 -0.0706021235 -0.0484020687  0.0006902069  0.0048346326
 0.0920207294 -0.0095256105  0.0241908319 -0.0082955115 -0.0338966934  0.0040817189 -0.0432739403 -0.0772498621  0.0035749862  0.0030296383
 0.0503555117  0.0920207294  0.0175965220 -0.0094303574 -0.0183615080  0.0000821799 -0.0573216224 -0.0542771602  0.0012777160  0.0038669835
 0.0571928569  0.0503555117  0.0190010361 -0.0091698858 -0.0220361910  0.0009565515 -0.0538793311 -0.0591138017  0.0017613802  0.0036529902
 0.0037585209  0.0571928569  0.0141032654 -0.0102588760 -0.0056986529 -0.0023093450 -0.0702195544 -0.0427896895  0.0001289689  0.0047425174
-0.0724054075  0.0037585209  0.0079533204 -0.0116234814  0.0147612086 -0.0064068496 -0.0906701955 -0.0222837259 -0.0019216274  0.0061052788
 0.0427926583 -0.0724054075  0.0198441042 -0.0090933516 -0.0226855401  0.0013856198 -0.0537286462 -0.0622564717  0.0020756472  0.0036761888
 0.0181773005  0.0427926583  0.0166188226 -0.0099277390 -0.0096402660 -0.0009057578 -0.0673033822 -0.0518585074  0.0010358507  0.0046164687
 0.0564451551  0.0181773005  0.0196686062 -0.0090892867 -0.0229403028  0.0013202984 -0.0532800936 -0.0615422849  0.0020042285  0.0036333660
-0.0268566518  0.0564451551  0.0107081503 -0.0108689591  0.0028028535 -0.0043994909 -0.0780713199 -0.0310394784 -0.0010460522  0.0052226524
 0.0062934598 -0.0268566518  0.0161448394 -0.0099585924 -0.0095126081 -0.0011323752 -0.0670958973 -0.0500551349  0.0008555135  0.0045802935
-0.0250100949  0.0062934598  0.0125837210 -0.0106831027  0.0010542235 -0.0034262348 -0.0773619066 -0.0379841921 -0.0003515808  0.0052446393
 0.0064639918 -0.0250100949  0.0159612631 -0.0099606651 -0.0096557666 -0.0012082929 -0.0667784897 -0.0493270479  0.0007827048  0.0045475164
 0.0261802837  0.0064639918  0.0172329418 -0.0096598015 -0.0142509287 -0.0003385851 -0.0621011199 -0.0535111716  0.0012011172  0.0042302112
 0.0080365115  0.0261802837  0.0145063996 -0.0100812244 -0.0087597241 -0.0019349095 -0.0667621854 -0.0438692716  0.0002369272  0.0044856063
-0.0132004317  0.0080365115  0.0133106403 -0.0104520854 -0.0027236942 -0.0028582464 -0.0732713305 -0.0401988173 -0.0001301183  0.0049510903
-0.0009097922 -0.0132004317  0.0154974424 -0.0101432096 -0.0065599708 -0.0016128746 -0.0702319147 -0.0480193982  0.0006519398  0.0048015867
-0.0490602019 -0.0009097922  0.0100439698 -0.0111427148  0.0074769083 -0.0049936698 -0.0833130947 -0.0292040237 -0.0012295976  0.0056099521
-0.0678944691 -0.0490602019  0.0106183692 -0.0113764176  0.0126085132 -0.0050443535 -0.0900707617 -0.0322027298 -0.0009297270  0.0061688674
 0.0719419329 -0.0678944691  0.0217954518 -0.0085237613 -0.0318412029  0.0028496672 -0.0439611748 -0.0683530911  0.0026853091  0.0029842368
 0.0307085100  0.0719419329  0.0159912312 -0.0097636735 -0.0134671347 -0.0009599158 -0.0621106275 -0.0488559456  0.0007355946  0.0041792260
-0.0165319429  0.0307085100  0.0138354909 -0.0105860401  0.0004132723 -0.0028090517 -0.0775359436 -0.0427000839  0.0001200084  0.0053105743
-0.0276103205 -0.0165319429  0.0124310216 -0.0106673272  0.0005939027 -0.0034683841 -0.0766778969 -0.0373260680 -0.0004173932  0.0051841261
 0.0480265900 -0.0276103205  0.0199492837 -0.0091216918 -0.0220277258  0.0013936833 -0.0546191711 -0.0627622104  0.0021262210  0.0037510712
-0.0652044826  0.0480265900  0.0077022701 -0.0116109169  0.0142651487 -0.0064921922 -0.0898665447 -0.0212418310 -0.0020258169  0.0060311960
-0.0232629984 -0.0652044826  0.0132364703 -0.0104358478 -0.0031144970 -0.0028684293 -0.0727332886 -0.0398534247 -0.0001646575  0.0049054049
 0.0345326794 -0.0232629984  0.0189324672 -0.0094044794 -0.0175301847  0.0006476116 -0.0593724398 -0.0595433071  0.0018043307  0.0040850043
 0.0079496649  0.0345326794  0.0150682250 -0.0101077638 -0.0076803814 -0.0017420265 -0.0685227806 -0.0461961915  0.0004696191  0.0046483962
-0.0778304437  0.0079496649  0.0081198516 -0.0117444278  0.0172861930 -0.0064853727 -0.0939059695 -0.0233126897 -0.0018187310  0.0063683831
 0.0440564455 -0.0778304437  0.0200343003 -0.0090519662 -0.0233023589  0.0015113607 -0.0531157893 -0.0628930997  0.0021393100  0.0036355958
-0.0304987623  0.0440564455  0.0116111086 -0.0109050131  0.0044088644 -0.0040815723 -0.0807425320 -0.0347594739 -0.0006740526  0.0054717466
-0.0218366496 -0.0304987623  0.0130169598 -0.0105103794 -0.0018806421 -0.0030456713 -0.0740830250 -0.0391989775 -0.0002301022  0.0050031128
-0.0710449977 -0.0218366496  0.0082456792 -0.0115202685  0.0130409143 -0.0061660505 -0.0887778016 -0.0231435220 -0.0018356478  0.0059676459
 0.0366121036 -0.0710449977  0.0187158928 -0.0092210024 -0.0213245604  0.0007811542 -0.0545358431 -0.0581265783  0.0016626578  0.0036930831
-0.0019553308  0.0366121036  0.0134912360 -0.0103120385 -0.0052740126 -0.0026179518 -0.0702713969 -0.0405010598 -0.0000998940  0.0047211204
-0.1115483482 -0.0019553308  0.0059811373 -0.0123893730  0.0277239107 -0.0081147927 -0.1051072265 -0.0166926682 -0.0024807332  0.0071660362
-0.0566831286 -0.1115483482  0.0106611391 -0.0109666325  0.0046604721 -0.0045355033 -0.0803214572 -0.0311444537 -0.0010355546  0.0053988295
-0.0779025425 -0.0566831286  0.0085965151 -0.0115539428  0.0140484006 -0.0060661254 -0.0902876585 -0.0246478888 -0.0016852111  0.0061017944
 0.0294618393 -0.0779025425  0.0189044608 -0.0093436442 -0.0187444768  0.0007094112 -0.0578563830 -0.0592487758  0.0017748776  0.0039638162
 0.0169689878  0.0294618393  0.0157331746 -0.0099123195 -0.0108265957 -0.0012415135 -0.0651620165 -0.0482696568  0.0006769657  0.0044100419
 0.0618509360  0.0169689878  0.0203985436 -0.0089775830 -0.0243885874  0.0017463178 -0.0520590798 -0.0641269236  0.0022626924  0.0035671165
 0.0132887968  0.0618509360  0.0153788482 -0.0100821026 -0.0078701507 -0.0015869838 -0.0685281594 -0.0473617008  0.0005861701  0.0046617646
 0.0080832880  0.0132887968  0.0146024490 -0.0100420077 -0.0094284015 -0.0018494296 -0.0660130819 -0.0441358189  0.0002635819  0.0044303044
-0.0156827099  0.0080832880  0.0132554585 -0.0105018699 -0.0018080788 -0.0029400605 -0.0743557941 -0.0401274436 -0.0001372556  0.0050346445
-0.0437212443 -0.0156827099  0.0112170892 -0.0109920675  0.0057124056 -0.0043436453 -0.0820437985 -0.0334445592 -0.0008055441  0.0055583461
-0.0222928869 -0.0437212443  0.0132459390 -0.0104802400 -0.0022393808 -0.0029179124 -0.0738176382 -0.0400244759 -0.0001475524  0.0049916438
 0.0932436012 -0.0222928869  0.0231615287 -0.0082331417 -0.0361422082  0.0037448415 -0.0397184582 -0.0729455401  0.0031445540  0.0027052750
-0.0135181446  0.0932436012  0.0128672302 -0.0107114619  0.0018907368 -0.0033468622 -0.0786095455 -0.0392033066 -0.0002296693  0.0053552236
 0.0153258826 -0.0135181446  0.0163743059 -0.0098175526 -0.0120334177 -0.0008713408 -0.0641698751 -0.0505498815  0.0009049881  0.0043582112
 0.0567414433  0.0153258826  0.0212456648 -0.0090748937 -0.0216439084  0.0019683935 -0.0560887780 -0.0678073404  0.0026307340  0.0039214310
 0.0344154896  0.0567414433  0.0171901135 -0.0096443961 -0.0145941617 -0.0003372300 -0.0616457344 -0.0532936425  0.0011793643  0.0041923754
-0.0727913195  0.0344154896  0.0080081447 -0.0117222355  0.0167417363 -0.0065034247 -0.0931499406 -0.0227992852 -0.0018700715  0.0063038763
-0.0023085035 -0.0727913195  0.0153714056 -0.0099942288 -0.0095911319 -0.0014845124 -0.0664043035 -0.0470683090  0.0005568309  0.0044933159
 0.0467154001 -0.0023085035  0.0190550551 -0.0092230493 -0.0209454838  0.0009143629 -0.0552632930 -0.0594893681  0.0017989368  0.0037648047
-0.0117443021  0.0467154001  0.0121172793 -0.0105378197 -0.0022452372 -0.0034384719 -0.0729422306 -0.0356825762 -0.0005817424  0.0048753132
 0.0027124423 -0.0117443021  0.0155867533 -0.0100750889 -0.0077990138 -0.0014954053 -0.0687756394 -0.0481722798  0.0006672280  0.0046900195
-0.0065578865  0.0027124423  0.0143764707 -0.0103034247 -0.0045567476 -0.0022535214 -0.0718351342 -0.0440161569  0.0002516157  0.0048818011
-0.0131834890 -0.0065578865  0.0134309917 -0.0104084085 -0.0034550418 -0.0027576936 -0.0724637883 -0.0405491924 -0.0000950808  0.0048921746
 0.0291788523 -0.0131834890  0.0176870280 -0.0095414870 -0.0161039755 -0.0000149732 -0.0601697440 -0.0549725728  0.0013472573  0.0040962309
 0.0476697724  0.0291788523  0.0188435425 -0.0092974635 -0.0197059202  0.0007404608 -0.0566262077 -0.0588665602  0.0017366560  0.0038638890
 0.0716389321  0.0476697724  0.0210824353 -0.0088729890 -0.0257442794  0.0021453873 -0.0509166063 -0.0665487080  0.0025048708  0.0035051661
-0.0271829826  0.0716389321  0.0116310703 -0.0109206036  0.0047328411 -0.0040922962 -0.0811566278 -0.0348860921 -0.0006613908  0.0055053610
 0.0011122339 -0.0271829826  0.0154432947 -0.0100612479 -0.0082123709 -0.0015361796 -0.0681565394 -0.0475569226  0.0006056923  0.0046350300
 0.0063728847  0.0011122339  0.0141497572 -0.0100400575 -0.0099191222 -0.0020281661 -0.0650608935 -0.0423192011  0.0000819201  0.0043360606
-0.0202760010  0.0063728847  0.0133487693 -0.0105886567 -0.0000224257 -0.0030068803 -0.0766252986 -0.0407610472 -0.0000738953  0.0052182015
 0.0354547193 -0.0202760010  0.0182546771 -0.0093949085 -0.0183946077  0.0003879807 -0.0577871575 -0.0568034338  0.0015303434  0.0039312615
-0.0986760366  0.0354547193  0.0061660854 -0.0122430158  0.0250548935 -0.0078651848 -0.1019645499 -0.0169933889 -0.0024506611  0.0069249471
 0.0055022362 -0.0986760366  0.0162599231 -0.0097611495 -0.0132476625 -0.0008494101 -0.0625874332 -0.0499231408  0.0008423141  0.0042281686
 0.0226304109  0.0055022362  0.0167986784 -0.0097279430 -0.0133564324 -0.0005940603 -0.0628679897 -0.0519785427  0.0010478543  0.0042728275
-0.0083484862  0.0226304109  0.0138406087 -0.0103983830 -0.0032409220 -0.0025818162 -0.0730424104 -0.0421575838  0.0000657584  0.0049550495
-0.0126391822 -0.0083484862  0.0138703091 -0.0103922052 -0.0033316891 -0.0025625226 -0.0729535435 -0.0422578519  0.0000757852  0.0049492517
 0.0363603328 -0.0126391822  0.0182583876 -0.0093994737 -0.0183018750  0.0003839866 -0.0579041443 -0.0568319716  0.0015331972  0.0039406776
 0.0620754984  0.0363603328  0.0202456519 -0.0090306743 -0.0235061990  0.0016214516 -0.0530274873 -0.0636746304  0.0022174630  0.0036374116
-0.0142270144  0.0620754984  0.0121029493 -0.0106330857 -0.0004018800 -0.0035585231 -0.0751999548 -0.0359110541 -0.0005588946  0.0050534526
-0.0186768219 -0.0142270144  0.0129512828 -0.0104955017 -0.0022364332 -0.0030540890 -0.0735946075 -0.0388916365 -0.0002608363  0.0049617099
 0.0255440851 -0.0186768219  0.0172182904 -0.0095978699 -0.0154732463 -0.0002701277 -0.0605854588 -0.0532667715  0.0011766772  0.0041096109
-0.0340158378  0.0255440851  0.0116765231 -0.0109203822  0.0047739765 -0.0040738494 -0.0812422196 -0.0350672392 -0.0006432761  0.0055140309
-0.0741057953 -0.0340158378  0.0091535149 -0.0115453184  0.0144372229 -0.0058329761 -0.0911946705 -0.0268500148 -0.0014649985  0.0061968079
 0.0003692370 -0.0741057953  0.0156028809 -0.0099367707 -0.0104800904 -0.0013229725 -0.0654882586 -0.0478218357  0.0006321836  0.0044304405
 0.0662188343  0.0003692370  0.0205984862 -0.0088409321 -0.0268533370  0.0019902759 -0.0491793439 -0.0645167412  0.0023016741  0.0033474683
 0.0788530766  0.0662188343  0.0206021201 -0.0087837875 -0.0279640240  0.0020603031 -0.0478151398 -0.0643598429  0.0022859843  0.0032396202
-0.0323701080  0.0788530766  0.0108667569 -0.0110457685  0.0064092431 -0.0045482194 -0.0826319584 -0.0322043334 -0.0009295667  0.0055903116
-0.0224768823 -0.0323701080  0.0131438864 -0.0105176271 -0.0016123854 -0.0030035980 -0.0745108228 -0.0397284267 -0.0001771573  0.0050422687
-0.0406409384 -0.0224768823  0.0109058099 -0.0109102861  0.0038063892 -0.0043700194 -0.0794584866 -0.0319540981 -0.0009545902  0.0053407056
 0.0053898470 -0.0406409384  0.0163731674 -0.0099357323 -0.0097300529 -0.0010136118 -0.0670039099 -0.0508998664  0.0009399866  0.0045825248
 0.0065855950  0.0053898470  0.0153694711 -0.0100485056 -0.0085346693 -0.0015504183 -0.0677030771 -0.0472234014  0.0005723401  0.0045960549
-0.0332005357  0.0065855950  0.0118783779 -0.0108477790  0.0035600685 -0.0039059836 -0.0799034519 -0.0356568487 -0.0005843151  0.0054164557
 0.0131531382 -0.0332005357  0.0163190432 -0.0098025607 -0.0123810227 -0.0008754556 -0.0636995437 -0.0502838548  0.0008783855  0.0043186740
 0.0070185352  0.0131531382  0.0151513968 -0.0100628999 -0.0084720555 -0.0016549211 -0.0676123908 -0.0463942868  0.0004894287  0.0045797891
-0.0274439197  0.0070185352  0.0123040207 -0.0107339323  0.0017657005 -0.0035991105 -0.0780224165 -0.0370178796 -0.0004482120  0.0052852755
-0.0612419522 -0.0274439197  0.0088106643 -0.0113075568  0.0094580217 -0.0056848024 -0.0848026915 -0.0247653277 -0.0016734672  0.0056764908
-0.0079848334 -0.0612419522  0.0147219391 -0.0101420513 -0.0073580614 -0.0019216859 -0.0686531083 -0.0449139102  0.0003413910  0.0046442852
 0.0192077750 -0.0079848334  0.0161262916 -0.0097563459 -0.0134749625 -0.0008970985 -0.0622048859 -0.0493742044  0.0007874204  0.0041923156
 0.0084799221  0.0192077750  0.0156700587 -0.0100516514 -0.0081727395 -0.0014339582 -0.0683797503 -0.0484351889  0.0006935189  0.0046621493
-0.1139139514  0.0084799221  0.0041213546 -0.0124676725  0.0273909686 -0.0089526652 -0.1032668495 -0.0094884358 -0.0032011564  0.0069428487
-0.0962646995 -0.1139139514  0.0081401879 -0.0117512392  0.0174393528 -0.0064854119 -0.0941101173 -0.0234144692 -0.0018085531  0.0063853921
-0.0573054296 -0.0962646995  0.0109983679 -0.0110244632  0.0061254009 -0.0044700087 -0.0823838533 -0.0326668612 -0.0008833139  0.0055761537
-0.0393004953 -0.0573054296  0.0112346942 -0.0107800540  0.0015957469 -0.0040821871 -0.0769906841 -0.0328789389 -0.0008621061  0.0051590414
-0.0018502033 -0.0393004953  0.0152810837 -0.0100845137 -0.0079208983 -0.0016289830 -0.0683904972 -0.0469778760  0.0005477876  0.0046467929
 0.0442963122 -0.0018502033  0.0186822110 -0.0092727920 -0.0203483457  0.0007055340 -0.0557114292 -0.0581472199  0.0016647220  0.0037847469
 0.0425539768  0.0442963122  0.0176453227 -0.0094446706 -0.0180336003  0.0000845243 -0.0577627401 -0.0545153026  0.0013015303  0.0039039387
 0.0682073131  0.0425539768  0.0209444776 -0.0089264300 -0.0248401369  0.0020260750 -0.0519232758 -0.0661572004  0.0024657200  0.0035791126
 0.1821026148  0.0682073131  0.0297914827 -0.0067247015 -0.0589268380  0.0082069513 -0.0167758014 -0.0949400353  0.0053440035  0.0011652294
-0.0603713089  0.1821026148  0.0070956965 -0.0119123917  0.0195373355 -0.0070965915 -0.0958887949 -0.0197199614 -0.0021780039  0.0064826836
-0.0272554949 -0.0603713089  0.0129489827 -0.0105300499 -0.0015650452 -0.0030964668 -0.0744191619 -0.0389860802 -0.0002513920  0.0050268913
 0.0043002736 -0.0272554949  0.0139548514 -0.0099972718 -0.0109483485 -0.0020547856 -0.0636442260 -0.0414112211 -0.0000088779  0.0042157867
 0.0318978001  0.0043002736  0.0179965573 -0.0095390260 -0.0158424351  0.0001117917 -0.0607297394 -0.0562033074  0.0014703307  0.0041534609
 0.0598048110  0.0318978001  0.0199407697 -0.0090628366 -0.0231839168  0.0014609040 -0.0531896175 -0.0625515887  0.0021051589  0.0036375435
-0.0484156047  0.0598048110  0.0100619754 -0.0113101147  0.0107592118 -0.0051873475 -0.0873667032 -0.0297782456 -0.0011721754  0.0059316130
-0.0806302541 -0.0484156047  0.0089544158 -0.0116330475  0.0159488414 -0.0060178906 -0.0929019708 -0.0263168056 -0.0015183194  0.0063236733
-0.0389633443 -0.0806302541  0.0127023613 -0.0107040480  0.0015812966 -0.0034039131 -0.0781018737 -0.0385215889 -0.0002978411  0.0053081634
 0.0025963171 -0.0389633443  0.0152025759 -0.0099965845 -0.0097140263 -0.0015548710 -0.0661231799 -0.0464000572  0.0004900057  0.0044640257
-0.0802854385  0.0025963171  0.0075361967 -0.0117776309  0.0173499994 -0.0067586784 -0.0935355352 -0.0210776795 -0.0020422321  0.0063147381
 0.0124849160 -0.0802854385  0.0166380462 -0.0096761067 -0.0145278734 -0.0005961095 -0.0613026529 -0.0511805049  0.0009680505  0.0041422119
 0.0072556435  0.0124849160  0.0157199790 -0.0100561734 -0.0080346390 -0.0014194165 -0.0685881204 -0.0486484363  0.0007148436  0.0046807253
 0.0334336553  0.0072556435  0.0173322074 -0.0095170849 -0.0169346372 -0.0001276189 -0.0588744522 -0.0534800844  0.0011980084  0.0039789028
 0.0264534840  0.0334336553  0.0166843496 -0.0097344238 -0.0133443855 -0.0006475688 -0.0627948714 -0.0515406698  0.0010040670  0.0042622752
 0.0373718490  0.0264534840  0.0178984374 -0.0094953289 -0.0167926481  0.0001249802 -0.0594847696 -0.0556797366  0.0014179737  0.0040508125
 0.0891048423  0.0373718490  0.0218322838 -0.0084930911 -0.0324024391  0.0029012042 -0.0432987549 -0.0684084088  0.0026908409  0.0029333299
 0.0823459050  0.0891048423  0.0213584143 -0.0087818908 -0.0272447141  0.0023650967 -0.0492822090 -0.0673793299  0.0025879330  0.0033872755
-0.0255577265  0.0823459050  0.0117353882 -0.0109198928  0.0048232985 -0.0040497161 -0.0813482044 -0.0353012313 -0.0006198769  0.0055248740
-0.0498376067 -0.0255577265  0.0108360041 -0.0110850709  0.0071448871 -0.0046076835 -0.0835137103 -0.0321992292 -0.0009300771  0.0056588356
-0.0983058247 -0.0498376067  0.0071870185 -0.0119823362  0.0209925754 -0.0071439961 -0.0977501070 -0.0202950828 -0.0021204917  0.0066338426
 0.0356995499 -0.0983058247  0.0193639134 -0.0091583025 -0.0218991873  0.0011156023 -0.0543270875 -0.0605305613  0.0019030561  0.0037035575
-0.0542634269  0.0356995499  0.0089487343 -0.0113554906  0.0105308016 -0.0056870950 -0.0862292437 -0.0254614090 -0.0016038591  0.0057951791
-0.0326690189 -0.0542634269  0.0123026092 -0.0106564577  0.0002535339 -0.0035067055 -0.0761602026 -0.0367798099 -0.0004720190  0.0051377914
-0.0207899548 -0.0326690189  0.0134966921 -0.0104830009 -0.0019347899 -0.0028209242 -0.0743854064 -0.0410357714 -0.0000464229  0.0050470402
-0.0151265541 -0.0207899548  0.0130624436 -0.0104050078 -0.0038899052 -0.0029010319 -0.0716450733 -0.0390647976 -0.0002435202  0.0048120034
-0.0449826716 -0.0151265541  0.0109887513 -0.0110189476  0.0060082286 -0.0044672365 -0.0822322440 -0.0326118479 -0.0008888152  0.0055637506
-0.0284551506 -0.0449826716  0.0129320519 -0.0105997395 -0.0002230282 -0.0031868666 -0.0760578514 -0.0391274260 -0.0002372574  0.0051559154
 0.0732648586 -0.0284551506  0.0213167612 -0.0086144177 -0.0305520932  0.0025494032 -0.0451795478 -0.0667102980  0.0025210298  0.0030607459
 0.0112967030  0.0732648586  0.0148555690 -0.0101558381 -0.0069555879 -0.0018847781 -0.0692512525 -0.0454897903  0.0003989790  0.0046972062
 0.0337559276  0.0112967030  0.0183506927 -0.0095226394 -0.0158078399  0.0002731098 -0.0610447299 -0.0575706888  0.0016070689  0.0041931533
-0.0341972072  0.0337559276  0.0109100381 -0.0109483947  0.0045537338 -0.0044140584 -0.0803815478 -0.0320853362 -0.0009414664  0.0054139575
 0.0117370126 -0.0341972072  0.0158183662 -0.0098279236 -0.0123871231 -0.0011061619 -0.0633068993 -0.0483572355  0.0006857236  0.0042667281
 0.0423501278  0.0117370126  0.0186942226 -0.0093520629 -0.0187905518  0.0006152136 -0.0576379536 -0.0584330790  0.0016933079  0.0039377639
-0.0279420096  0.0423501278  0.0120237623 -0.0108488112  0.0037255798 -0.0038490685 -0.0802189923 -0.0362414828 -0.0005258517  0.0054474937
-0.0078549008 -0.0279420096  0.0145311805 -0.0102383367 -0.0056712542 -0.0021135318 -0.0705824414 -0.0444397321  0.0002939732  0.0047890758
 0.0383921997 -0.0078549008  0.0185808100 -0.0093730433 -0.0184948460  0.0005446721 -0.0579146588 -0.0580423699  0.0016542370  0.0039549442
 0.0329814956  0.0383921997  0.0165637213 -0.0096185880 -0.0157238128 -0.0005568171 -0.0597735544 -0.0507106490  0.0009210649  0.0040180614
 0.0729194048  0.0329814956  0.0216456275 -0.0088037627 -0.0265309990  0.0024537357 -0.0503815608 -0.0685937983  0.0027093798  0.0034862747
-0.0478032767  0.0729194048  0.0097308231 -0.0113368119  0.0109486547 -0.0053518450 -0.0873451312 -0.0285337281 -0.0012966272  0.0059161072
