        1.2547089865        0.0639616520
        0.3071466350       -0.0965397620
       -0.6590294728        0.0510547309
       -0.9598024920       -0.1788673759
        0.1679390137       -0.1680247102
       -1.3526490223       -0.1246913849
        1.0947182283       -0.0989376532
        0.0979228035        0.1347333728
        1.0057452468        0.0721995215
       -1.3293629640        0.0021179243
        0.2800739636        0.0251055509
        1.0530448452       -0.0516854346
        1.3056769251       -0.0567149258
        0.3036858938       -0.2234276920
        0.9330608051       -0.2251542311
       -0.0450950711       -0.2963305673
       -0.9478091816       -0.0347842662
       -0.7835051821        0.0083457280
        2.1248161866       -0.0091040125
        1.0231813732        0.0198751129
       -0.0332787105        0.1415745169
       -1.0717511495       -0.0433295012
       -1.3344344225        0.0358024943
        1.6612799137       -0.0118580732
        0.3233919712       -0.0582616159
        0.1080777601       -0.0983207388
        0.6566506701       -0.1039630513
       -0.9486010389       -0.0407504501
       -0.1571787820       -0.2161328485
       -0.1696652537       -0.2273512892
        0.9008005022       -0.1338660538
        0.7827041252       -0.0500754273
        2.9481649768        0.1800001021
        2.9140241024        0.1462259525
        3.3383781306        0.1927418597
        3.2005185458        0.1382733658
       -1.7262835774        0.1405163735
       -1.3678680631        0.3698560977
       -2.6721714421        0.4155815787
       -0.2070091863        0.4529202300
        0.2911203407        0.0017079129
       -0.4508880759        0.0631443750
       -1.0569257210       -0.0433841851
       -2.4808996470       -0.0683031813
       -1.9651225363        0.0695874345
        0.0207291272        0.0912689975
       -0.7994963239        0.0134780674
        1.5182869456        0.0009778840
       -1.0905120213       -0.0679666438
        0.5817757250       -0.0487198863
        0.3413218427       -0.0266717811
        1.1500432465       -0.0974044553
       -0.1013595272        0.0216417152
       -0.5615327150        0.1335672966
       -1.0161559836        0.0745891516
       -0.8531345215        0.0236432878
       -0.3044758698        0.0428474925
        0.4230735591        0.0614013618
       -0.9953548696        0.0774576412
       -0.9316565004        0.0383911527
        0.6025242988        0.0702325898
       -1.9295608162        0.1558493414
       -0.4696353145        0.0775270850
       -0.1793561557       -0.0821118164
        1.0471891868       -0.2012150254
        1.1888243058       -0.1255954239
       -0.2434895000       -0.0327798631
        0.4694546574        0.0150861397
       -1.3188642158        0.0759680116
        0.1742796720       -0.0123007183
        1.3689524020        0.0623541566
       -0.9795672510        0.1151235594
        0.3750850329        0.2474689161
        0.0171621422        0.2007596275
       -0.3342491528        0.3617332523
       -0.5656980324        0.3251096443
        1.0790531824        0.1505019415
       -0.7077237258        0.1282276952
        1.7832387838        0.1755987937
        1.5544666654        0.2028148838
        0.8987075638        0.0435956890
        1.0448302968       -0.0507649462
        0.5698696091       -0.0485262885
        0.8993923318        0.2274871815
        1.6241880658        0.2287470946
       -0.4180936412        0.2223753799
        1.0168130164        0.3880947247
       -1.2159137687        0.4302011860
       -2.3592728458        0.4702829943
        0.8904977830        0.3826346085
       -1.1537405472        0.2039888847
       -1.7007552773        0.1257266739
       -0.8517774151        0.0082766146
        0.2548867076        0.0659870888
        1.2137905666        0.1394399710
        0.1351736776        0.1343126080
        0.2452666081        0.1371622836
        0.9470878661        0.1077279665
        2.4605604392        0.3161222154
        1.7134112702        0.3671094985
        0.5877500601        0.4173847247
       -0.0675496531        0.2759901014
       -0.3916377246        0.2812765620
       -1.7753465852        0.2178763477
       -1.1238478416        0.1710687481
       -0.0191910783        0.1396206560
       -0.5055293613        0.2048216834
       -0.4920211344        0.1381552815
       -0.6651478233        0.1603971034
        0.0093813880        0.0828694450
        0.6524510757        0.0144385435
        0.2257704340       -0.0875247508
       -0.1149812795       -0.0710278200
       -0.5560094868       -0.1236190059
       -1.4049823259       -0.1488943553
        0.3586823659       -0.1127701094
       -0.0989065914        0.0429460295
        0.4208983352        0.1100945145
        0.8493209395        0.0411150551
        2.0843135537       -0.0127348734
        0.9874849148        0.1534957661
       -0.3226571932        0.0626282393
       -0.0619219358       -0.0214725138
       -0.3473075709        0.0801064550
        1.7059461048        0.2843446159
       -0.0111866496        0.3118944306
       -2.6296674050        0.2061481079
       -2.8745574722        0.1974809985
        1.0132165961        0.1173236307
        0.4983323678        0.2730224559
        0.4343481243        0.2129067393
       -0.6292775316        0.2877014448
        1.5141310178        0.2191425987
        0.2153071270        0.1552252231
       -0.3174741512        0.0238662050
       -0.2030744150       -0.0970600854
       -0.7338251086       -0.0348797718
        0.6595548372       -0.0121401651
       -0.6749769547       -0.1142277800
        0.6085552927        0.0431379253
       -1.4872676255        0.0055309881
        0.5667975304        0.0290580237
        0.5654585693        0.1116925712
       -0.6839227362        0.1582820543
        0.3311474809        0.2526524527
        0.8608407096        0.1758450548
       -1.3597553456        0.1951694473
       -0.8805630686        0.0627773332
       -1.9795764400        0.0336472454
       -0.5287447216        0.0491669570
        0.8524720985       -0.1472223684
        0.0533743044       -0.2249931085
        0.7715307916       -0.0653969397
       -0.1248058053       -0.1641838710
        0.4789382249       -0.2186122127
        2.3248549643       -0.1027396888
        0.6668099312       -0.0160883999
        0.9713603164       -0.1535087137
        0.2403167356       -0.0524114536
        2.5225307609       -0.0894814147
        0.2518952333        0.0078134764
        1.6400737786        0.2002003136
        1.3219159673        0.0724580064
       -0.2899760511        0.1458395719
       -1.0722724228        0.1431393593
       -0.9989035458        0.1854545271
        1.3930583120        0.1209743635
        0.0010424224        0.1230027570
       -0.7559527361        0.0553922568
        1.3032282655        0.0911817244
        0.4490178567        0.0155049139
       -0.4098704053        0.1194510836
        2.4250473473        0.2754947248
        1.5107622361        0.0886988285
        0.6274359760        0.2076363995
       -1.7780069520        0.2407227623
       -2.8720807049        0.1885811134
        0.3084770983        0.3373394166
       -1.1439206234        0.4764351014
        0.0388993261        0.4574960581
       -3.1617181624        0.2953196495
       -1.7784018813        0.0371664070
       -0.2929927768       -0.1292027670
       -0.7106446535       -0.0545621773
        2.4123913722        0.0485154839
        0.6771817460       -0.0700588821
        2.3255614640        0.0468899132
        0.2164418867        0.1255650319
        0.0638756125        0.2056571918
       -1.4793121564        0.1402817847
       -3.2292674061        0.2552124168
       -1.8190916581        0.1598737105
       -2.5860804275        0.0196499955
        0.2288036956       -0.0272257074
       -0.6170173102        0.1024750436
       -0.7110075021        0.1669524284
        0.6981259863        0.0410656191
        1.1130360805        0.0687052464
       -0.3531839713       -0.0347481723
       -1.0968448055       -0.2095032974
       -0.3570499960       -0.2999472177
       -0.4227074836       -0.2892668728
       -0.6470062772       -0.3031020847
       -1.0371318078       -0.1330710004
       -0.4139498912       -0.1390360882
       -0.9129887867       -0.2672501556
       -0.8397017651       -0.2947884184
       -0.6286824112       -0.2344180790
        0.2438344721       -0.0675104616
       -0.9666429716        0.0046677484
       -1.5660459667       -0.1452115382
       -0.7679740913       -0.2801189466
       -0.7728462156       -0.1833014583
       -0.7784353479       -0.1325451450
       -0.7020023403       -0.0826188667
       -1.5935364569        0.2286061253
       -0.8528626469       -0.0000214413
        0.0873009652       -0.1612066138
       -0.1126564861       -0.1720621672
        1.4549242215       -0.1563835600
       -0.4345135710       -0.2449742444
       -0.1545516052       -0.1750660777
        0.7432488088       -0.0871548307
       -1.0453503108        0.0314952412
       -1.7000444106        0.0719973785
       -1.2405325204        0.2229984079
       -0.0459385319        0.1196245769
       -1.5212928924       -0.0921457951
       -0.8832140540       -0.0404690609
        0.9051789948        0.0042189544
        1.6682831019        0.0548569111
        2.2696700861        0.1314822732
        0.9240708618        0.0589292644
        0.4701543893       -0.1893418551
        2.5646928740        0.0127382898
       -0.1968714132       -0.0988946181
       -0.1384849417       -0.1770131704
       -0.9806179761       -0.0957673464
        1.1605985550        0.0839233181
       -1.3431111390        0.1738605683
        1.3772892723        0.0990300683
        0.5070265712        0.0392272846
       -1.0963379835        0.0612654657
       -0.7229714477        0.1709151007
        0.9065458216       -0.0500185699
       -0.1383221793       -0.0071470637
       -0.3933285608       -0.0634703079
       -1.9668633731        0.0639196842
        0.8024433539        0.0663533556
        0.6160197227        0.1044823982
       -1.4528323033        0.1684753603
       -1.2301871018        0.1738950198
       -1.1916032823        0.0166446237
       -0.5179989923        0.1913699959
        0.5472759335        0.2722192053
       -0.8142957999        0.1337562993
        0.9409071649        0.2879977381
        0.8209811528        0.2537579109
        1.5002954430        0.1057578699
        3.3015725211        0.1854051650
       -1.3667083368        0.0546736122
        2.6244302424        0.1649394751
        1.1842388671        0.1961043394
        1.2302034273        0.1816781842
       -2.0197174818        0.1904744125
       -1.3674393259        0.1680961438
       -0.4985842136        0.2334595830
        0.4879048490        0.2410883356
        0.3539323135        0.2015486815
       -1.1371676084        0.3479241497
       -2.3007448143        0.4591254288
        0.4868241786        0.3888341362
        0.1607749263        0.1993278523
       -0.6184599011        0.1594919572
       -0.2752237408        0.0323178359
       -1.5340237968        0.1359724552
       -0.3238334901        0.2068763376
        0.2835548316        0.1698700190
       -0.0604642781        0.0642600417
       -2.1684731717        0.1990578699
        1.0478184810       -0.0276344714
        0.5384672620        0.1501837732
       -0.4079829041        0.1058192973
       -0.3870403933        0.1997648696
       -0.5567235636        0.1019088860
       -0.2390002341        0.0739763425
       -0.0720394993        0.2260194815
       -1.1811562833        0.2966032701
       -1.3056546632        0.1144737901
       -1.1921254475        0.0590173306
       -1.0831181993        0.1645832301
       -1.1440976669        0.1989191724
       -0.7653353936        0.0326996766
       -0.4677408853        0.0264082285
       -0.8777035396        0.0746256198
       -0.0730849115        0.0590571909
       -0.6426908466        0.0476045170
       -0.6111482020       -0.0469602340
       -0.6752433061        0.0242413526
       -0.6780698525       -0.0318134470
        0.2110242938       -0.1054215525
        0.0639194611       -0.1931035594
        0.3598224279       -0.2247947992
        2.3231467233       -0.0948142303
        0.3342947351       -0.1619240914
        0.6513498335       -0.0562091688
        1.3046555577        0.0345386450
        2.0989319685        0.1267426697
        2.5352609193        0.0133906851
        1.2449634787        0.1756399234
        0.7840914715        0.0993579565
        1.3285113678        0.2080486725
        0.3109429615        0.2549767979
       -3.7145465089        0.3958695204
       -0.4782950322        0.2401463366
        0.5203190141        0.1856358092
        0.8309456155        0.1048924240
        0.5970373247        0.0212972274
        0.4658894980        0.0365845068
        0.7673979517        0.1883272015
       -0.5860123165        0.1406497269
        0.9870643372        0.0404273378
        0.4375609984        0.0576101060
       -0.3460644665       -0.1563727287
       -0.1138931591       -0.0714709423
        0.1802133941        0.0345879406
       -0.1622208141        0.0777823019
       -1.0490004458        0.1866849175
        0.4083975762        0.0762805550
       -0.5150770354       -0.0952793194
       -0.8124326518       -0.0691607380
       -2.3157609163       -0.0145783014
        0.2138473116       -0.1188113004
        0.7702017341       -0.1291761297
        0.8618474336       -0.0047785678
        1.5796707225        0.0590943068
       -0.7618222879        0.0144166117
        0.8419232312        0.0385459982
       -0.3144546175       -0.0783185345
       -3.8902082065        0.0544312849
        0.2946329091        0.0780870550
       -1.1840318052        0.0941828317
       -0.2208607934       -0.0535398979
       -1.0626369548       -0.0240469676
       -0.0856540484        0.0279134967
       -0.4210502395        0.1321719653
       -1.3481874077        0.0489755445
       -0.4723952631       -0.0300023478
        0.3847875830       -0.0960233268
       -0.7049646719        0.0598389819
       -1.0677637827        0.0563313756
       -0.1913922315       -0.1230223462
       -0.6933730523       -0.0196199763
       -1.2509248449        0.0309384606
        0.0907062939        0.0465039858
       -0.6917840296        0.1385292489
       -1.0504264056        0.0750974598
       -0.2552202302       -0.0640539143
       -0.7525517951       -0.0217032871
        1.2832594833        0.0618604667
       -0.3222649277        0.0302741411
        0.6462520818        0.0573535498
        1.3632288592        0.1452890882
       -1.5257004429       -0.0572385352
        0.4665468667       -0.1346866557
        0.8198548493       -0.0453950937
       -0.5520670113        0.0294500391
       -2.0521442284        0.0654986372
        0.3667045389        0.0813924865
       -0.3977562337       -0.1083465540
        0.1621135747       -0.1588823933
        0.4641542515       -0.1600169858
       -0.1168333615       -0.2731995957
       -0.6020755281       -0.1935565086
        0.6772027718       -0.2630678106
        0.2638592486       -0.1347118071
       -0.7285619679       -0.0734157961
       -1.3757173268       -0.0777604630
       -0.7023766484        0.0318885048
       -1.0561614756       -0.0771336039
       -0.8583398523       -0.0422542010
       -2.0491133312       -0.1664221934
       -1.1239283967        0.0238919336
       -1.4840055088       -0.1096266326
       -0.0164711231       -0.0715853501
       -2.1805498833       -0.0275819006
       -0.4462504305        0.0991032360
        0.1337090761        0.1405998598
       -1.1935950301        0.2532784923
        1.2960658896        0.2495509582
       -0.1565600392        0.2932014384
        1.7049384819        0.3459640795
        0.8250588184        0.2844103275
       -0.4364558773        0.2391932315
       -1.3231010192        0.2398699765
        2.1917094727        0.3192826108
        0.2306266864        0.1435944951
        0.2546790307        0.0143060856
       -0.5307219764        0.0440321822
        1.6980131019        0.0980564442
        0.0924666341        0.0556040505
        0.5392684094       -0.0439009647
        1.5323441074       -0.0688281193
        0.4346862666        0.0589722169
       -0.2186000373        0.0625686927
       -0.7899390862        0.0748935656
       -1.9380795504        0.1197509719
        0.2178914949       -0.0135686435
       -0.2042928632        0.0955905885
       -1.2980199105       -0.0109968984
       -1.6631679925       -0.0424949033
       -0.4556227625        0.0124150880
        0.7289796274       -0.0606223351
        0.4743399764       -0.1709811096
       -0.0629650362       -0.3145482782
       -0.1698382474       -0.2800009713
       -0.0051868180       -0.2372788352
       -0.9040752507       -0.0926492105
       -2.3589159710        0.1458329288
        0.7170493710        0.2935443662
        1.2394497307        0.1985865021
       -0.1759018155        0.2271737642
       -1.6170059259        0.2624777943
       -0.1268294783        0.0807183933
        0.6673947192       -0.0082678297
        0.6715512804        0.1169577401
        1.7537880112        0.2111765036
        1.5083431675        0.2683149190
        0.0455951747        0.2031525586
       -0.8578611421        0.1200855336
       -1.3045934241        0.1755191891
       -0.2181583938        0.0857425379
       -1.8714134878        0.0331409700
        0.4030623325        0.0375634265
       -0.0287023361        0.0169093714
        0.3371806837       -0.2528672850
        0.8191159347       -0.4274427681
        1.9769772408       -0.3514654178
       -1.5219338285       -0.2880370891
        0.0106446458       -0.3849898438
        0.0489130783       -0.2476013311
        0.1317009019       -0.3450088388
        0.7317926543       -0.3477974146
       -0.6540283580       -0.1625219035
        0.3393263130       -0.2028246083
        2.1094484893       -0.1110513455
        1.3587591153       -0.0431297289
       -0.6382862546        0.0258225308
        1.2217665511       -0.1863317167
       -0.2497903669       -0.0758765022
       -0.5627449725       -0.2112098201
       -1.1204840348       -0.2255708825
       -0.3884690462       -0.3047785005
       -0.8101499829       -0.5097246997
       -0.0236387152       -0.3561918622
       -0.3856670569       -0.2939340680
       -0.1098529157       -0.2908463525
       -1.6146891972       -0.1767982401
       -0.3349297836       -0.1642052746
        1.1885203542       -0.2642790132
        3.2826690927       -0.1177580160
       -0.3230967241        0.0248471536
       -0.0735128646        0.0267070115
        0.2517675239        0.0842040563
        0.0061042297       -0.0198539905
        1.6654759829       -0.0352034658
        0.7287035843       -0.1165065956
       -0.1068335452       -0.1734191391
        1.2039749379       -0.1766777655
        0.2024980954       -0.3210386293
       -1.1531885113       -0.1917326058
       -0.5299219007       -0.1351168274
       -1.5222257256       -0.2254858231
        0.1134227819       -0.2310104064
        0.7675784962       -0.1926165128
        0.4965660034       -0.0566348834
       -1.3047949242        0.0796684302
        1.4057445587        0.1908091766
        1.6517300401        0.1136870424
       -2.3360513850        0.1159779252
       -0.2817712171       -0.1039413236
        0.6752647265       -0.1306608099
       -1.2678003797       -0.1123625661
       -0.9433297955       -0.1126782229
       -1.0938742123       -0.1432174329
       -2.4540152581       -0.1594454107
       -0.3488407350       -0.1251433828
       -1.2326225005       -0.0691994340
        0.4574657273       -0.0739395696
       -0.6196984242       -0.1523475888
       -0.7962197011       -0.1069603726
       -0.3927429664       -0.1267256241
        0.0176088238       -0.0347355566
       -0.4188309041       -0.0801810711
       -2.8383641382       -0.1341278028
       -0.5074914902       -0.0115277824
       -1.2168827077        0.0575707212
        1.9009791557        0.1964153254
       -1.8168835770        0.2972416920
       -0.9967407352        0.2423134301
        1.0167296060        0.2471098188
        0.6853319819        0.2149201539
        0.7414236064        0.1671832350
       -2.0137115226       -0.0283223870
        0.9063849467        0.0557994340
        0.9771542249       -0.0566853806
       -1.3443951735       -0.1169729352
        1.2429146504       -0.1653629696
        1.3322371263       -0.1817499672
        0.6645451559       -0.1637538040
        0.1581713631        0.0936893968
        0.9941578592        0.1389523385
        0.2805796156        0.0050931643
        0.3615752525       -0.0977081600
        0.1724278116       -0.0545050218
        0.3660007947       -0.1779232752
       -0.0212909691       -0.1358021915
        0.0794493146       -0.1808124936
        0.7548905798       -0.2405175512
       -0.4683653694        0.0205511137
       -0.3278091417       -0.0716621889
       -0.3075076755       -0.0234429817
       -0.9860785328        0.0048317329
       -1.1195869075        0.2091750158
       -0.0019838424        0.1767820485
        0.3847522235       -0.0090545720
        0.4119972462       -0.0436802720
        1.6563327490        0.0014257946
        1.0352705287        0.0029088324
        0.4646450586       -0.0180414431
        2.4468285872       -0.0807928830
        0.7548823890       -0.0613764954
       -0.4214122784       -0.0516195208
       -2.0539870757       -0.0583706844
        0.4440397173        0.1505443296
       -0.3824522202        0.2197989040
        0.7811721133        0.2163446904
        0.7808429781        0.0045808602
       -0.0001376719        0.0004526188
        0.5174182845       -0.0857550891
        1.7628484679       -0.0615289203
       -1.1856780651        0.0218186147
        0.3751483254        0.1344773942
       -0.1003167620        0.1044741910
       -2.2175194331        0.1113860253
       -0.3521093486        0.1192140296
        1.9155107700       -0.0116926301
        0.8695720682       -0.1105144635
       -0.6123433320       -0.2063397896
       -0.4995619758       -0.2501234696
        1.3896938427       -0.2413261938
        0.2143016242       -0.2749875751
        0.3780966148       -0.1823413167
        1.1140024334       -0.3253284171
       -0.5320883387       -0.0534838021
       -0.7246423338       -0.2331302190
       -0.1154202919       -0.1764579866
       -0.6386469476       -0.0554092053
       -0.8187761161       -0.0059151956
        0.3394436177        0.1162691348
        0.7001709470        0.0888446997
        1.0901785984        0.0918090298
       -1.0224496669        0.2203567945
        1.8890139726        0.2285464067
        1.6935387173        0.1726333019
       -0.4259082458        0.1841378216
       -0.8844760691        0.0180430177
       -0.9314076735        0.0265886789
       -1.5294289007        0.2555152659
        0.2016708556        0.1603293029
        0.1143379383        0.2414686606
       -0.1797412430        0.1738989846
        0.1319462251        0.1892026282
       -0.3670927452        0.0844619089
        0.2647014506       -0.0553375512
        0.3670210996        0.0033701903
       -1.0026775285        0.1251620250
       -0.1289465620        0.1260930009
       -1.9608784853        0.3135970837
       -1.9787571230        0.2294714202
        1.0857224614        0.2836576263
        1.4066065165        0.0262831100
       -0.3112676160        0.0349225212
        1.1249677431       -0.0303204570
       -0.6065430782       -0.1278614094
       -0.5158318634       -0.0583201937
       -0.0872726200       -0.1422267848
        0.3877654033       -0.1123251707
        0.4344385661       -0.1912032796
       -0.9201948648       -0.1615390719
        0.8850812129       -0.0566170109
        0.1758215766       -0.1088311468
        0.6837273759       -0.0104093507
       -0.9379245119        0.1403887188
       -0.1128782045        0.2932921223
       -0.6316619763        0.2265265021
        1.3220119623        0.2473959115
        0.6744412819        0.2268165895
       -0.7992300993        0.2159249563
       -0.2525704728        0.0930268828
       -0.2081717551        0.0356368354
        1.1256023904        0.0817842309
       -0.0721422477        0.0987300227
       -0.5766154052        0.1426753839
        0.0490564617       -0.0510488995
        0.6416191890        0.1762324851
        0.3070533141        0.1329210341
        0.3969395816        0.1167875473
       -0.9102195292        0.0475545243
        0.7465429407       -0.1389919865
       -1.0395978612       -0.1669254043
        0.1309812487       -0.0292383224
        0.8795385098       -0.0022820425
       -0.3656216070       -0.1340863738
       -2.3215230443       -0.0812670347
       -0.4567411208        0.0951831653
        0.2679680161       -0.0980527390
       -0.1697845250       -0.0214664510
        0.9557661827        0.0380463882
       -0.1774211887       -0.1221373094
       -0.3790154074       -0.1533380459
        1.3941162922       -0.1263478273
        1.5063018251       -0.0229925770
       -1.3148657235       -0.0189037850
       -0.3889391110       -0.0054685612
       -0.0158623545        0.0446931728
       -0.0016545740       -0.0149321550
       -1.0890419840        0.1873709922
       -1.1820505975        0.2995199494
        2.1580218536        0.2395887518
        1.4232267417        0.1031312819
        0.0463613232        0.1592484077
       -0.9502019235        0.1698023615
       -0.2759637791        0.1928231846
       -0.9105855680        0.4012468680
       -3.7326584425        0.2646960854
       -2.6641736535        0.1372532498
        0.2869721916        0.0349698445
        0.5908409552       -0.0808108265
        0.1285919516       -0.0597521560
        0.5292929918       -0.0727706589
       -0.5938535811        0.0097842544
        0.5867097780        0.0372688198
       -0.2372464948       -0.0059382569
        1.2160430467       -0.0032652872
       -0.3355425404       -0.0970628466
        1.4626998550        0.0826505021
        0.6502762597        0.0663700927
        1.1485272754        0.1693837705
        1.4327714559        0.0182223608
       -0.2855544215       -0.0684240528
        0.5114054351        0.0643427914
       -0.7355859954       -0.0005395456
       -0.5693666257        0.0042775891
       -1.0181077416       -0.0134180037
       -0.9873750145       -0.0061710419
       -1.1177293066       -0.0062969313
       -0.3051973308        0.1969324838
        0.4391060082        0.2668659839
       -0.4206488594        0.2971432092
        0.6391597177        0.1890090968
       -0.2258447945        0.3682988616
        2.2614517153        0.3425394650
        2.0077267157        0.2575278804
        0.9409032735        0.2357682764
        1.1698471085        0.1563906544
        0.0467156252        0.0087713976
        0.0999034453        0.0951139692
       -0.6529710657        0.0330909273
       -0.1292407712        0.0828363125
       -1.7922911010        0.1179179052
       -2.5028639015        0.0779679065
       -1.1061248305        0.1041878835
        0.0675838968       -0.0778808176
        1.2665027388        0.0222878612
        0.6738551763        0.0675448810
        0.3519732295        0.0432942672
       -1.3629026960       -0.0632470418
       -0.7917394591       -0.0181918905
       -0.7656321113       -0.0194150106
       -2.3321332915        0.0851761185
        1.4700139458        0.2479086942
       -1.8396083841        0.1593231868
       -0.0586384065        0.3607931146
       -0.1868680170        0.2256716735
       -0.5421885404       -0.0115348381
       -2.2670679351       -0.0260012225
       -1.4082085129        0.0211299627
        0.9612663979       -0.0171677703
       -0.3054453001       -0.0204063773
       -1.3001056790        0.1232906485
        0.6750483236        0.0542852087
        0.9851518667        0.1146686755
       -0.7964662730       -0.1485500270
       -0.3614492498        0.1045057349
        0.8624618930        0.0786141056
        0.4812887375        0.0681371235
       -0.8932158486        0.1733882780
        0.7967517146       -0.0111899928
        2.3747506717        0.0641611134
        1.6767739137        0.0183347307
        0.2813282631        0.0313608029
        1.5790891584        0.1695928437
       -0.0478357168        0.1598530094
       -1.9812310589        0.0847395464
       -0.9083211641        0.1257044637
        0.1312538659       -0.0037570744
        0.8089568562        0.1719700933
       -0.8649944927        0.0560089303
       -2.1824055100        0.1142243646
       -1.2476546615       -0.0350771147
       -0.5338268567       -0.3049902120
        0.1003763083       -0.3466056306
       -0.2519879167       -0.2115501002
       -0.1429661117       -0.3181048143
        0.5717667250       -0.3452770796
       -0.9076933672       -0.3155498186
        0.0019458941       -0.3361204906
       -0.0815621113       -0.3583278035
        0.1118603010       -0.2748788195
        0.8412191399       -0.1811771311
       -0.6108295136       -0.2269992882
       -1.3620970656       -0.0805816932
        0.2534192876        0.0411705269
        0.2581250437        0.0729497378
       -0.3693058612        0.0704808015
       -1.8864593190       -0.0700434622
       -1.3123709652       -0.0118405900
        0.5842067761       -0.0340961909
        1.4886392709       -0.0571088181
       -1.4036215860        0.0818812977
       -1.5647173093       -0.0051531390
       -1.7902025301       -0.1726600087
       -1.2543915932       -0.0724517052
        0.9839126243       -0.0770289482
        0.1629283022        0.0083790158
       -0.5671386899        0.1867337732
        0.5353649407        0.2370471643
        0.0715528143        0.1016399730
       -0.2692185771        0.2877420322
        1.6326337976        0.1787200022
        0.0972911996        0.0777375915
        0.0483620949        0.1012319917
       -0.0217570287        0.0078768667
        0.3622251640       -0.1597317747
       -1.3825410838       -0.0405996852
       -0.1681856095       -0.0658634186
        0.0282499488       -0.0678755844
       -0.3667348147       -0.2459957166
       -0.1674393262       -0.2410260748
        0.7024798475       -0.2016902187
       -0.5413882082       -0.2382420416
        0.2711727314       -0.1268662246
        1.4587174241       -0.1083519767
       -0.5846142363       -0.0084163913
        0.3727062847       -0.0724939281
        0.7337832321       -0.0754358490
        1.1407901718       -0.2330185191
       -0.0212577547       -0.1890162840
        2.7122146972       -0.0421129953
        1.3059983574        0.0806746331
        0.5567638516       -0.0250663402
       -1.1691568112       -0.0114787317
       -0.0847195366       -0.0891852456
       -0.1103354566       -0.0238361122
       -0.9371065793       -0.0277033088
       -0.4870167067       -0.0135128068
        0.5971106482        0.0926341878
        0.5705776362        0.0596316187
       -0.8753551539       -0.0126913525
        0.0833965317        0.0687720388
        0.7425889602       -0.1040735078
       -0.0299904098        0.0134187772
       -0.4301125436        0.1085715997
        0.3894770665        0.1112521942
        1.3601365457        0.0519164219
       -0.7354445668        0.0693448168
       -0.2498860441        0.0098364398
        0.0048028546        0.1832161582
        0.2527696388        0.0868945151
       -0.7321793816        0.0120426857
        0.9281270213        0.0197710986
        0.8025317345       -0.2138376479
        2.0748752769       -0.2109128938
       -0.2592873835       -0.1080118263
       -0.3782156818       -0.2451305385
       -0.3656332354       -0.2735627528
        0.8599480015       -0.1528235027
        1.9572080731        0.1516171019
        0.3634409599        0.1178837449
       -1.5662957069        0.1925218010
       -2.0185196953        0.1800345971
        0.9998342093        0.0449807917
        1.5105228480       -0.0194365879
        1.0790853834        0.0764089187
        1.0948740009        0.1591611771
        2.1098088371        0.0004436110
        1.8513063586       -0.1450896713
        0.3290799997       -0.1554003390
        0.1482473317       -0.1081231813
       -0.1230432538       -0.1125912442
       -0.6455150040       -0.0725983590
       -0.4713254280       -0.1959350395
